y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,Total Migration-US and Foreign,96,01,AL,Alabama,42159,88494,1178652
GA,Georgia,13,01,AL,Alabama,7388,14956,189827
FL,Florida,12,01,AL,Alabama,5786,11537,163628
TN,Tennessee,47,01,AL,Alabama,3800,7784,111289
TX,Texas,48,01,AL,Alabama,2888,6407,86013
MS,Mississippi,28,01,AL,Alabama,2443,5218,62106
FR,Foreign,57,01,AL,Alabama,1703,3658,41245
NC,North Carolina,37,01,AL,Alabama,1634,3522,49072
LA,Louisiana,22,01,AL,Alabama,1442,3042,39509
VA,Virginia,51,01,AL,Alabama,1391,3193,49170
CA,California,06,01,AL,Alabama,1237,2328,30795
OH,Ohio,39,01,AL,Alabama,919,1915,23038
SC,South Carolina,45,01,AL,Alabama,909,2018,29279
KY,Kentucky,21,01,AL,Alabama,769,1727,22507
IL,Illinois,17,01,AL,Alabama,742,1508,20025
MI,Michigan,26,01,AL,Alabama,717,1553,16790
NY,New York,36,01,AL,Alabama,645,1279,16723
IN,Indiana,18,01,AL,Alabama,590,1291,16218
CO,Colorado,08,01,AL,Alabama,558,1226,15984
MO,Missouri,29,01,AL,Alabama,511,1123,15618
WA,Washington,53,01,AL,Alabama,482,1072,14308
PA,Pennsylvania,42,01,AL,Alabama,469,989,14782
OK,Oklahoma,40,01,AL,Alabama,452,990,10706
AZ,Arizona,04,01,AL,Alabama,449,934,12890
AR,Arkansas,05,01,AL,Alabama,445,973,13770
MD,Maryland,24,01,AL,Alabama,414,905,12664
KS,Kansas,20,01,AL,Alabama,390,921,10823
NJ,New Jersey,34,01,AL,Alabama,275,546,7645
MA,Massachusetts,25,01,AL,Alabama,243,431,7257
HI,Hawaii,15,01,AL,Alabama,229,557,6417
WI,Wisconsin,55,01,AL,Alabama,218,487,7833
NM,New Mexico,35,01,AL,Alabama,165,383,6246
IA,Iowa,19,01,AL,Alabama,154,364,5444
NV,Nevada,32,01,AL,Alabama,152,286,3940
OR,Oregon,41,01,AL,Alabama,147,312,4628
AK,Alaska,02,01,AL,Alabama,140,327,3761
WV,West Virginia,54,01,AL,Alabama,140,355,4083
UT,Utah,49,01,AL,Alabama,137,343,4237
MN,Minnesota,27,01,AL,Alabama,137,274,3969
CT,Connecticut,09,01,AL,Alabama,133,250,4154
NE,Nebraska,31,01,AL,Alabama,130,317,3966
ME,Maine,23,01,AL,Alabama,75,155,1863
ID,Idaho,16,01,AL,Alabama,71,156,2352
NH,New Hampshire,33,01,AL,Alabama,68,133,1918
