y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,Total Migration-US and Foreign,96,01,AL,Alabama,40013,85341,1068433
GA,Georgia,13,01,AL,Alabama,6814,13993,168866
FL,Florida,12,01,AL,Alabama,5328,10874,131638
TN,Tennessee,47,01,AL,Alabama,3451,7210,99695
TX,Texas,48,01,AL,Alabama,2912,6586,85026
MS,Mississippi,28,01,AL,Alabama,2400,5167,57117
FR,Foreign,57,01,AL,Alabama,1834,3878,42016
NC,North Carolina,37,01,AL,Alabama,1626,3568,47063
VA,Virginia,51,01,AL,Alabama,1280,2861,40732
CA,California,06,01,AL,Alabama,1267,2410,31908
LA,Louisiana,22,01,AL,Alabama,1249,2774,35179
SC,South Carolina,45,01,AL,Alabama,866,1966,25855
OH,Ohio,39,01,AL,Alabama,761,1690,20454
IL,Illinois,17,01,AL,Alabama,755,1597,19786
KY,Kentucky,21,01,AL,Alabama,705,1560,18664
NY,New York,36,01,AL,Alabama,641,1242,15879
MI,Michigan,26,01,AL,Alabama,637,1357,13453
CO,Colorado,08,01,AL,Alabama,605,1284,17334
IN,Indiana,18,01,AL,Alabama,548,1211,13659
MO,Missouri,29,01,AL,Alabama,502,1105,13831
PA,Pennsylvania,42,01,AL,Alabama,469,1010,16527
AR,Arkansas,05,01,AL,Alabama,468,1108,14601
MD,Maryland,24,01,AL,Alabama,435,901,14229
OK,Oklahoma,40,01,AL,Alabama,432,1011,10739
WA,Washington,53,01,AL,Alabama,378,825,10772
KS,Kansas,20,01,AL,Alabama,366,915,10997
AZ,Arizona,04,01,AL,Alabama,341,704,10280
NJ,New Jersey,34,01,AL,Alabama,251,501,7027
HI,Hawaii,15,01,AL,Alabama,248,565,5959
AK,Alaska,02,01,AL,Alabama,221,515,5223
WI,Wisconsin,55,01,AL,Alabama,202,432,5826
MA,Massachusetts,25,01,AL,Alabama,197,394,5963
NM,New Mexico,35,01,AL,Alabama,177,384,4825
WV,West Virginia,54,01,AL,Alabama,149,329,3654
NV,Nevada,32,01,AL,Alabama,147,296,3246
IA,Iowa,19,01,AL,Alabama,137,309,4770
UT,Utah,49,01,AL,Alabama,136,400,5046
CT,Connecticut,09,01,AL,Alabama,135,273,4070
MN,Minnesota,27,01,AL,Alabama,134,294,3482
OR,Oregon,41,01,AL,Alabama,120,251,3583
NE,Nebraska,31,01,AL,Alabama,105,263,3079
DC,District of Columbia,11,01,AL,Alabama,78,131,2249
ID,Idaho,16,01,AL,Alabama,78,207,1853
DE,Delaware,10,01,AL,Alabama,76,188,2561
ME,Maine,23,01,AL,Alabama,61,132,1511
MT,Montana,30,01,AL,Alabama,57,155,1709
NH,New Hampshire,33,01,AL,Alabama,48,97,1301
SD,South Dakota,46,01,AL,Alabama,45,99,1176
WY,Wyoming,56,01,AL,Alabama,42,99,1105
ND,North Dakota,38,01,AL,Alabama,41,97,1276
RI,Rhode Island,44,01,AL,Alabama,40,88,1231
VT,Vermont,50,01,AL,Alabama,18,35,408
AL,AL Non-migrants,01,01,AL,Alabama,1390158,3261943,42611147
,INTERNAL REVENUE SERVICE,00,01,AL,Alabama,,,
,STATISTICS OF INCOME,00,01,AL,Alabama,,,
US+FO,Total Migration-US and Foreign,96,02,AK,Alaska,15715,34092,466757
WA,Washington,53,02,AK,Alaska,2333,4544,75716
CA,California,06,02,AK,Alaska,1394,2804,36275
OR,Oregon,41,02,AK,Alaska,1047,2036,27420
TX,Texas,48,02,AK,Alaska,1046,2535,40908
AZ,Arizona,04,02,AK,Alaska,622,1250,18887
CO,Colorado,08,02,AK,Alaska,607,1294,19307
FL,Florida,12,02,AK,Alaska,544,1151,15668
FR,Foreign,57,02,AK,Alaska,457,882,13070
NC,North Carolina,37,02,AK,Alaska,408,1031,10954
ID,Idaho,16,02,AK,Alaska,386,873,12828
VA,Virginia,51,02,AK,Alaska,378,959,12089
GA,Georgia,13,02,AK,Alaska,367,934,8913
NV,Nevada,32,02,AK,Alaska,330,696,11116
MT,Montana,30,02,AK,Alaska,326,700,9488
NY,New York,36,02,AK,Alaska,305,661,7412
TN,Tennessee,47,02,AK,Alaska,271,680,8879
OK,Oklahoma,40,02,AK,Alaska,256,642,7651
MI,Michigan,26,02,AK,Alaska,250,544,6064
MN,Minnesota,27,02,AK,Alaska,250,497,6681
UT,Utah,49,02,AK,Alaska,234,551,7315
