y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,Total Migration-US and Foreign,96,00,,,3112773,5856648,151840603
US,Total Migration-US,97,00,,,2994723,5639250,147106608
FO,Total Migration-Foreign,98,00,,,118050,217398,4733995
US+FO,Total Migration-US and Foreign,96,01,AL,Alabama,44961,90288,1720752
US,Total Migration-US,97,01,AL,Alabama,43453,87338,1668562
FO,Total Migration-Foreign,98,01,AL,Alabama,1508,2950,52189
AL,AL Non-migrants,01,01,AL,Alabama,1505759,3392308,63339805
GA,Georgia,13,01,AL,Alabama,8405,16309,300103
FL,Florida,12,01,AL,Alabama,6392,12576,231224
TN,Tennessee,47,01,AL,Alabama,3814,7628,147985
TX,Texas,48,01,AL,Alabama,3040,6366,122242
MS,Mississippi,28,01,AL,Alabama,2419,4995,82644
NC,North Carolina,37,01,AL,Alabama,1885,3824,76455
FR,Foreign,57,01,AL,Alabama,1508,2950,52189
CA,California,06,01,AL,Alabama,1506,2768,58708
VA,Virginia,51,01,AL,Alabama,1357,2927,68408
LA,Louisiana,22,01,AL,Alabama,1283,2679,50270
SC,South Carolina,45,01,AL,Alabama,985,2010,41834
IL,Illinois,17,01,AL,Alabama,919,1855,41731
OH,Ohio,39,01,AL,Alabama,915,1960,34641
MI,Michigan,26,01,AL,Alabama,828,1673,26359
NY,New York,36,01,AL,Alabama,765,1367,27236
KY,Kentucky,21,01,AL,Alabama,751,1636,28164
IN,Indiana,18,01,AL,Alabama,645,1309,21452
CO,Colorado,08,01,AL,Alabama,635,1262,26579
MO,Missouri,29,01,AL,Alabama,576,1182,22397
MD,Maryland,24,01,AL,Alabama,538,1103,23620
PA,Pennsylvania,42,01,AL,Alabama,491,1028,22251
AR,Arkansas,05,01,AL,Alabama,486,1078,19409
WA,Washington,53,01,AL,Alabama,482,963,19819
AZ,Arizona,04,01,AL,Alabama,475,958,20294
OK,Oklahoma,40,01,AL,Alabama,373,810,12506
NJ,New Jersey,34,01,AL,Alabama,309,606,12560
MA,Massachusetts,25,01,AL,Alabama,282,514,12098
KS,Kansas,20,01,AL,Alabama,239,492,8395
WI,Wisconsin,55,01,AL,Alabama,228,456,8726
HI,Hawaii,15,01,AL,Alabama,198,450,7181
NV,Nevada,32,01,AL,Alabama,196,385,6173
NM,New Mexico,35,01,AL,Alabama,183,392,8187
CT,Connecticut,09,01,AL,Alabama,177,342,7342
MN,Minnesota,27,01,AL,Alabama,174,351,13095
OR,Oregon,41,01,AL,Alabama,173,317,6669
WV,West Virginia,54,01,AL,Alabama,143,308,3722
UT,Utah,49,01,AL,Alabama,131,321,7028
IA,Iowa,19,01,AL,Alabama,129,280,5917
AK,Alaska,02,01,AL,Alabama,125,275,4369
NE,Nebraska,31,01,AL,Alabama,114,241,5120
DC,District of Columbia,11,01,AL,Alabama,98,148,3646
MT,Montana,30,01,AL,Alabama,85,159,2365
ID,Idaho,16,01,AL,Alabama,84,191,3909
ME,Maine,23,01,AL,Alabama,76,156,2521
DE,Delaware,10,01,AL,Alabama,73,168,3197
