y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,Total Migration-US and Foreign,96,00,,,3271557,6100272,166254026
US,Total Migration-US,97,00,,,3169383,5913702,161029631
FO,Total Migration-Foreign,98,00,,,102174,186570,5224396
US+FO,Total Migration-US and Foreign,96,01,AL,Alabama,42812,85864,1892582
US,Total Migration-US,97,01,AL,Alabama,41744,83636,1842045
FO,Total Migration-Foreign,98,01,AL,Alabama,1068,2228,50537
AL,AL Non-migrants,01,01,AL,Alabama,1612276,3579529,83887827
GA,Georgia,13,01,AL,Alabama,7426,14694,293799
FL,Florida,12,01,AL,Alabama,5744,11079,271960
TN,Tennessee,47,01,AL,Alabama,3638,7031,169674
TX,Texas,48,01,AL,Alabama,3236,6794,147226
MS,Mississippi,28,01,AL,Alabama,2691,5543,102563
NC,North Carolina,37,01,AL,Alabama,1638,3393,77300
LA,Louisiana,22,01,AL,Alabama,1520,3089,60704
CA,California,06,01,AL,Alabama,1466,2636,59154
VA,Virginia,51,01,AL,Alabama,1316,2885,72114
FR,Foreign,57,01,AL,Alabama,1068,2228,50537
SC,South Carolina,45,01,AL,Alabama,1066,2241,49602
OH,Ohio,39,01,AL,Alabama,908,1850,35929
IL,Illinois,17,01,AL,Alabama,861,1746,41018
NY,New York,36,01,AL,Alabama,825,1475,31822
KY,Kentucky,21,01,AL,Alabama,750,1612,31783
MI,Michigan,26,01,AL,Alabama,659,1324,27938
IN,Indiana,18,01,AL,Alabama,568,1155,23441
MO,Missouri,29,01,AL,Alabama,559,1128,23687
CO,Colorado,08,01,AL,Alabama,537,1120,30021
AZ,Arizona,04,01,AL,Alabama,501,948,23111
AR,Arkansas,05,01,AL,Alabama,482,1020,22694
WA,Washington,53,01,AL,Alabama,471,952,23150
PA,Pennsylvania,42,01,AL,Alabama,447,907,22494
MD,Maryland,24,01,AL,Alabama,440,824,18985
OK,Oklahoma,40,01,AL,Alabama,350,735,13993
KS,Kansas,20,01,AL,Alabama,343,784,16251
NJ,New Jersey,34,01,AL,Alabama,266,493,12939
WI,Wisconsin,55,01,AL,Alabama,259,481,10701
MA,Massachusetts,25,01,AL,Alabama,257,453,9627
HI,Hawaii,15,01,AL,Alabama,240,532,9574
NV,Nevada,32,01,AL,Alabama,221,455,9394
AK,Alaska,02,01,AL,Alabama,219,500,9658
NM,New Mexico,35,01,AL,Alabama,168,322,10910
IA,Iowa,19,01,AL,Alabama,167,394,12169
MN,Minnesota,27,01,AL,Alabama,152,324,7629
OR,Oregon,41,01,AL,Alabama,148,254,4904
WV,West Virginia,54,01,AL,Alabama,140,319,5888
CT,Connecticut,09,01,AL,Alabama,137,269,5126
UT,Utah,49,01,AL,Alabama,130,319,8183
NE,Nebraska,31,01,AL,Alabama,124,279,5636
DC,District of Columbia,11,01,AL,Alabama,98,122,3751
ME,Maine,23,01,AL,Alabama,88,177,3553
ID,Idaho,16,01,AL,Alabama,79,170,3123
MT,Montana,30,01,AL,Alabama,79,163,3861
WY,Wyoming,56,01,AL,Alabama,72,122,2753
NH,New Hampshire,33,01,AL,Alabama,59,124,2627
SD,South Dakota,46,01,AL,Alabama,50,102,2121
DE,Delaware,10,01,AL,Alabama,49,103,2858
RI,Rhode Island,44,01,AL,Alabama,37,69,2121
ND,North Dakota,38,01,AL,Alabama,35,74,1373
VT,Vermont,50,01,AL,Alabama,28,51,1153
US+FO,Total Migration-US and Foreign,96,02,AK,Alaska,16288,32932,735498
US,Total Migration-US,97,02,AK,Alaska,15791,31929,713070
FO,Total Migration-Foreign,98,02,AK,Alaska,497,1003,22427
AK,AK Non-migrants,02,02,AK,Alaska,237393,505133,15152856
WA,Washington,53,02,AK,Alaska,2003,3712,91200
CA,California,06,02,AK,Alaska,1332,2507,50937
TX,Texas,48,02,AK,Alaska,1165,2639,64442
OR,Oregon,41,02,AK,Alaska,1004,1732,40828
FL,Florida,12,02,AK,Alaska,753,1509,31425
AZ,Arizona,04,02,AK,Alaska,749,1427,35353
CO,Colorado,08,02,AK,Alaska,624,1176,31536
GA,Georgia,13,02,AK,Alaska,503,1206,18854
FR,Foreign,57,02,AK,Alaska,497,1003,22427
ID,Idaho,16,02,AK,Alaska,450,951,19882
NV,Nevada,32,02,AK,Alaska,411,770,19982
NC,North Carolina,37,02,AK,Alaska,373,845,15623
VA,Virginia,51,02,AK,Alaska,369,877,20614
MT,Montana,30,02,AK,Alaska,337,641,16550
HI,Hawaii,15,02,AK,Alaska,316,684,13353
NY,New York,36,02,AK,Alaska,297,488,10810
UT,Utah,49,02,AK,Alaska,284,600,12946
OK,Oklahoma,40,02,AK,Alaska,266,632,14489
MN,Minnesota,27,02,AK,Alaska,254,459,11103
NM,New Mexico,35,02,AK,Alaska,249,506,11952
PA,Pennsylvania,42,02,AK,Alaska,232,421,9154
MI,Michigan,26,02,AK,Alaska,227,437,9337
OH,Ohio,39,02,AK,Alaska,218,433,8704
IL,Illinois,17,02,AK,Alaska,213,410,9310
TN,Tennessee,47,02,AK,Alaska,207,445,10012
MO,Missouri,29,02,AK,Alaska,205,465,10121
SC,South Carolina,45,02,AK,Alaska,187,423,7628
AL,Alabama,01,02,AK,Alaska,186,476,10876
KS,Kansas,20,02,AK,Alaska,179,417,7462
MD,Maryland,24,02,AK,Alaska,179,405,7639
LA,Louisiana,22,02,AK,Alaska,173,430,8269
AR,Arkansas,05,02,AK,Alaska,170,361,7887
KY,Kentucky,21,02,AK,Alaska,166,432,6847
WI,Wisconsin,55,02,AK,Alaska,163,301,7572
WY,Wyoming,56,02,AK,Alaska,144,340,7665
IN,Indiana,18,02,AK,Alaska,133,246,4835
MA,Massachusetts,25,02,AK,Alaska,133,223,5231
SD,South Dakota,46,02,AK,Alaska,110,238,5047
NE,Nebraska,31,02,AK,Alaska,106,233,4751
IA,Iowa,19,02,AK,Alaska,94,189,4480
MS,Mississippi,28,02,AK,Alaska,94,205,3839
ND,North Dakota,38,02,AK,Alaska,91,214,5582
NJ,New Jersey,34,02,AK,Alaska,89,191,3836
ME,Maine,23,02,AK,Alaska,88,166,3620
WV,West Virginia,54,02,AK,Alaska,61,108,2098
NH,New Hampshire,33,02,AK,Alaska,44,76,2259
CT,Connecticut,09,02,AK,Alaska,42,73,1646
VT,Vermont,50,02,AK,Alaska,42,70,1652
DE,Delaware,10,02,AK,Alaska,29,65,1451
DC,District of Columbia,11,02,AK,Alaska,27,40,1503
RI,Rhode Island,44,02,AK,Alaska,20,35,878
US+FO,Total Migration-US and Foreign,96,04,AZ,Arizona,83750,160840,3826139
US,Total Migration-US,97,04,AZ,Arizona,81739,157168,3747948
FO,Total Migration-Foreign,98,04,AZ,Arizona,2011,3672,78191
AZ,AZ Non-migrants,04,04,AZ,Arizona,2011135,4498345,117870446
CA,California,06,04,AZ,Arizona,15529,29106,681018
TX,Texas,48,04,AZ,Arizona,7235,15399,349515
CO,Colorado,08,04,AZ,Arizona,4576,8883,227287
WA,Washington,53,04,AZ,Arizona,4086,7548,203941
NM,New Mexico,35,04,AZ,Arizona,3739,8051,146893
NV,Nevada,32,04,AZ,Arizona,3396,6674,150681
FL,Florida,12,04,AZ,Arizona,2779,4887,144635
IL,Illinois,17,04,AZ,Arizona,2681,4547,130417
UT,Utah,49,04,AZ,Arizona,2616,6335,106165
OR,Oregon,41,04,AZ,Arizona,2581,4571,110291
FR,Foreign,57,04,AZ,Arizona,2011,3672,78191
NY,New York,36,04,AZ,Arizona,1995,3311,83582
NC,North Carolina,37,04,AZ,Arizona,1729,3502,83600
MI,Michigan,26,04,AZ,Arizona,1668,3062,70308
OH,Ohio,39,04,AZ,Arizona,1628,2920,68623
VA,Virginia,51,04,AZ,Arizona,1490,2911,86344
PA,Pennsylvania,42,04,AZ,Arizona,1416,2526,66897
MN,Minnesota,27,04,AZ,Arizona,1411,2414,79466
MO,Missouri,29,04,AZ,Arizona,1374,2637,58450
WI,Wisconsin,55,04,AZ,Arizona,1299,2254,63729
GA,Georgia,13,04,AZ,Arizona,1282,2604,63319
ID,Idaho,16,04,AZ,Arizona,1247,2686,57402
IN,Indiana,18,04,AZ,Arizona,1122,2129,48697
OK,Oklahoma,40,04,AZ,Arizona,1073,2206,40142
TN,Tennessee,47,04,AZ,Arizona,1035,2011,49016
KS,Kansas,20,04,AZ,Arizona,971,2015,42101
IA,Iowa,19,04,AZ,Arizona,953,1825,42920
MA,Massachusetts,25,04,AZ,Arizona,821,1244,39297
HI,Hawaii,15,04,AZ,Arizona,744,1405,36539
MD,Maryland,24,04,AZ,Arizona,722,1337,38511
MT,Montana,30,04,AZ,Arizona,697,1331,33888
