y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,Total Migration-US and Foreign,96,01,AL,Alabama,39118,79924,1467855
US,Total Migration-US,97,01,AL,Alabama,37858,77380,1423201
FO,Total Migration-Foreign,98,01,AL,Alabama,1260,2544,44655
AL,AL Non-migrants,01,01,AL,Alabama,1497828,3396876,65594902
GA,Georgia,13,01,AL,Alabama,7272,14727,249725
FL,Florida,12,01,AL,Alabama,6130,12083,233963
TN,Tennessee,47,01,AL,Alabama,3320,6583,126597
TX,Texas,48,01,AL,Alabama,2511,5519,103406
MS,Mississippi,28,01,AL,Alabama,2289,4844,76421
NC,North Carolina,37,01,AL,Alabama,1453,2969,58137
CA,California,06,01,AL,Alabama,1305,2415,43700
VA,Virginia,51,01,AL,Alabama,1286,2777,59428
FR,Foreign,57,01,AL,Alabama,1260,2544,44655
LA,Louisiana,22,01,AL,Alabama,1218,2515,48963
SC,South Carolina,45,01,AL,Alabama,842,1765,33164
OH,Ohio,39,01,AL,Alabama,785,1652,28835
IL,Illinois,17,01,AL,Alabama,696,1359,25243
KY,Kentucky,21,01,AL,Alabama,694,1588,26226
MI,Michigan,26,01,AL,Alabama,571,1233,20683
NY,New York,36,01,AL,Alabama,565,1013,18870
MO,Missouri,29,01,AL,Alabama,511,1063,18618
CO,Colorado,08,01,AL,Alabama,475,996,20763
IN,Indiana,18,01,AL,Alabama,474,972,15229
MD,Maryland,24,01,AL,Alabama,474,963,19239
AZ,Arizona,04,01,AL,Alabama,435,855,16381
AR,Arkansas,05,01,AL,Alabama,404,905,15338
PA,Pennsylvania,42,01,AL,Alabama,387,782,17536
WA,Washington,53,01,AL,Alabama,372,813,13985
OK,Oklahoma,40,01,AL,Alabama,336,736,13473
NJ,New Jersey,34,01,AL,Alabama,260,508,11227
KS,Kansas,20,01,AL,Alabama,218,579,8788
WI,Wisconsin,55,01,AL,Alabama,193,388,6575
MA,Massachusetts,25,01,AL,Alabama,190,286,6755
AK,Alaska,02,01,AL,Alabama,185,419,6327
NV,Nevada,32,01,AL,Alabama,185,345,6812
HI,Hawaii,15,01,AL,Alabama,182,394,6948
MN,Minnesota,27,01,AL,Alabama,169,353,7253
NM,New Mexico,35,01,AL,Alabama,159,325,7406
OR,Oregon,41,01,AL,Alabama,133,256,4556
CT,Connecticut,09,01,AL,Alabama,120,232,4187
UT,Utah,49,01,AL,Alabama,120,253,5225
WV,West Virginia,54,01,AL,Alabama,119,245,4474
IA,Iowa,19,01,AL,Alabama,117,227,3657
NE,Nebraska,31,01,AL,Alabama,107,253,3783
DC,District of Columbia,11,01,AL,Alabama,79,110,3229
MT,Montana,30,01,AL,Alabama,79,168,4881
ID,Idaho,16,01,AL,Alabama,68,156,2914
WY,Wyoming,56,01,AL,Alabama,61,125,1841
DE,Delaware,10,01,AL,Alabama,58,124,2499
ME,Maine,23,01,AL,Alabama,54,101,2016
NH,New Hampshire,33,01,AL,Alabama,49,91,2058
ND,North Dakota,38,01,AL,Alabama,46,87,1636
RI,Rhode Island,44,01,AL,Alabama,36,74,1724
SD,South Dakota,46,01,AL,Alabama,35,94,1241
VT,Vermont,50,01,AL,Alabama,31,60,1265
US+FO,Total Migration-US and Foreign,96,02,AK,Alaska,14706,29955,572903
US,Total Migration-US,97,02,AK,Alaska,14192,28995,556048
FO,Total Migration-Foreign,98,02,AK,Alaska,514,960,16856
AK,AK Non-migrants,02,02,AK,Alaska,220720,482971,11908038
WA,Washington,53,02,AK,Alaska,1797,3439,74839
CA,California,06,02,AK,Alaska,1381,2540,45583
TX,Texas,48,02,AK,Alaska,961,2318,48631
OR,Oregon,41,02,AK,Alaska,826,1434,29039
FL,Florida,12,02,AK,Alaska,681,1345,25412
AZ,Arizona,04,02,AK,Alaska,661,1318,30983
CO,Colorado,08,02,AK,Alaska,554,1044,20942
FR,Foreign,57,02,AK,Alaska,514,960,16856
NV,Nevada,32,02,AK,Alaska,458,859,22886
GA,Georgia,13,02,AK,Alaska,408,1004,15276
NC,North Carolina,37,02,AK,Alaska,384,915,13420
ID,Idaho,16,02,AK,Alaska,370,815,16112
MT,Montana,30,02,AK,Alaska,332,648,13239
VA,Virginia,51,02,AK,Alaska,328,838,14736
NM,New Mexico,35,02,AK,Alaska,299,632,12369
HI,Hawaii,15,02,AK,Alaska,291,532,10392
NY,New York,36,02,AK,Alaska,287,552,8070
MN,Minnesota,27,02,AK,Alaska,241,379,8836
OK,Oklahoma,40,02,AK,Alaska,223,517,8763
UT,Utah,49,02,AK,Alaska,223,492,7601
IL,Illinois,17,02,AK,Alaska,211,416,8010
MI,Michigan,26,02,AK,Alaska,190,368,7346
PA,Pennsylvania,42,02,AK,Alaska,186,348,6181
SC,South Carolina,45,02,AK,Alaska,182,423,6602
MD,Maryland,24,02,AK,Alaska,181,376,7553
WI,Wisconsin,55,02,AK,Alaska,178,351,7163
LA,Louisiana,22,02,AK,Alaska,176,408,5973
TN,Tennessee,47,02,AK,Alaska,175,407,7471
MO,Missouri,29,02,AK,Alaska,174,382,6633
OH,Ohio,39,02,AK,Alaska,171,371,6133
KS,Kansas,20,02,AK,Alaska,170,435,5425
AL,Alabama,01,02,AK,Alaska,155,368,6035
KY,Kentucky,21,02,AK,Alaska,128,261,4117
AR,Arkansas,05,02,AK,Alaska,118,290,3546
ND,North Dakota,38,02,AK,Alaska,112,314,4576
WY,Wyoming,56,02,AK,Alaska,105,196,4084
MA,Massachusetts,25,02,AK,Alaska,101,155,3295
NJ,New Jersey,34,02,AK,Alaska,95,192,3343
IN,Indiana,18,02,AK,Alaska,88,171,2883
NE,Nebraska,31,02,AK,Alaska,87,184,3420
IA,Iowa,19,02,AK,Alaska,81,153,2717
MS,Mississippi,28,02,AK,Alaska,79,195,3638
ME,Maine,23,02,AK,Alaska,71,124,2851
SD,South Dakota,46,02,AK,Alaska,69,136,2377
VT,Vermont,50,02,AK,Alaska,39,59,1745
CT,Connecticut,09,02,AK,Alaska,38,50,964
NH,New Hampshire,33,02,AK,Alaska,38,75,1429
DC,District of Columbia,11,02,AK,Alaska,33,49,1428
WV,West Virginia,54,02,AK,Alaska,29,57,1063
DE,Delaware,10,02,AK,Alaska,15,41,497
RI,Rhode Island,44,02,AK,Alaska,12,19,420
US+FO,Total Migration-US and Foreign,96,04,AZ,Arizona,70025,134468,2830775
US,Total Migration-US,97,04,AZ,Arizona,67773,130399,2757421
FO,Total Migration-Foreign,98,04,AZ,Arizona,2252,4069,73354
AZ,AZ Non-migrants,04,04,AZ,Arizona,1720683,3879862,84258331
CA,California,06,04,AZ,Arizona,12686,23323,491746
TX,Texas,48,04,AZ,Arizona,5120,10778,222292
CO,Colorado,08,04,AZ,Arizona,3631,6866,159534
NM,New Mexico,35,04,AZ,Arizona,3605,8046,105568
NV,Nevada,32,04,AZ,Arizona,3171,6187,130794
WA,Washington,53,04,AZ,Arizona,3136,5819,123890
FL,Florida,12,04,AZ,Arizona,2878,5320,153720
IL,Illinois,17,04,AZ,Arizona,2346,4194,102327
FR,Foreign,57,04,AZ,Arizona,2252,4069,73354
OR,Oregon,41,04,AZ,Arizona,1988,3743,72245
UT,Utah,49,04,AZ,Arizona,1814,4061,66606
NY,New York,36,04,AZ,Arizona,1648,2685,58328
MI,Michigan,26,04,AZ,Arizona,1437,2599,62516
VA,Virginia,51,04,AZ,Arizona,1422,2949,72340
OH,Ohio,39,04,AZ,Arizona,1372,2539,55729
MN,Minnesota,27,04,AZ,Arizona,1351,2367,68156
MO,Missouri,29,04,AZ,Arizona,1216,2407,50696
PA,Pennsylvania,42,04,AZ,Arizona,1213,2222,51944
NC,North Carolina,37,04,AZ,Arizona,1188,2343,53950
GA,Georgia,13,04,AZ,Arizona,1164,2376,52393
WI,Wisconsin,55,04,AZ,Arizona,1101,1985,46899
IN,Indiana,18,04,AZ,Arizona,922,1787,32278
OK,Oklahoma,40,04,AZ,Arizona,909,1951,30247
ID,Idaho,16,04,AZ,Arizona,868,1827,32703
IA,Iowa,19,04,AZ,Arizona,827,1617,33175
TN,Tennessee,47,04,AZ,Arizona,808,1639,33595
KS,Kansas,20,04,AZ,Arizona,749,1433,27077
MD,Maryland,24,04,AZ,Arizona,664,1225,28099
NJ,New Jersey,34,04,AZ,Arizona,658,1175,33038
HI,Hawaii,15,04,AZ,Arizona,643,1201,23005
MT,Montana,30,04,AZ,Arizona,607,1182,22515
MA,Massachusetts,25,04,AZ,Arizona,578,906,24979
NE,Nebraska,31,04,AZ,Arizona,554,1077,21366
AK,Alaska,02,04,AZ,Arizona,549,1036,18437
