y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,Total Migration-US and Foreign,96,01,AL,Alabama,39014,84173,1037143
GA,Georgia,13,01,AL,Alabama,6485,13510,165128
FL,Florida,12,01,AL,Alabama,5319,10961,127481
TN,Tennessee,47,01,AL,Alabama,3155,6848,93248
TX,Texas,48,01,AL,Alabama,2717,6181,79247
MS,Mississippi,28,01,AL,Alabama,2228,4841,54793
FR,Foreign,57,01,AL,Alabama,2138,4786,50137
NC,North Carolina,37,01,AL,Alabama,1596,3487,45149
VA,Virginia,51,01,AL,Alabama,1323,3017,42373
LA,Louisiana,22,01,AL,Alabama,1259,2752,34748
CA,California,06,01,AL,Alabama,1257,2462,31991
SC,South Carolina,45,01,AL,Alabama,869,1897,27432
OH,Ohio,39,01,AL,Alabama,784,1751,19814
IL,Illinois,17,01,AL,Alabama,716,1472,18056
KY,Kentucky,21,01,AL,Alabama,702,1587,18616
CO,Colorado,08,01,AL,Alabama,593,1279,16222
NY,New York,36,01,AL,Alabama,568,1173,16227
MI,Michigan,26,01,AL,Alabama,515,1100,10077
IN,Indiana,18,01,AL,Alabama,499,1101,12354
MD,Maryland,24,01,AL,Alabama,449,911,13076
PA,Pennsylvania,42,01,AL,Alabama,444,990,14313
MO,Missouri,29,01,AL,Alabama,438,1021,11780
AR,Arkansas,05,01,AL,Alabama,435,1022,12256
WA,Washington,53,01,AL,Alabama,415,922,10445
OK,Oklahoma,40,01,AL,Alabama,415,943,9856
AZ,Arizona,04,01,AL,Alabama,342,729,9231
KS,Kansas,20,01,AL,Alabama,333,796,9580
HI,Hawaii,15,01,AL,Alabama,307,702,7054
NJ,New Jersey,34,01,AL,Alabama,256,517,8418
AK,Alaska,02,01,AL,Alabama,249,639,6340
MA,Massachusetts,25,01,AL,Alabama,202,373,5940
WI,Wisconsin,55,01,AL,Alabama,201,443,5792
NM,New Mexico,35,01,AL,Alabama,199,463,5226
MN,Minnesota,27,01,AL,Alabama,165,334,4545
OR,Oregon,41,01,AL,Alabama,138,291,3441
UT,Utah,49,01,AL,Alabama,136,362,4519
CT,Connecticut,09,01,AL,Alabama,130,248,3683
IA,Iowa,19,01,AL,Alabama,130,277,3694
WV,West Virginia,54,01,AL,Alabama,130,289,3503
NV,Nevada,32,01,AL,Alabama,107,230,2287
NE,Nebraska,31,01,AL,Alabama,93,233,2884
DC,District of Columbia,11,01,AL,Alabama,78,120,1854
ID,Idaho,16,01,AL,Alabama,75,199,2111
MT,Montana,30,01,AL,Alabama,63,145,1652
DE,Delaware,10,01,AL,Alabama,59,129,2086
ME,Maine,23,01,AL,Alabama,56,118,1680
SD,South Dakota,46,01,AL,Alabama,55,137,1552
ND,North Dakota,38,01,AL,Alabama,49,93,1548
WY,Wyoming,56,01,AL,Alabama,45,102,1159
NH,New Hampshire,33,01,AL,Alabama,44,90,1208
RI,Rhode Island,44,01,AL,Alabama,30,58,759
VT,Vermont,50,01,AL,Alabama,23,42,578
AL,AL Non-migrants,01,01,AL,Alabama,1374133,3232884,41638920
US+FO,Total Migration-US and Foreign,96,02,AK,Alaska,16849,37851,512137
WA,Washington,53,02,AK,Alaska,2599,5129,83509
CA,California,06,02,AK,Alaska,1525,3209,43777
OR,Oregon,41,02,AK,Alaska,1097,2103,29625
TX,Texas,48,02,AK,Alaska,1087,2749,43328
CO,Colorado,08,02,AK,Alaska,644,1403,20125
FL,Florida,12,02,AK,Alaska,628,1316,16746
AZ,Arizona,04,02,AK,Alaska,575,1135,14744
FR,Foreign,57,02,AK,Alaska,439,850,12733
GA,Georgia,13,02,AK,Alaska,434,1191,13018
ID,Idaho,16,02,AK,Alaska,425,1012,13410
NC,North Carolina,37,02,AK,Alaska,399,1033,10546
VA,Virginia,51,02,AK,Alaska,395,1063,12713
MT,Montana,30,02,AK,Alaska,368,785,11273
NY,New York,36,02,AK,Alaska,301,715,8735
OK,Oklahoma,40,02,AK,Alaska,286,738,8280
MN,Minnesota,27,02,AK,Alaska,282,592,7316
MI,Michigan,26,02,AK,Alaska,280,630,7030
HI,Hawaii,15,02,AK,Alaska,269,575,7738
NV,Nevada,32,02,AK,Alaska,265,525,10452
MO,Missouri,29,02,AK,Alaska,264,662,7861
NM,New Mexico,35,02,AK,Alaska,256,628,8820
OH,Ohio,39,02,AK,Alaska,252,606,7233
TN,Tennessee,47,02,AK,Alaska,251,692,7612
AL,Alabama,01,02,AK,Alaska,236,642,7453
IL,Illinois,17,02,AK,Alaska,221,502,6132
LA,Louisiana,22,02,AK,Alaska,216,531,7820
KS,Kansas,20,02,AK,Alaska,215,597,6934
UT,Utah,49,02,AK,Alaska,207,478,7298
NE,Nebraska,31,02,AK,Alaska,198,523,5863
PA,Pennsylvania,42,02,AK,Alaska,197,473,5551
WI,Wisconsin,55,02,AK,Alaska,189,384,4963
