y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,Total Migration-US and Foreign,96,00,,,2992049,5785168,118288742
US,Total Migration-US,97,00,,,2876024,5562608,114681825
FO,Total Migration-Foreign,98,00,,,116025,222560,3606917
US+FO,Total Migration-US and Foreign,96,01,AL,Alabama,43040,88740,1484775
US,Total Migration-US,97,01,AL,Alabama,41390,85299,1437143
FO,Total Migration-Foreign,98,01,AL,Alabama,1650,3441,47632
AL,AL Non-migrants,01,01,AL,Alabama,1460439,3322368,53439052
GA,Georgia,13,01,AL,Alabama,7899,15682,259689
FL,Florida,12,01,AL,Alabama,5975,12060,211460
TN,Tennessee,47,01,AL,Alabama,3645,7371,125893
TX,Texas,48,01,AL,Alabama,2963,6356,106413
MS,Mississippi,28,01,AL,Alabama,2547,5392,75147
NC,North Carolina,37,01,AL,Alabama,1799,3741,64049
FR,Foreign,57,01,AL,Alabama,1650,3441,47632
CA,California,06,01,AL,Alabama,1449,2785,49273
LA,Louisiana,22,01,AL,Alabama,1336,2783,49410
VA,Virginia,51,01,AL,Alabama,1272,2732,50585
OH,Ohio,39,01,AL,Alabama,979,2206,42621
SC,South Carolina,45,01,AL,Alabama,881,1860,31971
IL,Illinois,17,01,AL,Alabama,835,1723,28773
KY,Kentucky,21,01,AL,Alabama,747,1639,23348
MI,Michigan,26,01,AL,Alabama,730,1495,20101
NY,New York,36,01,AL,Alabama,660,1200,19726
IN,Indiana,18,01,AL,Alabama,600,1291,20362
CO,Colorado,08,01,AL,Alabama,583,1179,20725
MO,Missouri,29,01,AL,Alabama,516,1146,17214
WA,Washington,53,01,AL,Alabama,475,1065,18213
PA,Pennsylvania,42,01,AL,Alabama,448,999,20420
AR,Arkansas,05,01,AL,Alabama,442,943,15557
MD,Maryland,24,01,AL,Alabama,436,916,17617
AZ,Arizona,04,01,AL,Alabama,428,857,15236
OK,Oklahoma,40,01,AL,Alabama,388,860,11320
KS,Kansas,20,01,AL,Alabama,290,643,9938
MA,Massachusetts,25,01,AL,Alabama,267,453,10548
NJ,New Jersey,34,01,AL,Alabama,267,521,9341
HI,Hawaii,15,01,AL,Alabama,244,612,7188
WI,Wisconsin,55,01,AL,Alabama,218,436,8181
NV,Nevada,32,01,AL,Alabama,193,352,6947
MN,Minnesota,27,01,AL,Alabama,190,403,6651
OR,Oregon,41,01,AL,Alabama,165,343,6743
CT,Connecticut,09,01,AL,Alabama,156,296,5837
AK,Alaska,02,01,AL,Alabama,155,375,4180
NM,New Mexico,35,01,AL,Alabama,154,343,5234
IA,Iowa,19,01,AL,Alabama,137,289,4900
WV,West Virginia,54,01,AL,Alabama,135,294,4385
NE,Nebraska,31,01,AL,Alabama,113,228,3386
UT,Utah,49,01,AL,Alabama,105,256,4646
ID,Idaho,16,01,AL,Alabama,75,190,2440
DC,District of Columbia,11,01,AL,Alabama,72,104,2061
ME,Maine,23,01,AL,Alabama,62,134,2477
MT,Montana,30,01,AL,Alabama,62,134,2070
NH,New Hampshire,33,01,AL,Alabama,51,118,1905
DE,Delaware,10,01,AL,Alabama,50,98,2049
WY,Wyoming,56,01,AL,Alabama,49,110,7159
ND,North Dakota,38,01,AL,Alabama,41,77,1071
SD,South Dakota,46,01,AL,Alabama,41,81,930
VT,Vermont,50,01,AL,Alabama,38,64,873
RI,Rhode Island,44,01,AL,Alabama,27,64,883
US+FO,Total Migration-US and Foreign,96,02,AK,Alaska,14610,30143,505212
US,Total Migration-US,97,02,AK,Alaska,14093,29092,487510
FO,Total Migration-Foreign,98,02,AK,Alaska,517,1051,17702
AK,AK Non-migrants,02,02,AK,Alaska,195886,441656,9605941
WA,Washington,53,02,AK,Alaska,2235,4178,81122
CA,California,06,02,AK,Alaska,1492,2832,45254
OR,Oregon,41,02,AK,Alaska,1051,1999,34087
TX,Texas,48,02,AK,Alaska,897,2069,39355
AZ,Arizona,04,02,AK,Alaska,612,1196,23350
CO,Colorado,08,02,AK,Alaska,560,1141,20429
FL,Florida,12,02,AK,Alaska,556,1160,18591
FR,Foreign,57,02,AK,Alaska,517,1051,17702
NV,Nevada,32,02,AK,Alaska,359,704,14079
NC,North Carolina,37,02,AK,Alaska,344,868,10845
ID,Idaho,16,02,AK,Alaska,325,689,11825
GA,Georgia,13,02,AK,Alaska,304,694,8134
VA,Virginia,51,02,AK,Alaska,302,719,11197
MT,Montana,30,02,AK,Alaska,269,523,9397
MN,Minnesota,27,02,AK,Alaska,259,479,8728
NY,New York,36,02,AK,Alaska,258,527,6724
MI,Michigan,26,02,AK,Alaska,252,532,8665
NM,New Mexico,35,02,AK,Alaska,228,472,8078
OK,Oklahoma,40,02,AK,Alaska,207,518,6975
HI,Hawaii,15,02,AK,Alaska,206,391,6948
OH,Ohio,39,02,AK,Alaska,203,447,7478
UT,Utah,49,02,AK,Alaska,189,415,6799
MO,Missouri,29,02,AK,Alaska,185,431,5840
PA,Pennsylvania,42,02,AK,Alaska,181,316,5453
TN,Tennessee,47,02,AK,Alaska,178,408,7206
IL,Illinois,17,02,AK,Alaska,177,366,7146
MD,Maryland,24,02,AK,Alaska,167,399,5139
AL,Alabama,01,02,AK,Alaska,163,410,5321
LA,Louisiana,22,02,AK,Alaska,155,364,5367
WI,Wisconsin,55,02,AK,Alaska,141,305,5102
KS,Kansas,20,02,AK,Alaska,137,322,4186
KY,Kentucky,21,02,AK,Alaska,124,283,3816
SC,South Carolina,45,02,AK,Alaska,123,275,3897
MA,Massachusetts,25,02,AK,Alaska,113,195,3344
IN,Indiana,18,02,AK,Alaska,109,205,3061
AR,Arkansas,05,02,AK,Alaska,108,244,3944
WY,Wyoming,56,02,AK,Alaska,101,234,3827
ME,Maine,23,02,AK,Alaska,92,174,2826
MS,Mississippi,28,02,AK,Alaska,92,223,3128
NE,Nebraska,31,02,AK,Alaska,87,218,2646
NJ,New Jersey,34,02,AK,Alaska,86,213,2709
ND,North Dakota,38,02,AK,Alaska,85,182,2934
SD,South Dakota,46,02,AK,Alaska,80,176,2491
IA,Iowa,19,02,AK,Alaska,68,125,2137
NH,New Hampshire,33,02,AK,Alaska,56,109,2030
CT,Connecticut,09,02,AK,Alaska,47,93,1526
WV,West Virginia,54,02,AK,Alaska,41,80,1481
VT,Vermont,50,02,AK,Alaska,31,77,1088
DE,Delaware,10,02,AK,Alaska,21,38,518
DC,District of Columbia,11,02,AK,Alaska,20,53,973
RI,Rhode Island,44,02,AK,Alaska,17,21,314
US+FO,Total Migration-US and Foreign,96,04,AZ,Arizona,70438,137920,2390425
US,Total Migration-US,97,04,AZ,Arizona,68138,133433,2329818
FO,Total Migration-Foreign,98,04,AZ,Arizona,2300,4487,60608
AZ,AZ Non-migrants,04,04,AZ,Arizona,1470899,3293959,61797543
CA,California,06,04,AZ,Arizona,14336,26248,492070
TX,Texas,48,04,AZ,Arizona,5307,11077,205681
CO,Colorado,08,04,AZ,Arizona,3948,7609,135310
NM,New Mexico,35,04,AZ,Arizona,3729,9495,94927
NV,Nevada,32,04,AZ,Arizona,3322,6420,120078
WA,Washington,53,04,AZ,Arizona,3059,5719,106443
FL,Florida,12,04,AZ,Arizona,2394,4370,90498
FR,Foreign,57,04,AZ,Arizona,2300,4487,60608
IL,Illinois,17,04,AZ,Arizona,2147,3861,74077
OR,Oregon,41,04,AZ,Arizona,2047,3918,67242
UT,Utah,49,04,AZ,Arizona,1776,4129,59241
OH,Ohio,39,04,AZ,Arizona,1483,2889,47354
NY,New York,36,04,AZ,Arizona,1480,2345,44932
MI,Michigan,26,04,AZ,Arizona,1401,2694,50492
MO,Missouri,29,04,AZ,Arizona,1251,2555,40095
MN,Minnesota,27,04,AZ,Arizona,1173,2137,43064
VA,Virginia,51,04,AZ,Arizona,1168,2369,49115
GA,Georgia,13,04,AZ,Arizona,1166,2453,46303
PA,Pennsylvania,42,04,AZ,Arizona,1118,1983,35751
NC,North Carolina,37,04,AZ,Arizona,1073,2188,35733
WI,Wisconsin,55,04,AZ,Arizona,1014,1904,32173
OK,Oklahoma,40,04,AZ,Arizona,964,2077,26271
IN,Indiana,18,04,AZ,Arizona,940,1867,29962
KS,Kansas,20,04,AZ,Arizona,891,1833,30705
MA,Massachusetts,25,04,AZ,Arizona,816,1320,27363
IA,Iowa,19,04,AZ,Arizona,800,1534,22935
ID,Idaho,16,04,AZ,Arizona,798,1711,25454
TN,Tennessee,47,04,AZ,Arizona,772,1599,32738
NJ,New Jersey,34,04,AZ,Arizona,667,1191,29655
MD,Maryland,24,04,AZ,Arizona,554,1126,21935
AR,Arkansas,05,04,AZ,Arizona,533,1151,15834
MT,Montana,30,04,AZ,Arizona,516,1004,14570
HI,Hawaii,15,04,AZ,Arizona,491,947,16807
NE,Nebraska,31,04,AZ,Arizona,479,928,15502
AK,Alaska,02,04,AZ,Arizona,472,918,15639
KY,Kentucky,21,04,AZ,Arizona,431,901,12991
LA,Louisiana,22,04,AZ,Arizona,429,828,11760
CT,Connecticut,09,04,AZ,Arizona,392,659,14975
SC,South Carolina,45,04,AZ,Arizona,392,854,17554
WY,Wyoming,56,04,AZ,Arizona,354,704,14096
AL,Alabama,01,04,AZ,Arizona,349,750,11858
MS,Mississippi,28,04,AZ,Arizona,285,630,9629
SD,South Dakota,46,04,AZ,Arizona,273,494,7427
NH,New Hampshire,33,04,AZ,Arizona,229,408,7213
ND,North Dakota,38,04,AZ,Arizona,214,407,5684
ME,Maine,23,04,AZ,Arizona,167,305,4886
VT,Vermont,50,04,AZ,Arizona,117,202,3409
DC,District of Columbia,11,04,AZ,Arizona,116,148,3012
WV,West Virginia,54,04,AZ,Arizona,114,219,2967
RI,Rhode Island,44,04,AZ,Arizona,102,172,3578
DE,Delaware,10,04,AZ,Arizona,89,183,2827
US+FO,Total Migration-US and Foreign,96,05,AR,Arkansas,29801,62486,890412
US,Total Migration-US,97,05,AR,Arkansas,29210,61391,875214
FO,Total Migration-Foreign,98,05,AR,Arkansas,591,1095,15198
AR,AR Non-migrants,05,05,AR,Arkansas,839634,1913450,28526567
TX,Texas,48,05,AR,Arkansas,5584,11826,180124
OK,Oklahoma,40,05,AR,Arkansas,2918,6494,67966
MO,Missouri,29,05,AR,Arkansas,2692,5733,67124
TN,Tennessee,47,05,AR,Arkansas,2295,4609,76046
CA,California,06,05,AR,Arkansas,1488,2872,41376
LA,Louisiana,22,05,AR,Arkansas,1311,2771,37122
FL,Florida,12,05,AR,Arkansas,1267,2536,51738
MS,Mississippi,28,05,AR,Arkansas,1037,2245,29776
IL,Illinois,17,05,AR,Arkansas,1016,2103,26957
GA,Georgia,13,05,AR,Arkansas,765,1584,24386
KS,Kansas,20,05,AR,Arkansas,736,1614,21617
NC,North Carolina,37,05,AR,Arkansas,596,1215,18762
FR,Foreign,57,05,AR,Arkansas,591,1095,15198
CO,Colorado,08,05,AR,Arkansas,556,1133,16866
AZ,Arizona,04,05,AR,Arkansas,518,1092,16048
AL,Alabama,01,05,AR,Arkansas,492,1088,16069
MI,Michigan,26,05,AR,Arkansas,450,1014,11233
VA,Virginia,51,05,AR,Arkansas,444,872,15731
IN,Indiana,18,05,AR,Arkansas,429,963,11760
OH,Ohio,39,05,AR,Arkansas,387,824,12648
WA,Washington,53,05,AR,Arkansas,346,707,9436
KY,Kentucky,21,05,AR,Arkansas,328,749,10262
IA,Iowa,19,05,AR,Arkansas,312,661,8507
WI,Wisconsin,55,05,AR,Arkansas,277,603,8403
SC,South Carolina,45,05,AR,Arkansas,274,608,9715
NY,New York,36,05,AR,Arkansas,250,476,8190
NV,Nevada,32,05,AR,Arkansas,234,456,11133
OR,Oregon,41,05,AR,Arkansas,216,431,4038
MN,Minnesota,27,05,AR,Arkansas,203,420,5852
NM,New Mexico,35,05,AR,Arkansas,199,380,5354
PA,Pennsylvania,42,05,AR,Arkansas,197,427,7085
NE,Nebraska,31,05,AR,Arkansas,174,398,4974
MD,Maryland,24,05,AR,Arkansas,160,297,4966
AK,Alaska,02,05,AR,Arkansas,118,290,3850
UT,Utah,49,05,AR,Arkansas,103,214,2743
MA,Massachusetts,25,05,AR,Arkansas,102,183,3118
NJ,New Jersey,34,05,AR,Arkansas,98,214,5808
ID,Idaho,16,05,AR,Arkansas,82,184,2590
CT,Connecticut,09,05,AR,Arkansas,77,140,3350
WY,Wyoming,56,05,AR,Arkansas,69,150,1770
MT,Montana,30,05,AR,Arkansas,68,152,1659
HI,Hawaii,15,05,AR,Arkansas,63,110,1142
WV,West Virginia,54,05,AR,Arkansas,47,100,1485
SD,South Dakota,46,05,AR,Arkansas,45,93,962
DC,District of Columbia,11,05,AR,Arkansas,38,49,1092
ME,Maine,23,05,AR,Arkansas,38,80,974
