y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,Total Migration-US and Foreign,96,00,,,3119064,5950848,146505025
US,Total Migration-US,97,00,,,3006642,5744556,141929864
FO,Total Migration-Foreign,98,00,,,112422,206292,4575161
US+FO,Total Migration-US and Foreign,96,01,AL,Alabama,39629,80737,1610578
US,Total Migration-US,97,01,AL,Alabama,38276,77973,1561237
FO,Total Migration-Foreign,98,01,AL,Alabama,1353,2764,49341
AL,AL Non-migrants,01,01,AL,Alabama,1501675,3401484,69502997
GA,Georgia,13,01,AL,Alabama,7141,14343,257703
FL,Florida,12,01,AL,Alabama,5907,11547,287596
TN,Tennessee,47,01,AL,Alabama,3500,7074,137540
TX,Texas,48,01,AL,Alabama,2548,5479,108494
MS,Mississippi,28,01,AL,Alabama,2332,5042,83364
NC,North Carolina,37,01,AL,Alabama,1482,3012,59454
FR,Foreign,57,01,AL,Alabama,1353,2764,49341
VA,Virginia,51,01,AL,Alabama,1334,2877,66537
CA,California,06,01,AL,Alabama,1254,2276,44411
LA,Louisiana,22,01,AL,Alabama,1196,2400,50539
SC,South Carolina,45,01,AL,Alabama,836,1734,36122
OH,Ohio,39,01,AL,Alabama,795,1641,33903
NY,New York,36,01,AL,Alabama,743,1371,22720
KY,Kentucky,21,01,AL,Alabama,715,1460,25506
IL,Illinois,17,01,AL,Alabama,637,1260,22976
MO,Missouri,29,01,AL,Alabama,582,1173,23488
IN,Indiana,18,01,AL,Alabama,556,1186,21381
CO,Colorado,08,01,AL,Alabama,549,1182,27546
MI,Michigan,26,01,AL,Alabama,523,1132,17826
AR,Arkansas,05,01,AL,Alabama,447,981,19482
MD,Maryland,24,01,AL,Alabama,447,896,20324
PA,Pennsylvania,42,01,AL,Alabama,435,902,18622
AZ,Arizona,04,01,AL,Alabama,426,898,20328
WA,Washington,53,01,AL,Alabama,407,807,18454
OK,Oklahoma,40,01,AL,Alabama,370,836,13510
NJ,New Jersey,34,01,AL,Alabama,268,533,10449
WI,Wisconsin,55,01,AL,Alabama,254,504,11615
KS,Kansas,20,01,AL,Alabama,230,511,9458
NV,Nevada,32,01,AL,Alabama,194,378,6812
HI,Hawaii,15,01,AL,Alabama,182,414,7263
MA,Massachusetts,25,01,AL,Alabama,182,332,7774
AK,Alaska,02,01,AL,Alabama,158,357,6172
MN,Minnesota,27,01,AL,Alabama,156,339,5677
NM,New Mexico,35,01,AL,Alabama,152,313,5861
OR,Oregon,41,01,AL,Alabama,148,281,4471
CT,Connecticut,09,01,AL,Alabama,135,261,4832
IA,Iowa,19,01,AL,Alabama,131,282,4480
NE,Nebraska,31,01,AL,Alabama,117,256,5332
UT,Utah,49,01,AL,Alabama,114,256,4341
WV,West Virginia,54,01,AL,Alabama,104,247,4332
DC,District of Columbia,11,01,AL,Alabama,95,124,4267
ID,Idaho,16,01,AL,Alabama,85,196,4469
MT,Montana,30,01,AL,Alabama,69,145,1965
WY,Wyoming,56,01,AL,Alabama,61,130,2145
NH,New Hampshire,33,01,AL,Alabama,58,112,2383
DE,Delaware,10,01,AL,Alabama,55,130,2245
ME,Maine,23,01,AL,Alabama,46,105,1302
SD,South Dakota,46,01,AL,Alabama,38,72,1166
ND,North Dakota,38,01,AL,Alabama,36,93,2249
VT,Vermont,50,01,AL,Alabama,25,50,1402
RI,Rhode Island,44,01,AL,Alabama,21,43,947
US+FO,Total Migration-US and Foreign,96,02,AK,Alaska,14872,29997,594842
US,Total Migration-US,97,02,AK,Alaska,14382,28973,576295
FO,Total Migration-Foreign,98,02,AK,Alaska,490,1024,18546
AK,AK Non-migrants,02,02,AK,Alaska,225697,490784,12546470
WA,Washington,53,02,AK,Alaska,1859,3437,79897
CA,California,06,02,AK,Alaska,1268,2273,43414
TX,Texas,48,02,AK,Alaska,1026,2275,56091
OR,Oregon,41,02,AK,Alaska,921,1657,32074
FL,Florida,12,02,AK,Alaska,727,1555,27214
AZ,Arizona,04,02,AK,Alaska,694,1327,29342
CO,Colorado,08,02,AK,Alaska,510,998,23089
FR,Foreign,57,02,AK,Alaska,490,1024,18546
NV,Nevada,32,02,AK,Alaska,471,840,18399
ID,Idaho,16,02,AK,Alaska,407,864,18684
NC,North Carolina,37,02,AK,Alaska,356,823,13390
VA,Virginia,51,02,AK,Alaska,335,773,15774
HI,Hawaii,15,02,AK,Alaska,311,576,11048
GA,Georgia,13,02,AK,Alaska,310,732,11323
MT,Montana,30,02,AK,Alaska,309,558,12272
NY,New York,36,02,AK,Alaska,266,524,8506
UT,Utah,49,02,AK,Alaska,261,561,10262
NM,New Mexico,35,02,AK,Alaska,238,524,9474
MN,Minnesota,27,02,AK,Alaska,235,440,9522
OK,Oklahoma,40,02,AK,Alaska,226,510,8934
TN,Tennessee,47,02,AK,Alaska,215,499,7467
MI,Michigan,26,02,AK,Alaska,207,412,7482
MO,Missouri,29,02,AK,Alaska,205,458,7586
PA,Pennsylvania,42,02,AK,Alaska,202,401,7458
IL,Illinois,17,02,AK,Alaska,191,376,6930
OH,Ohio,39,02,AK,Alaska,183,358,7072
LA,Louisiana,22,02,AK,Alaska,179,424,6502
WI,Wisconsin,55,02,AK,Alaska,176,320,6158
AL,Alabama,01,02,AK,Alaska,171,422,6919
SC,South Carolina,45,02,AK,Alaska,164,369,5646
MD,Maryland,24,02,AK,Alaska,156,334,6939
KY,Kentucky,21,02,AK,Alaska,141,331,4514
AR,Arkansas,05,02,AK,Alaska,139,333,5730
WY,Wyoming,56,02,AK,Alaska,124,260,5513
IN,Indiana,18,02,AK,Alaska,117,222,3625
MA,Massachusetts,25,02,AK,Alaska,108,187,4257
KS,Kansas,20,02,AK,Alaska,107,244,4284
SD,South Dakota,46,02,AK,Alaska,101,225,4776
MS,Mississippi,28,02,AK,Alaska,92,220,3618
ND,North Dakota,38,02,AK,Alaska,92,206,3281
NJ,New Jersey,34,02,AK,Alaska,91,193,2978
NE,Nebraska,31,02,AK,Alaska,89,202,3853
IA,Iowa,19,02,AK,Alaska,88,168,3276
ME,Maine,23,02,AK,Alaska,75,138,2917
NH,New Hampshire,33,02,AK,Alaska,50,85,1755
CT,Connecticut,09,02,AK,Alaska,45,66,1661
WV,West Virginia,54,02,AK,Alaska,40,80,1517
VT,Vermont,50,02,AK,Alaska,39,62,1545
DC,District of Columbia,11,02,AK,Alaska,25,41,867
DE,Delaware,10,02,AK,Alaska,23,50,712
RI,Rhode Island,44,02,AK,Alaska,17,40,748
US+FO,Total Migration-US and Foreign,96,04,AZ,Arizona,70682,136524,3004006
US,Total Migration-US,97,04,AZ,Arizona,68514,132497,2921866
FO,Total Migration-Foreign,98,04,AZ,Arizona,2168,4027,82141
AZ,AZ Non-migrants,04,04,AZ,Arizona,1764847,3987607,93106419
CA,California,06,04,AZ,Arizona,12118,22177,493790
TX,Texas,48,04,AZ,Arizona,5241,11031,277171
CO,Colorado,08,04,AZ,Arizona,3651,7086,164849
NM,New Mexico,35,04,AZ,Arizona,3404,7625,115165
WA,Washington,53,04,AZ,Arizona,3264,6015,142596
NV,Nevada,32,04,AZ,Arizona,3128,5938,129188
FL,Florida,12,04,AZ,Arizona,2912,5376,129898
IL,Illinois,17,04,AZ,Arizona,2490,4383,115515
OR,Oregon,41,04,AZ,Arizona,2316,4364,93752
FR,Foreign,57,04,AZ,Arizona,2168,4027,82141
UT,Utah,49,04,AZ,Arizona,1972,4699,71337
NY,New York,36,04,AZ,Arizona,1757,2962,73857
OH,Ohio,39,04,AZ,Arizona,1409,2782,59160
MI,Michigan,26,04,AZ,Arizona,1378,2463,57411
NC,North Carolina,37,04,AZ,Arizona,1333,2793,58677
VA,Virginia,51,04,AZ,Arizona,1304,2645,63863
MO,Missouri,29,04,AZ,Arizona,1291,2608,51519
MN,Minnesota,27,04,AZ,Arizona,1273,2271,71550
PA,Pennsylvania,42,04,AZ,Arizona,1232,2275,54140
GA,Georgia,13,04,AZ,Arizona,1172,2464,52093
WI,Wisconsin,55,04,AZ,Arizona,1104,2023,46172
ID,Idaho,16,04,AZ,Arizona,1057,2286,41438
IN,Indiana,18,04,AZ,Arizona,1024,2019,40659
TN,Tennessee,47,04,AZ,Arizona,917,1864,48491
OK,Oklahoma,40,04,AZ,Arizona,904,1883,31740
KS,Kansas,20,04,AZ,Arizona,841,1706,37413
IA,Iowa,19,04,AZ,Arizona,799,1495,29133
MD,Maryland,24,04,AZ,Arizona,684,1326,32049
MA,Massachusetts,25,04,AZ,Arizona,673,1050,27062
NJ,New Jersey,34,04,AZ,Arizona,628,1090,28830
HI,Hawaii,15,04,AZ,Arizona,601,1060,22127
MT,Montana,30,04,AZ,Arizona,597,1186,19762
NE,Nebraska,31,04,AZ,Arizona,567,1068,22488
AR,Arkansas,05,04,AZ,Arizona,537,1110,22144
KY,Kentucky,21,04,AZ,Arizona,492,981,18252
AK,Alaska,02,04,AZ,Arizona,486,922,17555
LA,Louisiana,22,04,AZ,Arizona,468,897,17308
SC,South Carolina,45,04,AZ,Arizona,464,939,19655
WY,Wyoming,56,04,AZ,Arizona,422,772,14130
AL,Alabama,01,04,AZ,Arizona,397,838,17049
SD,South Dakota,46,04,AZ,Arizona,388,728,15274
CT,Connecticut,09,04,AZ,Arizona,341,620,18670
MS,Mississippi,28,04,AZ,Arizona,271,569,10262
ME,Maine,23,04,AZ,Arizona,230,409,8310
ND,North Dakota,38,04,AZ,Arizona,214,371,7450
NH,New Hampshire,33,04,AZ,Arizona,213,382,9857
WV,West Virginia,54,04,AZ,Arizona,125,236,4433
DC,District of Columbia,11,04,AZ,Arizona,114,153,4931
VT,Vermont,50,04,AZ,Arizona,111,207,4604
RI,Rhode Island,44,04,AZ,Arizona,104,164,4087
DE,Delaware,10,04,AZ,Arizona,96,186,4998
US+FO,Total Migration-US and Foreign,96,05,AR,Arkansas,26956,54927,930467
US,Total Migration-US,97,05,AR,Arkansas,26456,54012,915423
FO,Total Migration-Foreign,98,05,AR,Arkansas,500,915,15044
AR,AR Non-migrants,05,05,AR,Arkansas,887164,2007918,37933411
TX,Texas,48,05,AR,Arkansas,4948,10164,173334
MO,Missouri,29,05,AR,Arkansas,2620,5477,78864
OK,Oklahoma,40,05,AR,Arkansas,2455,5306,69424
TN,Tennessee,47,05,AR,Arkansas,1881,3777,67875
FL,Florida,12,05,AR,Arkansas,1527,2987,55689
CA,California,06,05,AR,Arkansas,1221,2247,37859
LA,Louisiana,22,05,AR,Arkansas,1150,2382,37113
MS,Mississippi,28,05,AR,Arkansas,928,2041,34197
IL,Illinois,17,05,AR,Arkansas,757,1454,24662
GA,Georgia,13,05,AR,Arkansas,674,1485,26212
NC,North Carolina,37,05,AR,Arkansas,565,1127,23487
KS,Kansas,20,05,AR,Arkansas,539,1130,19287
FR,Foreign,57,05,AR,Arkansas,500,915,15044
AZ,Arizona,04,05,AR,Arkansas,492,970,16310
VA,Virginia,51,05,AR,Arkansas,476,956,20707
CO,Colorado,08,05,AR,Arkansas,465,905,16196
AL,Alabama,01,05,AR,Arkansas,415,862,18986
IN,Indiana,18,05,AR,Arkansas,390,830,12507
MI,Michigan,26,05,AR,Arkansas,362,726,10274
OH,Ohio,39,05,AR,Arkansas,353,759,17434
KY,Kentucky,21,05,AR,Arkansas,312,720,11172
WA,Washington,53,05,AR,Arkansas,312,573,10352
IA,Iowa,19,05,AR,Arkansas,266,561,8086
NY,New York,36,05,AR,Arkansas,263,486,9095
WI,Wisconsin,55,05,AR,Arkansas,257,514,9205
SC,South Carolina,45,05,AR,Arkansas,245,523,12514
NV,Nevada,32,05,AR,Arkansas,228,428,7681
PA,Pennsylvania,42,05,AR,Arkansas,216,443,9668
MD,Maryland,24,05,AR,Arkansas,214,407,8288
OR,Oregon,41,05,AR,Arkansas,200,393,5933
MN,Minnesota,27,05,AR,Arkansas,199,386,7949
NM,New Mexico,35,05,AR,Arkansas,195,386,5983
NE,Nebraska,31,05,AR,Arkansas,188,398,5977
AK,Alaska,02,05,AR,Arkansas,136,291,4664
MA,Massachusetts,25,05,AR,Arkansas,112,187,4592
NJ,New Jersey,34,05,AR,Arkansas,110,203,5775
UT,Utah,49,05,AR,Arkansas,87,193,2782
ID,Idaho,16,05,AR,Arkansas,82,171,2800
HI,Hawaii,15,05,AR,Arkansas,77,142,2110
CT,Connecticut,09,05,AR,Arkansas,74,133,3528
MT,Montana,30,05,AR,Arkansas,71,122,2174
WY,Wyoming,56,05,AR,Arkansas,69,153,2237
WV,West Virginia,54,05,AR,Arkansas,64,131,3072
DC,District of Columbia,11,05,AR,Arkansas,51,57,1474
SD,South Dakota,46,05,AR,Arkansas,48,97,1586
ME,Maine,23,05,AR,Arkansas,41,72,1287
DE,Delaware,10,05,AR,Arkansas,34,63,1115
ND,North Dakota,38,05,AR,Arkansas,27,58,1366
NH,New Hampshire,33,05,AR,Arkansas,26,58,1186
RI,Rhode Island,44,05,AR,Arkansas,21,47,824
VT,Vermont,50,05,AR,Arkansas,13,31,531
US+FO,Total Migration-US and Foreign,96,06,CA,California,289992,578725,14649053
US,Total Migration-US,97,06,CA,California,275429,552659,13957660
FO,Total Migration-Foreign,98,06,CA,California,14563,26066,691393
CA,CA Non-migrants,06,06,CA,California,11703701,26476088,708376010
AZ,Arizona,04,06,CA,California,31034,67442,1503022
NV,Nevada,32,06,CA,California,25885,52025,1204598
TX,Texas,48,06,CA,California,24181,54039,1237008
WA,Washington,53,06,CA,California,18686,37075,1068576
OR,Oregon,41,06,CA,California,16442,32034,828129
FR,Foreign,57,06,CA,California,14563,26066,691393
FL,Florida,12,06,CA,California,14216,27379,778472
NY,New York,36,06,CA,California,11211,15904,607156
CO,Colorado,08,06,CA,California,10401,20885,601809
VA,Virginia,51,06,CA,California,7862,16299,428686
IL,Illinois,17,06,CA,California,7533,13920,397892
GA,Georgia,13,06,CA,California,6858,14862,329539
NC,North Carolina,37,06,CA,California,6518,13662,323406
UT,Utah,49,06,CA,California,6419,15091,330462
HI,Hawaii,15,06,CA,California,5985,10614,298070
ID,Idaho,16,06,CA,California,5639,12777,272786
MA,Massachusetts,25,06,CA,California,4802,7334,284805
PA,Pennsylvania,42,06,CA,California,4418,7885,252373
MO,Missouri,29,06,CA,California,4327,9084,185255
OH,Ohio,39,06,CA,California,4074,7695,195523
NM,New Mexico,35,06,CA,California,4036,7957,183222
TN,Tennessee,47,06,CA,California,3770,8047,176714
MD,Maryland,24,06,CA,California,3711,7113,207661
MI,Michigan,26,06,CA,California,3680,7035,169060
NJ,New Jersey,34,06,CA,California,3534,6402,239272
OK,Oklahoma,40,06,CA,California,3299,7074,113340
MN,Minnesota,27,06,CA,California,3000,5565,154877
IN,Indiana,18,06,CA,California,2818,5925,158726
AR,Arkansas,05,06,CA,California,2610,5860,94271
WI,Wisconsin,55,06,CA,California,2437,4695,123451
LA,Louisiana,22,06,CA,California,2277,4396,78695
KS,Kansas,20,06,CA,California,2117,4596,83617
MT,Montana,30,06,CA,California,2094,4113,124102
