"State_Code_Origin","County_Code_Origin","State_Code_Dest","County_Code_Dest","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","US Total Mig - US & For","3023324","5797072","128664139"
"00","000","97","000","US","US Total Mig - US","2907830","5579018","124701118"
"00","000","98","000","US","US Total Mig - Foreign","115494","218054","3963021"
"01","000","96","000","AL","AL Total Mig - US & For","44306","91064","1594748"
"01","000","97","000","AL","AL Total Mig - US","42690","87801","1545326"
"01","000","98","000","AL","AL Total Mig - Foreign","1616","3263","49422"
"01","000","01","000","AL","AL Non-Migrants","1478696","3342311","56633730"
"01","000","13","000","GA","GEORGIA","8161","16139","276476"
"01","000","12","000","FL","FLORIDA","5976","11852","234622"
"01","000","47","000","TN","TENNESSEE","3740","7624","137369"
"01","000","48","000","TX","TEXAS","3061","6652","112004"
"01","000","28","000","MS","MISSISSIPPI","2619","5410","79965"
"01","000","37","000","NC","NORTH CAROLINA","1778","3655","67365"
"01","000","57","000","FR","Foreign","1616","3263","49422"
"01","000","22","000","LA","LOUISIANA","1397","2892","48092"
"01","000","51","000","VA","VIRGINIA","1376","3124","62930"
"01","000","06","000","CA","CALIFORNIA","1340","2513","44689"
"01","000","39","000","OH","OHIO","979","2116","34882"
"01","000","45","000","SC","SOUTH CAROLINA","956","2006","36761"
"01","000","17","000","IL","ILLINOIS","841","1758","32799"
"01","000","21","000","KY","KENTUCKY","837","1867","32120"
"01","000","26","000","MI","MICHIGAN","771","1593","26452"
"01","000","36","000","NY","NEW YORK","747","1401","23173"
"01","000","18","000","IN","INDIANA","646","1377","22434"
"01","000","08","000","CO","COLORADO","624","1250","23313"
"01","000","29","000","MO","MISSOURI","602","1393","23583"
"01","000","42","000","PA","PENNSYLVANIA","476","1017","20742"
"01","000","24","000","MD","MARYLAND","463","948","16561"
"01","000","05","000","AR","ARKANSAS","456","1022","16003"
"01","000","53","000","WA","WASHINGTON","452","948","14589"
"01","000","04","000","AZ","ARIZONA","415","870","15168"
"01","000","40","000","OK","OKLAHOMA","375","815","11921"
"01","000","20","000","KS","KANSAS","339","780","12804"
"01","000","34","000","NJ","NEW JERSEY","282","543","12876"
"01","000","55","000","WI","WISCONSIN","263","556","9578"
"01","000","25","000","MA","MASSACHUSETTS","254","464","10220"
"01","000","15","000","HI","HAWAII","211","451","6646"
"01","000","27","000","MN","MINNESOTA","206","408","7631"
"01","000","32","000","NV","NEVADA","193","380","6769"
"01","000","54","000","WV","WEST VIRGINIA","177","365","5608"
"01","000","19","000","IA","IOWA","167","389","6221"
"01","000","09","000","CT","CONNECTICUT","164","293","6765"
"01","000","35","000","NM","NEW MEXICO","152","333","5782"
"01","000","41","000","OR","OREGON","152","309","5553"
"01","000","02","000","AK","ALASKA","141","341","4248"
"01","000","49","000","UT","UTAH","127","307","4789"
"01","000","31","000","NE","NEBRASKA","122","297","4491"
"01","000","11","000","DC","DISTRICT OF COLUMBIA","104","164","3635"
"01","000","30","000","MT","MONTANA","77","162","2382"
"01","000","16","000","ID","IDAHO","75","178","2246"
"01","000","23","000","ME","MAINE","70","163","2395"
"01","000","56","000","WY","WYOMING","67","154","2166"
"01","000","10","000","DE","DELAWARE","55","104","2199"
"01","000","33","000","NH","NEW HAMPSHIRE","53","110","2216"
"01","000","46","000","SD","SOUTH DAKOTA","43","95","1169"
"01","000","38","000","ND","NORTH DAKOTA","42","94","1127"
"01","000","44","000","RI","RHODE ISLAND","40","71","1183"
"01","000","50","000","VT","VERMONT","26","48","614"
"02","000","96","000","AK","AK Total Mig - US & For","15068","31402","547194"
"02","000","97","000","AK","AK Total Mig - US","14643","30483","531046"
"02","000","98","000","AK","AK Total Mig - Foreign","425","919","16147"
"02","000","02","000","AK","AK Non-Migrants","200079","447947","10160128"
"02","000","53","000","WA","WASHINGTON","2154","4008","84671"
"02","000","06","000","CA","CALIFORNIA","1465","2620","46717"
"02","000","41","000","OR","OREGON","1012","1880","33422"
"02","000","48","000","TX","TEXAS","901","2112","39649"
"02","000","04","000","AZ","ARIZONA","675","1182","23855"
"02","000","12","000","FL","FLORIDA","580","1216","19929"
"02","000","08","000","CO","COLORADO","555","1119","20832"
"02","000","57","000","FR","Foreign","425","919","16147"
"02","000","37","000","NC","NORTH CAROLINA","396","1013","13596"
"02","000","51","000","VA","VIRGINIA","387","935","15047"
"02","000","32","000","NV","NEVADA","377","715","17191"
"02","000","13","000","GA","GEORGIA","364","894","13517"
"02","000","16","000","ID","IDAHO","326","719","11505"
"02","000","30","000","MT","MONTANA","320","620","14464"
"02","000","36","000","NY","NEW YORK","292","595","8955"
"02","000","40","000","OK","OKLAHOMA","268","667","10188"
"02","000","27","000","MN","MINNESOTA","251","486","8223"
"02","000","35","000","NM","NEW MEXICO","249","513","9123"
"02","000","26","000","MI","MICHIGAN","242","498","8431"
"02","000","49","000","UT","UTAH","237","551","7998"
"02","000","39","000","OH","OHIO","216","475","6971"
"02","000","15","000","HI","HAWAII","208","427","7034"
"02","000","29","000","MO","MISSOURI","208","446","7192"
"02","000","47","000","TN","TENNESSEE","200","468","7395"
"02","000","01","000","AL","ALABAMA","193","531","6957"
"02","000","20","000","KS","KANSAS","192","493","6468"
"02","000","17","000","IL","ILLINOIS","189","388","6052"
"02","000","42","000","PA","PENNSYLVANIA","166","316","5024"
"02","000","24","000","MD","MARYLAND","165","408","5371"
"02","000","55","000","WI","WISCONSIN","164","314","5964"
"02","000","22","000","LA","LOUISIANA","148","339","5421"
"02","000","45","000","SC","SOUTH CAROLINA","140","344","4462"
"02","000","05","000","AR","ARKANSAS","131","314","4541"
"02","000","21","000","KY","KENTUCKY","129","313","3898"
"02","000","18","000","IN","INDIANA","112","240","3628"
"02","000","19","000","IA","IOWA","101","210","3387"
"02","000","25","000","MA","MASSACHUSETTS","101","188","3427"
"02","000","31","000","NE","NEBRASKA","98","265","5104"
"02","000","34","000","NJ","NEW JERSEY","95","185","2742"
"02","000","46","000","SD","SOUTH DAKOTA","90","229","3274"
"02","000","28","000","MS","MISSISSIPPI","87","226","3152"
"02","000","38","000","ND","NORTH DAKOTA","86","202","2628"
"02","000","56","000","WY","WYOMING","78","164","2699"
"02","000","23","000","ME","MAINE","65","140","2518"
"02","000","33","000","NH","NEW HAMPSHIRE","41","94","1640"
"02","000","50","000","VT","VERMONT","40","77","1373"
"02","000","09","000","CT","CONNECTICUT","38","85","1461"
"02","000","54","000","WV","WEST VIRGINIA","35","85","1338"
"02","000","10","000","DE","DELAWARE","30","77","924"
"02","000","44","000","RI","RHODE ISLAND","26","60","932"
"02","000","11","000","DC","DISTRICT OF COLUMBIA","20","37","755"
"04","000","96","000","AZ","AZ Total Mig - US & For","70630","136242","2637538"
"04","000","97","000","AZ","AZ Total Mig - US","68511","132224","2580192"
"04","000","98","000","AZ","AZ Total Mig - Foreign","2119","4018","57346"
"04","000","04","000","AZ","AZ Non-Migrants","1531707","3414826","68831890"
"04","000","06","000","CA","CALIFORNIA","14430","26498","517240"
"04","000","48","000","TX","TEXAS","5308","10959","258148"
"04","000","08","000","CO","COLORADO","4011","7483","149385"
"04","000","35","000","NM","NEW MEXICO","3499","8389","89091"
"04","000","32","000","NV","NEVADA","3361","6462","118264"
"04","000","53","000","WA","WASHINGTON","2857","5288","142114"
"04","000","12","000","FL","FLORIDA","2331","4387","88836"
"04","000","17","000","IL","ILLINOIS","2331","4185","96004"
"04","000","57","000","FR","Foreign","2119","4018","57346"
"04","000","41","000","OR","OREGON","2046","3821","62052"
"04","000","49","000","UT","UTAH","1731","3958","55119"
"04","000","36","000","NY","NEW YORK","1612","2558","54064"
"04","000","26","000","MI","MICHIGAN","1506","2774","48569"
"04","000","39","000","OH","OHIO","1469","2761","59197"
"04","000","27","000","MN","MINNESOTA","1314","2345","50760"
"04","000","51","000","VA","VIRGINIA","1217","2519","54068"
"04","000","29","000","MO","MISSOURI","1187","2358","42856"
"04","000","13","000","GA","GEORGIA","1148","2435","50784"
"04","000","42","000","PA","PENNSYLVANIA","1130","2036","43203"
"04","000","37","000","NC","NORTH CAROLINA","1064","2157","49944"
"04","000","55","000","WI","WISCONSIN","1062","1943","36385"
"04","000","40","000","OK","OKLAHOMA","975","2066","27784"
"04","000","18","000","IN","INDIANA","966","1880","39651"
"04","000","20","000","KS","KANSAS","804","1665","30433"
"04","000","19","000","IA","IOWA","790","1525","24910"
