"State_Code_Origin","County_Code_Origin","State_Code_Dest","County_Code_Dest","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","US Total Mig - US & For","3112773","5856648","151840603"
"00","000","97","000","US","US Total Mig - US","2994723","5639250","147106608"
"00","000","98","000","US","US Total Mig - Foreign","118050","217398","4733995"
"01","000","96","000","AL","AL Total Mig - US & For","44961","90288","1720752"
"01","000","97","000","AL","AL Total Mig - US","43453","87338","1668562"
"01","000","98","000","AL","AL Total Mig - Foreign","1508","2950","52189"
"01","000","01","000","AL","AL Non-Migrants","1505759","3392308","63339805"
"01","000","13","000","GA","GEORGIA","8405","16309","300103"
"01","000","12","000","FL","FLORIDA","6392","12576","231224"
"01","000","47","000","TN","TENNESSEE","3814","7628","147985"
"01","000","48","000","TX","TEXAS","3040","6366","122242"
"01","000","28","000","MS","MISSISSIPPI","2419","4995","82644"
"01","000","37","000","NC","NORTH CAROLINA","1885","3824","76455"
"01","000","57","000","FR","Foreign","1508","2950","52189"
"01","000","06","000","CA","CALIFORNIA","1506","2768","58708"
"01","000","51","000","VA","VIRGINIA","1357","2927","68408"
"01","000","22","000","LA","LOUISIANA","1283","2679","50270"
"01","000","45","000","SC","SOUTH CAROLINA","985","2010","41834"
"01","000","17","000","IL","ILLINOIS","919","1855","41731"
"01","000","39","000","OH","OHIO","915","1960","34641"
"01","000","26","000","MI","MICHIGAN","828","1673","26359"
"01","000","36","000","NY","NEW YORK","765","1367","27236"
"01","000","21","000","KY","KENTUCKY","751","1636","28164"
"01","000","18","000","IN","INDIANA","645","1309","21452"
"01","000","08","000","CO","COLORADO","635","1262","26579"
"01","000","29","000","MO","MISSOURI","576","1182","22397"
"01","000","24","000","MD","MARYLAND","538","1103","23620"
"01","000","42","000","PA","PENNSYLVANIA","491","1028","22251"
"01","000","05","000","AR","ARKANSAS","486","1078","19409"
"01","000","53","000","WA","WASHINGTON","482","963","19819"
"01","000","04","000","AZ","ARIZONA","475","958","20294"
"01","000","40","000","OK","OKLAHOMA","373","810","12506"
"01","000","34","000","NJ","NEW JERSEY","309","606","12560"
"01","000","25","000","MA","MASSACHUSETTS","282","514","12098"
"01","000","20","000","KS","KANSAS","239","492","8395"
"01","000","55","000","WI","WISCONSIN","228","456","8726"
"01","000","15","000","HI","HAWAII","198","450","7181"
"01","000","32","000","NV","NEVADA","196","385","6173"
"01","000","35","000","NM","NEW MEXICO","183","392","8187"
"01","000","09","000","CT","CONNECTICUT","177","342","7342"
"01","000","27","000","MN","MINNESOTA","174","351","13095"
"01","000","41","000","OR","OREGON","173","317","6669"
"01","000","54","000","WV","WEST VIRGINIA","143","308","3722"
"01","000","49","000","UT","UTAH","131","321","7028"
"01","000","19","000","IA","IOWA","129","280","5917"
"01","000","02","000","AK","ALASKA","125","275","4369"
"01","000","31","000","NE","NEBRASKA","114","241","5120"
"01","000","11","000","DC","DISTRICT OF COLUMBIA","98","148","3646"
"01","000","30","000","MT","MONTANA","85","159","2365"
"01","000","16","000","ID","IDAHO","84","191","3909"
"01","000","23","000","ME","MAINE","76","156","2521"
"01","000","10","000","DE","DELAWARE","73","168","3197"
"01","000","56","000","WY","WYOMING","66","140","2516"
"01","000","33","000","NH","NEW HAMPSHIRE","64","121","2461"
"01","000","44","000","RI","RHODE ISLAND","40","61","1768"
