"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","County_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","Total Mig - US & For",7310797,13707661,334677158
"00","000","97","000","US","Total Mig - US",7094102,13383259,329113211
"00","000","97","001","US","Total Mig - US Same St",3993259,7481565,172052016
"00","000","97","003","US","Total Mig - US Diff St",3100843,5901694,157061195
"00","000","98","000","US","Total Mig - Foreign",216695,324402,5563946
"01","000","96","000","AL","Total Mig - US & For",102546,212028,4137184
"01","000","97","000","AL","Total Mig - US",100526,208288,4079102
"01","000","97","001","AL","Total Mig - US Same St",55057,112142,2040149
"01","000","97","003","AL","Total Mig - US Diff St",45469,96146,2038953
"01","000","98","000","AL","Total Mig - Foreign",2020,3740,58082
"01","001","96","000","AL","Autauga County Tot Mig-US & For",1920,4830,83144
"01","001","97","000","AL","Autauga County Tot Mig-US",1852,4600,79306
"01","001","97","001","AL","Autauga County Tot Mig-Same St",1184,2642,40905
"01","001","97","003","AL","Autauga County Tot Mig-Diff St",668,1958,38401
"01","001","98","000","AL","Autauga County Tot Mig-Foreign",68,230,3838
"01","001","01","001","AL","Autauga County Non-Migrants",15944,37767,827611
"01","001","01","101","AL","Montgomery County",448,998,15400
"01","001","01","051","AL","Elmore County",332,749,11470
"01","001","01","047","AL","Dallas County",68,154,2191
"01","001","01","021","AL","Chilton County",46,103,995
"01","001","01","073","AL","Jefferson County",41,88,1875
"01","001","01","097","AL","Mobile County",18,45,696
"01","001","12","091","FL","Okaloosa County",18,56,882
"01","001","01","003","AL","Baldwin County",17,36,676
"01","001","48","029","TX","Bexar County",17,51,1337
"01","001","01","089","AL","Madison County",16,38,656
"01","001","01","117","AL","Shelby County",15,32,757
"01","001","01","081","AL","Lee County",14,24,446
"01","001","01","085","AL","Lowndes County",14,41,474
"01","001","01","109","AL","Pike County",13,19,490
"01","001","51","059","VA","Fairfax County",13,53,1049
"01","001","32","003","NV","Clark County",11,42,1058
"01","001","01","069","AL","Houston County",10,24,416
"01","001","01","123","AL","Tallapoosa County",10,22,280
"01","001","01","125","AL","Tuscaloosa County",10,21,331
"01","001","12","057","FL","Hillsborough County",10,24,331
"01","001","58","000","SS","Other Flows - Same State",112,248,3754
"01","001","59","000","DS","Other Flows - Diff State",599,1732,33744
"01","001","59","001","DS","Other Flows - Northeast",33,104,2218
"01","001","59","003","DS","Other Flows - Midwest",97,280,5401
"01","001","59","005","DS","Other Flows - South",354,966,18923
"01","001","59","007","DS","Other Flows - West",115,382,7202
"01","001","57","009","FR","Foreign - Other flows",68,230,3838
"01","003","96","000","AL","Baldwin County Tot Mig-US & For",4489,9213,230329
"01","003","97","000","AL","Baldwin County Tot Mig-US",4461,9167,229794
"01","003","97","001","AL","Baldwin County Tot Mig-Same St",1730,3549,83823
"01","003","97","003","AL","Baldwin County Tot Mig-Diff St",2731,5618,145970
"01","003","98","000","AL","Baldwin County Tot Mig-Foreign",28,46,535
"01","003","01","003","AL","Baldwin County Non-Migrants",52566,115030,2996234
"01","003","01","097","AL","Mobile County",738,1539,36196
"01","003","12","033","FL","Escambia County",320,638,13664
"01","003","01","073","AL","Jefferson County",146,272,7230
"01","003","01","101","AL","Montgomery County",81,157,3434
"01","003","01","053","AL","Escambia County",72,151,1837
"01","003","01","117","AL","Shelby County",68,152,5630
"01","003","01","125","AL","Tuscaloosa County",49,94,1819
"01","003","12","113","FL","Santa Rosa County",49,105,2529
"01","003","28","047","MS","Harrison County",44,84,1571
"01","003","01","081","AL","Lee County",43,80,1622
"01","003","12","091","FL","Okaloosa County",36,75,1024
"01","003","01","099","AL","Monroe County",32,68,1156
"01","003","13","067","GA","Cobb County",32,72,2189
"01","003","01","089","AL","Madison County",31,53,3358
"01","003","01","069","AL","Houston County",29,65,1655
"01","003","01","025","AL","Clarke County",27,65,1119
"01","003","06","073","CA","San Diego County",25,37,1395
"01","003","47","157","TN","Shelby County",25,51,1180
"01","003","48","201","TX","Harris County",25,65,1632
"01","003","01","047","AL","Dallas County",24,52,1207
"01","003","01","103","AL","Morgan County",24,46,876
"01","003","12","057","FL","Hillsborough County",24,44,1180
"01","003","28","059","MS","Jackson County",24,50,1713
"01","003","12","095","FL","Orange County",22,42,1692
"01","003","22","051","LA","Jefferson Parish",22,32,1189
"01","003","01","051","AL","Elmore County",21,45,1081
"01","003","01","115","AL","St Clair County",21,40,917
"01","003","12","099","FL","Palm Beach County",21,43,1030
"01","003","13","135","GA","Gwinnett County",21,43,583
"01","003","22","033","LA","East Baton Rouge Par",21,38,1261
"01","003","01","043","AL","Cullman County",20,41,641
"01","003","01","077","AL","Lauderdale County",19,36,735
"01","003","12","005","FL","Bay County",19,52,1000
"01","003","12","073","FL","Leon County",19,40,773
"01","003","28","075","MS","Lauderdale County",19,48,1428
"01","003","13","121","GA","Fulton County",18,35,1134
"01","003","22","103","LA","St Tammany Parish",18,47,1161
"01","003","47","037","TN","Davidson County",18,30,996
"01","003","01","127","AL","Walker County",17,38,679
"01","003","04","013","AZ","Maricopa County",17,29,1372
"01","003","12","011","FL","Broward County",17,33,1600
"01","003","12","031","FL","Duval County",16,30,588
"01","003","28","121","MS","Rankin County",16,38,652
"01","003","48","439","TX","Tarrant County",16,33,899
"01","003","57","005","FR","Foreign - APO/FPO ZIPs",16,27,421
"01","003","01","095","AL","Marshall County",15,29,572
"01","003","13","089","GA","De Kalb County",15,38,923
"01","003","26","163","MI","Wayne County",15,26,579
"01","003","01","039","AL","Covington County",14,27,3154
"01","003","06","037","CA","Los Angeles County",14,33,968
"01","003","32","003","NV","Clark County",14,29,461
"01","003","47","093","TN","Knox County",14,30,741
"01","003","01","015","AL","Calhoun County",13,22,365
"01","003","01","083","AL","Limestone County",13,28,839
"01","003","01","109","AL","Pike County",13,24,259
"01","003","01","123","AL","Tallapoosa County",13,23,371
"01","003","01","129","AL","Washington County",13,28,507
"01","003","12","086","FL","Miami Dade County",13,17,654
"01","003","12","103","FL","Pinellas County",13,22,351
"01","003","01","001","AL","Autauga County",12,24,761
"01","003","01","055","AL","Etowah County",12,24,409
"01","003","01","121","AL","Talladega County",12,23,483
"01","003","51","059","VA","Fairfax County",12,21,1893
"01","003","05","119","AR","Pulaski County",11,23,477
"01","003","13","117","GA","Forsyth County",11,17,775
"01","003","22","071","LA","Orleans Parish",11,21,686
"01","003","28","045","MS","Hancock County",11,20,125
"01","003","48","085","TX","Collin County",11,23,800
"01","003","28","049","MS","Hinds County",10,21,264
"01","003","37","133","NC","Onslow County",10,18,144
"01","003","58","000","SS","Other Flows - Same State",138,303,4911
"01","003","59","000","DS","Other Flows - Diff State",1642,3425,90695
"01","003","59","001","DS","Other Flows - Northeast",146,293,7036
"01","003","59","003","DS","Other Flows - Midwest",393,803,23094
"01","003","59","005","DS","Other Flows - South",930,1954,49846
"01","003","59","007","DS","Other Flows - West",173,375,10719
"01","003","57","009","FR","Foreign - Other flows",12,19,114
"01","005","96","000","AL","Barbour County Tot Mig-US & For",493,1043,15836
"01","005","97","000","AL","Barbour County Tot Mig-US",493,1043,15836
"01","005","97","001","AL","Barbour County Tot Mig-Same St",240,523,6780
"01","005","97","003","AL","Barbour County Tot Mig-Diff St",253,520,9056
"01","005","98","000","AL","Barbour County Tot Mig-Foreign",-1,-1,-1
"01","005","01","005","AL","Barbour County Non-Migrants",8034,18110,322577
"01","005","01","045","AL","Dale County",36,78,1127
"01","005","01","067","AL","Henry County",29,60,696
"01","005","01","069","AL","Houston County",29,65,683
"01","005","13","239","GA","Quitman County",26,52,554
"01","005","01","109","AL","Pike County",25,49,568
"01","005","01","011","AL","Bullock County",16,38,278
"01","005","01","081","AL","Lee County",15,30,497
"01","005","01","101","AL","Montgomery County",15,35,732
"01","005","01","113","AL","Russell County",15,32,590
"01","005","13","215","GA","Muscogee County",10,23,192
"01","005","58","000","SS","Other Flows - Same State",60,136,1608
"01","005","59","000","DS","Other Flows - Diff State",217,445,8310
"01","007","96","000","AL","Bibb County Tot Mig-US & For",476,1077,16248
"01","007","97","000","AL","Bibb County Tot Mig-US",476,1077,16248
"01","007","97","001","AL","Bibb County Tot Mig-Same St",386,886,13292
"01","007","97","003","AL","Bibb County Tot Mig-Diff St",90,191,2956
"01","007","98","000","AL","Bibb County Tot Mig-Foreign",-1,-1,-1
"01","007","01","007","AL","Bibb County Non-Migrants",6265,14951,271336
"01","007","01","073","AL","Jefferson County",146,327,5050
"01","007","01","125","AL","Tuscaloosa County",102,232,3948
"01","007","01","117","AL","Shelby County",58,137,1523
"01","007","01","021","AL","Chilton County",19,51,697
"01","007","58","000","SS","Other Flows - Same State",61,139,2075
"01","007","59","000","DS","Other Flows - Diff State",90,191,2956
"01","009","96","000","AL","Blount County Tot Mig-US & For",1301,2956,46598
"01","009","97","000","AL","Blount County Tot Mig-US",1301,2956,46598
"01","009","97","001","AL","Blount County Tot Mig-Same St",1067,2431,38422
"01","009","97","003","AL","Blount County Tot Mig-Diff St",234,525,8176
"01","009","98","000","AL","Blount County Tot Mig-Foreign",-1,-1,-1
"01","009","01","009","AL","Blount County Non-Migrants",15740,38304,746269
"01","009","01","073","AL","Jefferson County",602,1437,24106
"01","009","01","043","AL","Cullman County",89,206,2630
"01","009","01","095","AL","Marshall County",68,146,1808
"01","009","01","055","AL","Etowah County",57,120,1292
"01","009","01","115","AL","St Clair County",55,109,1583
"01","009","01","117","AL","Shelby County",42,86,1910
"01","009","01","127","AL","Walker County",22,54,836
"01","009","01","089","AL","Madison County",18,46,1014
"01","009","01","015","AL","Calhoun County",14,28,381
"01","009","01","121","AL","Talladega County",13,25,308
"01","009","01","125","AL","Tuscaloosa County",12,18,299
"01","009","01","103","AL","Morgan County",10,20,255
"01","009","58","000","SS","Other Flows - Same State",65,136,2000
"01","009","59","000","DS","Other Flows - Diff State",234,525,8176
"01","009","59","001","DS","Other Flows - Northeast",13,28,516
"01","009","59","003","DS","Other Flows - Midwest",34,89,1302
"01","009","59","005","DS","Other Flows - South",154,329,5232
"01","009","59","007","DS","Other Flows - West",33,79,1126
"01","011","96","000","AL","Bullock County Tot Mig-US & For",168,377,5041
"01","011","97","000","AL","Bullock County Tot Mig-US",168,377,5041
"01","011","97","001","AL","Bullock County Tot Mig-Same St",120,275,2890
"01","011","97","003","AL","Bullock County Tot Mig-Diff St",48,102,2151
"01","011","98","000","AL","Bullock County Tot Mig-Foreign",-1,-1,-1
"01","011","01","011","AL","Bullock County Non-Migrants",2648,5897,84280
"01","011","01","101","AL","Montgomery County",37,81,1019
"01","011","01","005","AL","Barbour County",18,45,426
"01","011","01","087","AL","Macon County",15,31,242
"01","011","01","109","AL","Pike County",13,35,261
"01","011","58","000","SS","Other Flows - Same State",37,83,942
"01","011","59","000","DS","Other Flows - Diff State",48,102,2151
"01","013","96","000","AL","Butler County Tot Mig-US & For",362,796,13301
"01","013","97","000","AL","Butler County Tot Mig-US",362,796,13301
"01","013","97","001","AL","Butler County Tot Mig-Same St",233,525,7257
"01","013","97","003","AL","Butler County Tot Mig-Diff St",129,271,6044
"01","013","98","000","AL","Butler County Tot Mig-Foreign",-1,-1,-1
"01","013","01","013","AL","Butler County Non-Migrants",6819,15293,249162
"01","013","01","101","AL","Montgomery County",47,104,1517
"01","013","01","041","AL","Crenshaw County",29,66,666
"01","013","01","085","AL","Lowndes County",27,60,708
"01","013","01","035","AL","Conecuh County",22,52,631
"01","013","01","039","AL","Covington County",20,53,1046
"01","013","58","000","SS","Other Flows - Same State",88,190,2689
"01","013","59","000","DS","Other Flows - Diff State",129,271,6044
"01","013","59","001","DS","Other Flows - Northeast",15,38,802
"01","013","59","003","DS","Other Flows - Midwest",24,43,560
"01","013","59","005","DS","Other Flows - South",78,168,4430
"01","013","59","007","DS","Other Flows - West",12,22,253
"01","015","96","000","AL","Calhoun County Tot Mig-US & For",2170,4417,75604
"01","015","97","000","AL","Calhoun County Tot Mig-US",2139,4358,74635
"01","015","97","001","AL","Calhoun County Tot Mig-Same St",1193,2397,39767
"01","015","97","003","AL","Calhoun County Tot Mig-Diff St",946,1961,34868
"01","015","98","000","AL","Calhoun County Tot Mig-Foreign",31,59,969
"01","015","01","015","AL","Calhoun County Non-Migrants",38450,85427,1723879
"01","015","01","121","AL","Talladega County",303,658,10256
"01","015","01","055","AL","Etowah County",170,344,4978
