"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","US Total Mig - US & For","3214070","5974429","152516147"
"00","000","97","000","US","US Total Mig - US","2994723","5639250","147106608"
"00","000","98","000","US","US Total Mig - Foreign","219347","335179","5409539"
"01","000","96","000","AL","AL Total Mig - US & For","40762","85133","1600673"
"01","000","97","000","AL","AL Total Mig - US","38664","81358","1552024"
"01","000","98","000","AL","AL Total Mig - Foreign","2098","3775","48649"
"01","000","01","000","AL","AL Non-Migrants","1505759","3392308","63339805"
"01","000","13","000","GA","GEORGIA","6453","13341","238921"
"01","000","12","000","FL","FLORIDA","5324","10816","211904"
"01","000","47","000","TN","TENNESSEE","3132","6428","126772"
"01","000","28","000","MS","MISSISSIPPI","2656","5372","84068"
"01","000","48","000","TX","TEXAS","2580","5695","115568"
"01","000","57","000","FR","Foreign","2098","3775","48649"
"01","000","06","000","CA","CALIFORNIA","1482","3179","59942"
"01","000","22","000","LA","LOUISIANA","1394","3060","58107"
"01","000","37","000","NC","NORTH CAROLINA","1370","2963","55894"
"01","000","51","000","VA","VIRGINIA","1109","2525","56098"
"01","000","39","000","OH","OHIO","1072","2286","49897"
"01","000","17","000","IL","ILLINOIS","1016","2113","40553"
"01","000","36","000","NY","NEW YORK","947","1838","33615"
"01","000","26","000","MI","MICHIGAN","887","1738","31924"
"01","000","45","000","SC","SOUTH CAROLINA","772","1724","33743"
"01","000","21","000","KY","KENTUCKY","745","1614","28402"
"01","000","18","000","IN","INDIANA","681","1345","26465"
"01","000","29","000","MO","MISSOURI","576","1187","24917"
"01","000","05","000","AR","ARKANSAS","495","1099","18513"
"01","000","42","000","PA","PENNSYLVANIA","495","1023","25113"
"01","000","08","000","CO","COLORADO","476","993","19627"
"01","000","53","000","WA","WASHINGTON","427","1023","16935"
"01","000","24","000","MD","MARYLAND","425","919","20626"
"01","000","40","000","OK","OKLAHOMA","382","912","13984"
"01","000","34","000","NJ","NEW JERSEY","365","767","15905"
"01","000","04","000","AZ","ARIZONA","362","719","15171"
"01","000","20","000","KS","KANSAS","280","690","11744"
"01","000","55","000","WI","WISCONSIN","267","564","9338"
"01","000","25","000","MA","MASSACHUSETTS","256","514","12259"
"01","000","19","000","IA","IOWA","197","432","9046"
"01","000","15","000","HI","HAWAII","180","459","6793"
"01","000","27","000","MN","MINNESOTA","163","308","5837"
"01","000","09","000","CT","CONNECTICUT","159","292","9153"
"01","000","49","000","UT","UTAH","157","372","7339"
"01","000","35","000","NM","NEW MEXICO","151","374","7219"
"01","000","32","000","NV","NEVADA","143","311","6635"
"01","000","02","000","AK","ALASKA","138","286","5626"
"01","000","54","000","WV","WEST VIRGINIA","129","293","5877"
"01","000","31","000","NE","NEBRASKA","125","267","4513"
"01","000","41","000","OR","OREGON","114","254","4144"
"01","000","16","000","ID","IDAHO","72","181","3910"
"01","000","56","000","WY","WYOMING","69","134","2278"
"01","000","30","000","MT","MONTANA","67","147","2301"
"01","000","23","000","ME","MAINE","60","119","2175"
"01","000","10","000","DE","DELAWARE","57","132","2291"
"01","000","11","000","DC","DISTRICT OF COLUMBIA","55","91","2348"
"01","000","46","000","SD","SOUTH DAKOTA","51","125","1803"
"01","000","44","000","RI","RHODE ISLAND","44","113","2731"
"01","000","38","000","ND","NORTH DAKOTA","43","105","1645"
"01","000","33","000","NH","NEW HAMPSHIRE","41","84","1377"
"01","000","50","000","VT","VERMONT","23","32","980"
"02","000","96","000","AK","AK Total Mig - US & For","13779","27142","477864"
"02","000","97","000","AK","AK Total Mig - US","13177","25892","460913"
"02","000","98","000","AK","AK Total Mig - Foreign","602","1250","16951"
"02","000","02","000","AK","AK Non-Migrants","207216","460184","11330298"
"02","000","53","000","WA","WASHINGTON","1429","2692","53272"
"02","000","06","000","CA","CALIFORNIA","1353","2522","51249"
"02","000","48","000","TX","TEXAS","972","2122","43555"
"02","000","41","000","OR","OREGON","733","1334","23150"
"02","000","57","000","FR","Foreign","602","1250","16951"
"02","000","12","000","FL","FLORIDA","578","1131","18927"
"02","000","08","000","CO","COLORADO","492","940","18757"
"02","000","04","000","AZ","ARIZONA","458","840","16334"
"02","000","37","000","NC","NORTH CAROLINA","418","994","12990"
"02","000","30","000","MT","MONTANA","367","677","11975"
"02","000","13","000","GA","GEORGIA","359","826","9910"
"02","000","16","000","ID","IDAHO","346","672","11400"
"02","000","36","000","NY","NEW YORK","305","536","7215"
"02","000","26","000","MI","MICHIGAN","292","488","8671"
"02","000","51","000","VA","VIRGINIA","279","632","10367"
"02","000","40","000","OK","OKLAHOMA","255","621","11993"
"02","000","27","000","MN","MINNESOTA","244","482","9819"
"02","000","39","000","OH","OHIO","236","444","8384"
"02","000","32","000","NV","NEVADA","232","433","8988"
"02","000","17","000","IL","ILLINOIS","230","376","8344"
"02","000","49","000","UT","UTAH","221","494","8022"
"02","000","15","000","HI","HAWAII","219","422","6338"
"02","000","42","000","PA","PENNSYLVANIA","219","368","5876"
"02","000","35","000","NM","NEW MEXICO","198","377","6229"
"02","000","55","000","WI","WISCONSIN","195","317","5753"
"02","000","29","000","MO","MISSOURI","187","381","6193"
"02","000","47","000","TN","TENNESSEE","174","356","5932"
"02","000","22","000","LA","LOUISIANA","163","372","6134"
"02","000","45","000","SC","SOUTH CAROLINA","146","322","4377"
"02","000","56","000","WY","WYOMING","144","291","6108"
"02","000","21","000","KY","KENTUCKY","140","335","3666"
"02","000","20","000","KS","KANSAS","138","316","4736"
"02","000","01","000","AL","ALABAMA","125","275","4369"
"02","000","24","000","MD","MARYLAND","116","244","4893"
"02","000","05","000","AR","ARKANSAS","115","264","3715"
"02","000","34","000","NJ","NEW JERSEY","114","195","2714"
"02","000","25","000","MA","MASSACHUSETTS","113","155","3825"
"02","000","28","000","MS","MISSISSIPPI","112","257","3738"
"02","000","18","000","IN","INDIANA","102","164","2542"
"02","000","31","000","NE","NEBRASKA","96","219","3286"
"02","000","38","000","ND","NORTH DAKOTA","91","180","3112"
"02","000","19","000","IA","IOWA","89","153","2414"
"02","000","46","000","SD","SOUTH DAKOTA","80","181","2590"
"02","000","23","000","ME","MAINE","66","114","1818"
"02","000","09","000","CT","CONNECTICUT","49","70","1483"
"02","000","54","000","WV","WEST VIRGINIA","47","87","1113"
"02","000","33","000","NH","NEW HAMPSHIRE","45","56","1662"
"02","000","10","000","DE","DELAWARE","32","56","829"
"02","000","50","000","VT","VERMONT","31","52","895"
"02","000","44","000","RI","RHODE ISLAND","18","28","640"
"02","000","11","000","DC","DISTRICT OF COLUMBIA","14","29","611"
"04","000","96","000","AZ","AZ Total Mig - US & For","100496","189668","4841921"
"04","000","97","000","AZ","AZ Total Mig - US","96562","183177","4742919"
"04","000","98","000","AZ","AZ Total Mig - Foreign","3934","6491","99002"
"04","000","04","000","AZ","AZ Non-Migrants","1624810","3611675","81493270"
"04","000","06","000","CA","CALIFORNIA","18546","37458","900567"
"04","000","48","000","TX","TEXAS","6307","12520","290236"
"04","000","17","000","IL","ILLINOIS","5281","9565","316461"
"04","000","53","000","WA","WASHINGTON","4997","9311","267693"
"04","000","35","000","NM","NEW MEXICO","4594","10055","143282"
"04","000","08","000","CO","COLORADO","4499","8403","270044"
"04","000","57","000","FR","Foreign","3934","6491","99002"
"04","000","12","000","FL","FLORIDA","3208","5659","140483"
"04","000","32","000","NV","NEVADA","3053","5835","133895"
"04","000","36","000","NY","NEW YORK","3039","5205","143306"
"04","000","26","000","MI","MICHIGAN","2770","4807","144279"
"04","000","39","000","OH","OHIO","2638","4620","134715"
"04","000","41","000","OR","OREGON","2528","4790","138132"
"04","000","49","000","UT","UTAH","2469","5649","90259"
"04","000","27","000","MN","MINNESOTA","2191","3768","144183"
"04","000","42","000","PA","PENNSYLVANIA","2014","3328","94168"
"04","000","55","000","WI","WISCONSIN","1971","3290","104248"
"04","000","18","000","IN","INDIANA","1842","3313","88915"
"04","000","29","000","MO","MISSOURI","1645","3000","90910"
"04","000","51","000","VA","VIRGINIA","1395","2681","85259"
"04","000","34","000","NJ","NEW JERSEY","1383","2418","100929"
"04","000","19","000","IA","IOWA","1369","2286","54912"
"04","000","37","000","NC","NORTH CAROLINA","1321","2632","61668"
"04","000","13","000","GA","GEORGIA","1249","2449","59482"
"04","000","25","000","MA","MASSACHUSETTS","1234","2034","75674"
"04","000","20","000","KS","KANSAS","1141","2145","60848"
"04","000","40","000","OK","OKLAHOMA","1111","2188","40993"
"04","000","31","000","NE","NEBRASKA","1043","1925","44909"
"04","000","16","000","ID","IDAHO","979","1993","33315"
"04","000","24","000","MD","MARYLAND","891","1629","55098"
"04","000","47","000","TN","TENNESSEE","857","1654","35809"
"04","000","30","000","MT","MONTANA","798","1364","26146"
"04","000","02","000","AK","ALASKA","709","1392","28466"
"04","000","56","000","WY","WYOMING","674","1237","45547"
"04","000","09","000","CT","CONNECTICUT","665","1162","51314"
"04","000","15","000","HI","HAWAII","614","1269","21944"
"04","000","21","000","KY","KENTUCKY","579","1142","23644"
"04","000","22","000","LA","LOUISIANA","574","1072","24246"
"04","000","05","000","AR","ARKANSAS","571","1115","17629"
"04","000","46","000","SD","SOUTH DAKOTA","558","941","21185"
"04","000","45","000","SC","SOUTH CAROLINA","480","926","20807"
"04","000","01","000","AL","ALABAMA","475","958","20294"
"04","000","38","000","ND","NORTH DAKOTA","456","795","19866"
"04","000","33","000","NH","NEW HAMPSHIRE","417","712","18031"
"04","000","28","000","MS","MISSISSIPPI","363","699","13562"
"04","000","23","000","ME","MAINE","281","444","10502"
"04","000","50","000","VT","VERMONT","181","311","6820"
"04","000","54","000","WV","WEST VIRGINIA","178","317","6936"
"04","000","44","000","RI","RHODE ISLAND","160","253","7700"
"04","000","10","000","DE","DELAWARE","155","294","8001"
"04","000","11","000","DC","DISTRICT OF COLUMBIA","109","164","5605"
"05","000","96","000","AR","AR Total Mig - US & For","29808","62874","1040294"
"05","000","97","000","AR","AR Total Mig - US","28759","61156","1020992"
"05","000","98","000","AR","AR Total Mig - Foreign","1049","1718","19302"
"05","000","05","000","AR","AR Non-Migrants","872691","1966697","33854016"
"05","000","48","000","TX","TEXAS","5127","11059","183863"
"05","000","40","000","OK","OKLAHOMA","2798","6003","84179"
"05","000","29","000","MO","MISSOURI","2633","5426","78414"
"05","000","06","000","CA","CALIFORNIA","1978","4345","65882"
"05","000","47","000","TN","TENNESSEE","1784","3682","66409"
"05","000","22","000","LA","LOUISIANA","1446","3125","50762"
"05","000","17","000","IL","ILLINOIS","1242","2617","46981"
"05","000","28","000","MS","MISSISSIPPI","1112","2382","34195"
"05","000","57","000","FR","Foreign","1049","1718","19302"
"05","000","12","000","FL","FLORIDA","1042","2115","41623"
"05","000","20","000","KS","KANSAS","715","1599","24770"
"05","000","13","000","GA","GEORGIA","631","1400","27406"
"05","000","26","000","MI","MICHIGAN","518","1050","17720"
"05","000","37","000","NC","NORTH CAROLINA","511","1099","19807"
"05","000","08","000","CO","COLORADO","488","1029","18245"
"05","000","01","000","AL","ALABAMA","486","1078","19409"
"05","000","04","000","AZ","ARIZONA","480","982","18372"
"05","000","18","000","IN","INDIANA","458","989","14602"
"05","000","39","000","OH","OHIO","404","859","18318"
"05","000","55","000","WI","WISCONSIN","375","728","16022"
"05","000","19","000","IA","IOWA","374","753","14176"
"05","000","51","000","VA","VIRGINIA","372","797","16825"
"05","000","53","000","WA","WASHINGTON","337","697","10250"
"05","000","21","000","KY","KENTUCKY","293","637","9392"
"05","000","36","000","NY","NEW YORK","292","591","12083"
"05","000","41","000","OR","OREGON","242","482","6117"
"05","000","45","000","SC","SOUTH CAROLINA","241","547","8694"
"05","000","31","000","NE","NEBRASKA","226","457","9025"
"05","000","35","000","NM","NEW MEXICO","216","455","6472"
"05","000","42","000","PA","PENNSYLVANIA","215","438","10189"
"05","000","27","000","MN","MINNESOTA","208","418","8162"
"05","000","32","000","NV","NEVADA","190","381","5648"
"05","000","24","000","MD","MARYLAND","155","328","9315"
"05","000","49","000","UT","UTAH","134","351","4780"
"05","000","34","000","NJ","NEW JERSEY","111","215","5962"
"05","000","25","000","MA","MASSACHUSETTS","107","179","4064"
"05","000","02","000","AK","ALASKA","103","242","3818"
"05","000","16","000","ID","IDAHO","90","244","3004"
"05","000","54","000","WV","WEST VIRGINIA","80","175","3998"
"05","000","56","000","WY","WYOMING","80","186","2980"
"05","000","15","000","HI","HAWAII","78","170","3220"
"05","000","09","000","CT","CONNECTICUT","71","158","4136"
"05","000","30","000","MT","MONTANA","53","126","1395"
"05","000","38","000","ND","NORTH DAKOTA","52","141","2258"
"05","000","46","000","SD","SOUTH DAKOTA","50","97","1917"
"05","000","10","000","DE","DELAWARE","39","104","1498"
"05","000","33","000","NH","NEW HAMPSHIRE","39","77","1307"
"05","000","23","000","ME","MAINE","26","47","1063"
"05","000","11","000","DC","DISTRICT OF COLUMBIA","21","28","1034"
"05","000","50","000","VT","VERMONT","20","32","564"
"05","000","44","000","RI","RHODE ISLAND","16","36","666"
"06","000","96","000","CA","CA Total Mig - US & For","265793","447702","13850995"
"06","000","97","000","CA","CA Total Mig - US","238749","408175","13111419"
"06","000","98","000","CA","CA Total Mig - Foreign","27044","39527","739575"
"06","000","06","000","CA","CA Non-Migrants","11336742","25247901","693755986"
"06","000","57","000","FR","Foreign","27044","39527","739575"
"06","000","48","000","TX","TEXAS","19191","35261","1144385"
"06","000","53","000","WA","WASHINGTON","15441","27664","852281"
"06","000","04","000","AZ","ARIZONA","15247","27592","695569"
"06","000","36","000","NY","NEW YORK","14727","21176","1141511"
"06","000","17","000","IL","ILLINOIS","12012","19794","821392"
"06","000","32","000","NV","NEVADA","11647","20865","466753"
"06","000","12","000","FL","FLORIDA","11496","19051","595235"
"06","000","41","000","OR","OREGON","9809","17348","418995"
"06","000","08","000","CO","COLORADO","9247","15877","540109"
"06","000","51","000","VA","VIRGINIA","7552","13316","439157"
"06","000","25","000","MA","MASSACHUSETTS","7523","10631","586841"
"06","000","42","000","PA","PENNSYLVANIA","6482","10140","379219"
"06","000","34","000","NJ","NEW JERSEY","6474","11031","599369"
"06","000","39","000","OH","OHIO","6296","10065","325315"
"06","000","26","000","MI","MICHIGAN","5922","9530","351703"
"06","000","13","000","GA","GEORGIA","5628","10031","338163"
"06","000","15","000","HI","HAWAII","5222","9266","189669"
"06","000","37","000","NC","NORTH CAROLINA","5171","9431","242038"
"06","000","49","000","UT","UTAH","5024","10065","226695"
"06","000","24","000","MD","MARYLAND","4352","7341","268308"
"06","000","27","000","MN","MINNESOTA","4111","6511","259429"
"06","000","29","000","MO","MISSOURI","3816","6461","182287"
"06","000","18","000","IN","INDIANA","3373","5558","148101"
"06","000","35","000","NM","NEW MEXICO","3106","5477","121144"
"06","000","55","000","WI","WISCONSIN","3029","4757","141259"
"06","000","47","000","TN","TENNESSEE","2773","4854","142457"
"06","000","09","000","CT","CONNECTICUT","2733","4370","230842"
"06","000","40","000","OK","OKLAHOMA","2730","5156","88451"
"06","000","22","000","LA","LOUISIANA","2574","4547","91768"
"06","000","20","000","KS","KANSAS","2453","4380","109223"
"06","000","16","000","ID","IDAHO","2392","4515","103265"
