"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"01","000","96","000","AL","AL Total Mig - US & For","42330","87946","1626191"
"01","000","97","000","AL","AL Total Mig - US","40008","83901","1572629"
"01","000","98","000","AL","AL Total Mig - Foreign","2322","4045","53563"
"01","000","01","000","AL","AL Non-Migrants","1497828","3396876","65594902"
"01","000","13","000","GA","GEORGIA","6635","13842","250117"
"01","000","12","000","FL","FLORIDA","5530","11104","211468"
"01","000","47","000","TN","TENNESSEE","3012","6209","123611"
"01","000","28","000","MS","MISSISSIPPI","2563","5188","84530"
"01","000","48","000","TX","TEXAS","2490","5480","99590"
"01","000","57","000","FR","Foreign","2322","4045","53563"
"01","000","06","000","CA","CALIFORNIA","1573","3339","63102"
"01","000","37","000","NC","NORTH CAROLINA","1490","3165","56827"
"01","000","51","000","VA","VIRGINIA","1267","2837","62513"
"01","000","22","000","LA","LOUISIANA","1214","2587","43723"
"01","000","17","000","IL","ILLINOIS","1064","2265","41317"
"01","000","36","000","NY","NEW YORK","1033","1994","34149"
"01","000","39","000","OH","OHIO","1024","2207","43303"
"01","000","26","000","MI","MICHIGAN","979","2092","37191"
"01","000","45","000","SC","SOUTH CAROLINA","830","1809","35943"
"01","000","21","000","KY","KENTUCKY","743","1602","26579"
"01","000","18","000","IN","INDIANA","733","1534","30328"
"01","000","08","000","CO","COLORADO","582","1301","25513"
"01","000","29","000","MO","MISSOURI","570","1185","21785"
"01","000","05","000","AR","ARKANSAS","545","1249","20321"
"01","000","42","000","PA","PENNSYLVANIA","532","1087","26588"
"01","000","24","000","MD","MARYLAND","486","964","23120"
"01","000","34","000","NJ","NEW JERSEY","442","843","17902"
"01","000","04","000","AZ","ARIZONA","438","945","18598"
"01","000","53","000","WA","WASHINGTON","434","941","19152"
"01","000","40","000","OK","OKLAHOMA","359","806","12586"
"01","000","55","000","WI","WISCONSIN","299","610","12514"
"01","000","25","000","MA","MASSACHUSETTS","286","535","14019"
"01","000","20","000","KS","KANSAS","267","610","10479"
"01","000","15","000","HI","HAWAII","224","556","9375"
"01","000","32","000","NV","NEVADA","211","459","8853"
"01","000","27","000","MN","MINNESOTA","206","420","7184"
"01","000","09","000","CT","CONNECTICUT","189","375","9387"
"01","000","35","000","NM","NEW MEXICO","176","404","8229"
"01","000","19","000","IA","IOWA","165","330","6551"
"01","000","41","000","OR","OREGON","158","311","6056"
"01","000","31","000","NE","NEBRASKA","156","318","5886"
"01","000","02","000","AK","ALASKA","155","368","6035"
"01","000","49","000","UT","UTAH","149","332","6249"
"01","000","54","000","WV","WEST VIRGINIA","142","327","5449"
"01","000","30","000","MT","MONTANA","82","167","2140"
"01","000","33","000","NH","NEW HAMPSHIRE","80","149","3574"
"01","000","56","000","WY","WYOMING","76","180","3548"
"01","000","23","000","ME","MAINE","72","156","3271"
