"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","US Total Mig - US & For","3175443","5901881","139768211"
"00","000","97","000","US","US Total Mig - US","2962865","5573964","134772492"
"00","000","98","000","US","US Total Mig - Foreign","212578","327917","4995719"
"01","000","96","000","AL","AL Total Mig - US & For","40994","84568","1563446"
"01","000","97","000","AL","AL Total Mig - US","38714","80472","1508748"
"01","000","98","000","AL","AL Total Mig - Foreign","2280","4096","54698"
"01","000","01","000","AL","AL Non-Migrants","1506891","3390671","63342589"
"01","000","13","000","GA","GEORGIA","6677","13762","241132"
"01","000","12","000","FL","FLORIDA","5353","10848","185993"
"01","000","47","000","TN","TENNESSEE","3068","6266","122493"
"01","000","28","000","MS","MISSISSIPPI","2609","5247","89322"
"01","000","48","000","TX","TEXAS","2527","5458","121378"
"01","000","57","000","FR","Foreign","2280","4096","54698"
"01","000","37","000","NC","NORTH CAROLINA","1466","3234","59386"
"01","000","06","000","CA","CALIFORNIA","1447","2966","60047"
"01","000","22","000","LA","LOUISIANA","1282","2712","50430"
"01","000","51","000","VA","VIRGINIA","1087","2483","55274"
"01","000","39","000","OH","OHIO","993","2012","41956"
"01","000","17","000","IL","ILLINOIS","991","1983","46241"
"01","000","26","000","MI","MICHIGAN","917","1858","35122"
"01","000","36","000","NY","NEW YORK","893","1695","28927"
"01","000","45","000","SC","SOUTH CAROLINA","755","1529","28190"
"01","000","21","000","KY","KENTUCKY","743","1650","27354"
"01","000","18","000","IN","INDIANA","659","1321","21846"
"01","000","08","000","CO","COLORADO","582","1215","23673"
"01","000","29","000","MO","MISSOURI","560","1164","20533"
"01","000","42","000","PA","PENNSYLVANIA","498","982","21822"
"01","000","05","000","AR","ARKANSAS","472","1019","19444"
"01","000","24","000","MD","MARYLAND","442","949","22338"
"01","000","53","000","WA","WASHINGTON","409","890","16566"
"01","000","04","000","AZ","ARIZONA","390","811","15313"
"01","000","40","000","OK","OKLAHOMA","388","827","14447"
"01","000","34","000","NJ","NEW JERSEY","338","707","14239"
"01","000","20","000","KS","KANSAS","279","686","10220"
"01","000","55","000","WI","WISCONSIN","263","557","10823"
"01","000","25","000","MA","MASSACHUSETTS","244","459","10411"
"01","000","15","000","HI","HAWAII","222","556","8073"
"01","000","09","000","CT","CONNECTICUT","170","314","8384"
"01","000","27","000","MN","MINNESOTA","170","336","6417"
"01","000","35","000","NM","NEW MEXICO","169","400","7920"
"01","000","32","000","NV","NEVADA","161","320","6199"
"01","000","02","000","AK","ALASKA","154","388","5665"
"01","000","19","000","IA","IOWA","152","331","6461"
"01","000","41","000","OR","OREGON","152","284","4416"
"01","000","54","000","WV","WEST VIRGINIA","144","314","5206"
"01","000","49","000","UT","UTAH","131","340","5173"
"01","000","31","000","NE","NEBRASKA","126","293","6134"
"01","000","16","000","ID","IDAHO","103","215","3186"
"01","000","23","000","ME","MAINE","69","149","2202"
"01","000","30","000","MT","MONTANA","66","135","1686"
"01","000","11","000","DC","DISTRICT OF COLUMBIA","64","115","3745"
"01","000","10","000","DE","DELAWARE","58","133","2634"
"01","000","33","000","NH","NEW HAMPSHIRE","56","97","2413"
"01","000","56","000","WY","WYOMING","48","97","1702"
"01","000","38","000","ND","NORTH DAKOTA","47","118","1846"
"01","000","44","000","RI","RHODE ISLAND","44","91","1671"
"01","000","46","000","SD","SOUTH DAKOTA","44","99","1886"
"01","000","50","000","VT","VERMONT","32","57","808"
"02","000","96","000","AK","AK Total Mig - US & For","14634","29497","504873"
"02","000","97","000","AK","AK Total Mig - US","13997","28041","486015"
"02","000","98","000","AK","AK Total Mig - Foreign","637","1456","18858"
"02","000","02","000","AK","AK Non-Migrants","211261","465216","11404252"
"02","000","53","000","WA","WASHINGTON","1600","3073","54081"
"02","000","06","000","CA","CALIFORNIA","1409","2663","47303"
"02","000","48","000","TX","TEXAS","1004","2164","48734"
"02","000","41","000","OR","OREGON","772","1392","21754"
"02","000","57","000","FR","Foreign","637","1456","18858"
"02","000","12","000","FL","FLORIDA","592","1149","18612"
"02","000","08","000","CO","COLORADO","576","1096","21477"
"02","000","04","000","AZ","ARIZONA","498","984","18214"
"02","000","37","000","NC","NORTH CAROLINA","425","1039","13235"
"02","000","13","000","GA","GEORGIA","389","906","12982"
"02","000","30","000","MT","MONTANA","363","624","12198"
"02","000","16","000","ID","IDAHO","347","710","11507"
"02","000","36","000","NY","NEW YORK","318","569","10345"
"02","000","40","000","OK","OKLAHOMA","300","714","11488"
"02","000","27","000","MN","MINNESOTA","279","477","9366"
"02","000","32","000","NV","NEVADA","276","547","9170"
"02","000","15","000","HI","HAWAII","270","561","7831"
"02","000","26","000","MI","MICHIGAN","260","449","7461"
"02","000","51","000","VA","VIRGINIA","249","497","9327"
"02","000","49","000","UT","UTAH","233","512","8979"
"02","000","39","000","OH","OHIO","232","413","7163"
