"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","US Total Mig - US & For","3088105","5747009","129920934"
"00","000","97","000","US","US Total Mig - US","2871554","5416537","125194463"
"00","000","98","000","US","US Total Mig - Foreign","216551","330472","4726472"
"01","000","96","000","AL","AL Total Mig - US & For","41594","85878","1568522"
"01","000","97","000","AL","AL Total Mig - US","39342","81756","1513647"
"01","000","98","000","AL","AL Total Mig - Foreign","2252","4122","54875"
"01","000","01","000","AL","AL Non-Migrants","1499461","3389383","63437492"
"01","000","13","000","GA","GEORGIA","6684","13838","243081"
"01","000","12","000","FL","FLORIDA","5489","11082","181627"
"01","000","47","000","TN","TENNESSEE","3107","6313","118651"
"01","000","28","000","MS","MISSISSIPPI","2579","5286","89744"
"01","000","48","000","TX","TEXAS","2485","5484","104900"
"01","000","57","000","FR","Foreign","2252","4122","54875"
"01","000","06","000","CA","CALIFORNIA","1555","3178","61414"
"01","000","37","000","NC","NORTH CAROLINA","1493","3207","65385"
"01","000","22","000","LA","LOUISIANA","1222","2488","44258"
"01","000","51","000","VA","VIRGINIA","1144","2482","61054"
"01","000","17","000","IL","ILLINOIS","1053","2146","39795"
"01","000","39","000","OH","OHIO","1029","2175","43175"
"01","000","26","000","MI","MICHIGAN","930","1857","33941"
"01","000","36","000","NY","NEW YORK","906","1716","31078"
"01","000","45","000","SC","SOUTH CAROLINA","806","1667","32069"
"01","000","21","000","KY","KENTUCKY","770","1641","28650"
"01","000","18","000","IN","INDIANA","672","1420","25152"
"01","000","29","000","MO","MISSOURI","563","1160","24998"
"01","000","08","000","CO","COLORADO","562","1198","22047"
"01","000","24","000","MD","MARYLAND","488","1024","25764"
"01","000","05","000","AR","ARKANSAS","485","1095","19415"
"01","000","42","000","PA","PENNSYLVANIA","462","936","20413"
"01","000","53","000","WA","WASHINGTON","427","873","16574"
"01","000","40","000","OK","OKLAHOMA","412","906","14736"
"01","000","34","000","NJ","NEW JERSEY","390","781","15892"
"01","000","04","000","AZ","ARIZONA","388","807","15488"
"01","000","20","000","KS","KANSAS","299","711","12051"
"01","000","55","000","WI","WISCONSIN","294","563","11037"
"01","000","25","000","MA","MASSACHUSETTS","248","498","10872"
"01","000","15","000","HI","HAWAII","210","497","8398"
"01","000","09","000","CT","CONNECTICUT","199","392","12810"
"01","000","35","000","NM","NEW MEXICO","184","415","7132"
"01","000","27","000","MN","MINNESOTA","176","362","6705"
"01","000","19","000","IA","IOWA","174","372","6639"
"01","000","32","000","NV","NEVADA","155","341","6086"
"01","000","31","000","NE","NEBRASKA","144","330","7347"
"01","000","41","000","OR","OREGON","144","307","4707"
"01","000","49","000","UT","UTAH","143","356","6076"
"01","000","02","000","AK","ALASKA","140","351","5490"
"01","000","54","000","WV","WEST VIRGINIA","135","274","4471"
"01","000","10","000","DE","DELAWARE","72","167","3106"
"01","000","30","000","MT","MONTANA","62","118","2351"
"01","000","23","000","ME","MAINE","61","118","2697"
"01","000","33","000","NH","NEW HAMPSHIRE","60","113","2429"
"01","000","16","000","ID","IDAHO","59","129","2343"
"01","000","11","000","DC","DISTRICT OF COLUMBIA","57","87","2741"
"01","000","56","000","WY","WYOMING","52","100","2240"
"01","000","46","000","SD","SOUTH DAKOTA","51","114","1684"
"01","000","38","000","ND","NORTH DAKOTA","47","129","1904"
"01","000","44","000","RI","RHODE ISLAND","38","71","1303"
"01","000","50","000","VT","VERMONT","37","81","1727"
"02","000","96","000","AK","AK Total Mig - US & For","14773","29074","490245"
"02","000","97","000","AK","AK Total Mig - US","14099","27647","470134"
"02","000","98","000","AK","AK Total Mig - Foreign","674","1427","20110"
"02","000","02","000","AK","AK Non-Migrants","215850","474222","11530404"
"02","000","53","000","WA","WASHINGTON","1575","2942","53390"
"02","000","06","000","CA","CALIFORNIA","1415","2557","42211"
"02","000","48","000","TX","TEXAS","1016","2194","38686"
"02","000","41","000","OR","OREGON","738","1321","22400"
"02","000","57","000","FR","Foreign","674","1427","20110"
"02","000","12","000","FL","FLORIDA","620","1244","20633"
"02","000","08","000","CO","COLORADO","597","1118","20151"
"02","000","04","000","AZ","ARIZONA","524","1042","18234"
"02","000","13","000","GA","GEORGIA","374","877","11022"
"02","000","30","000","MT","MONTANA","363","691","14125"
"02","000","16","000","ID","IDAHO","360","765","12600"
"02","000","37","000","NC","NORTH CAROLINA","356","800","12024"
"02","000","27","000","MN","MINNESOTA","321","491","9843"
"02","000","51","000","VA","VIRGINIA","312","669","12615"
"02","000","36","000","NY","NEW YORK","308","560","8687"
"02","000","32","000","NV","NEVADA","301","587","11591"
"02","000","26","000","MI","MICHIGAN","287","554","9066"
"02","000","49","000","UT","UTAH","281","618","11336"
"02","000","15","000","HI","HAWAII","258","547","6850"
"02","000","42","000","PA","PENNSYLVANIA","254","416","7784"
"02","000","17","000","IL","ILLINOIS","245","406","8112"
"02","000","40","000","OK","OKLAHOMA","228","513","8400"
"02","000","39","000","OH","OHIO","223","389","7149"
"02","000","55","000","WI","WISCONSIN","216","393","6600"
"02","000","29","000","MO","MISSOURI","205","424","6274"
"02","000","35","000","NM","NEW MEXICO","189","407","7211"
"02","000","47","000","TN","TENNESSEE","188","371","6129"
"02","000","01","000","AL","ALABAMA","178","381","5725"
"02","000","45","000","SC","SOUTH CAROLINA","166","381","5331"
"02","000","22","000","LA","LOUISIANA","155","368","4984"
"02","000","56","000","WY","WYOMING","154","278","5405"
"02","000","21","000","KY","KENTUCKY","145","355","4354"
"02","000","24","000","MD","MARYLAND","145","292","5579"
"02","000","20","000","KS","KANSAS","130","318","4362"
"02","000","25","000","MA","MASSACHUSETTS","129","202","3623"
"02","000","05","000","AR","ARKANSAS","118","274","3899"
"02","000","28","000","MS","MISSISSIPPI","109","198","3706"
"02","000","34","000","NJ","NEW JERSEY","108","190","3608"
"02","000","38","000","ND","NORTH DAKOTA","104","241","3447"
"02","000","31","000","NE","NEBRASKA","89","182","3416"
"02","000","46","000","SD","SOUTH DAKOTA","89","190","3448"
"02","000","18","000","IN","INDIANA","86","154","2693"
"02","000","23","000","ME","MAINE","80","142","2253"
"02","000","19","000","IA","IOWA","77","124","2000"
"02","000","09","000","CT","CONNECTICUT","66","108","2193"
"02","000","33","000","NH","NEW HAMPSHIRE","54","71","1434"
"02","000","54","000","WV","WEST VIRGINIA","46","88","1356"
"02","000","50","000","VT","VERMONT","37","49","950"
"02","000","10","000","DE","DELAWARE","34","76","1076"
"02","000","44","000","RI","RHODE ISLAND","28","55","1346"
"02","000","11","000","DC","DISTRICT OF COLUMBIA","18","34","821"
"04","000","96","000","AZ","AZ Total Mig - US & For","96989","184787","4135057"
"04","000","97","000","AZ","AZ Total Mig - US","93546","178937","4055259"
"04","000","98","000","AZ","AZ Total Mig - Foreign","3443","5850","79798"
"04","000","04","000","AZ","AZ Non-Migrants","1695670","3800671","80899227"
"04","000","06","000","CA","CALIFORNIA","19813","40125","878729"
"04","000","48","000","TX","TEXAS","6159","12423","263207"
"04","000","17","000","IL","ILLINOIS","4827","8744","244688"
"04","000","53","000","WA","WASHINGTON","4769","8831","199332"
"04","000","08","000","CO","COLORADO","4597","8668","198752"
"04","000","35","000","NM","NEW MEXICO","4171","9057","129111"
"04","000","57","000","FR","Foreign","3443","5850","79798"
"04","000","32","000","NV","NEVADA","3143","6001","111772"
"04","000","12","000","FL","FLORIDA","2964","5350","132349"
"04","000","36","000","NY","NEW YORK","2909","5053","130404"
"04","000","26","000","MI","MICHIGAN","2472","4318","109339"
"04","000","49","000","UT","UTAH","2415","5615","83303"
"04","000","41","000","OR","OREGON","2394","4469","93227"
"04","000","39","000","OH","OHIO","2385","4170","107274"
"04","000","27","000","MN","MINNESOTA","2237","3884","114241"
"04","000","55","000","WI","WISCONSIN","1922","3296","83366"
"04","000","42","000","PA","PENNSYLVANIA","1850","3295","100290"
"04","000","18","000","IN","INDIANA","1569","2816","65583"
"04","000","29","000","MO","MISSOURI","1549","2851","62647"
"04","000","51","000","VA","VIRGINIA","1382","2637","74906"
"04","000","19","000","IA","IOWA","1306","2260","52659"
"04","000","34","000","NJ","NEW JERSEY","1268","2384","84387"
"04","000","13","000","GA","GEORGIA","1219","2489","64069"
"04","000","37","000","NC","NORTH CAROLINA","1210","2329","50389"
"04","000","20","000","KS","KANSAS","1170","2272","49578"
"04","000","25","000","MA","MASSACHUSETTS","1137","1904","53413"
"04","000","40","000","OK","OKLAHOMA","1020","2040","34589"
"04","000","16","000","ID","IDAHO","938","1846","29019"
"04","000","31","000","NE","NEBRASKA","883","1612","59380"
"04","000","24","000","MD","MARYLAND","818","1512","42580"
"04","000","47","000","TN","TENNESSEE","775","1503","31310"
"04","000","30","000","MT","MONTANA","765","1325","23742"
"04","000","02","000","AK","ALASKA","679","1266","26296"
"04","000","09","000","CT","CONNECTICUT","619","1080","45023"
"04","000","15","000","HI","HAWAII","606","1171","19990"
"04","000","56","000","WY","WYOMING","596","1122","20236"
"04","000","22","000","LA","LOUISIANA","528","1021","19838"
"04","000","05","000","AR","ARKANSAS","518","1007","15817"
"04","000","21","000","KY","KENTUCKY","501","967","18424"
"04","000","46","000","SD","SOUTH DAKOTA","486","870","17110"
"04","000","45","000","SC","SOUTH CAROLINA","468","964","18182"
"04","000","01","000","AL","ALABAMA","455","872","19051"
"04","000","28","000","MS","MISSISSIPPI","347","647","10641"
"04","000","33","000","NH","NEW HAMPSHIRE","343","619","13304"
"04","000","38","000","ND","NORTH DAKOTA","342","548","15353"
"04","000","23","000","ME","MAINE","267","462","8472"
"04","000","50","000","VT","VERMONT","197","311","5864"
"04","000","44","000","RI","RHODE ISLAND","164","287","7139"
"04","000","54","000","WV","WEST VIRGINIA","156","266","5752"
"04","000","10","000","DE","DELAWARE","124","210","5131"
"04","000","11","000","DC","DISTRICT OF COLUMBIA","114","168","5999"
"05","000","96","000","AR","AR Total Mig - US & For","30024","62597","1037709"
"05","000","97","000","AR","AR Total Mig - US","29064","61082","1022021"
"05","000","98","000","AR","AR Total Mig - Foreign","960","1515","15688"
"05","000","05","000","AR","AR Non-Migrants","879590","1985349","34212749"
"05","000","48","000","TX","TEXAS","5401","11403","194604"
"05","000","40","000","OK","OKLAHOMA","2587","5380","73242"
"05","000","29","000","MO","MISSOURI","2449","5057","74591"
"05","000","06","000","CA","CALIFORNIA","2092","4543","63885"
"05","000","47","000","TN","TENNESSEE","1763","3674","63062"
"05","000","22","000","LA","LOUISIANA","1327","2770","42506"
"05","000","12","000","FL","FLORIDA","1227","2468","43215"
"05","000","17","000","IL","ILLINOIS","1224","2571","48453"
"05","000","28","000","MS","MISSISSIPPI","1019","2282","34255"
"05","000","57","000","FR","Foreign","960","1515","15688"
"05","000","20","000","KS","KANSAS","760","1575","25683"
"05","000","13","000","GA","GEORGIA","685","1466","29920"
"05","000","37","000","NC","NORTH CAROLINA","567","1170","19977"
"05","000","04","000","AZ","ARIZONA","544","1116","17825"
"05","000","08","000","CO","COLORADO","539","1112","19333"
"05","000","26","000","MI","MICHIGAN","531","1116","20168"
"05","000","18","000","IN","INDIANA","431","902","14126"
"05","000","01","000","AL","ALABAMA","428","909","16292"
"05","000","39","000","OH","OHIO","420","841","18998"
"05","000","51","000","VA","VIRGINIA","416","861","20146"
"05","000","55","000","WI","WISCONSIN","405","881","16597"
"05","000","53","000","WA","WASHINGTON","348","720","10863"
"05","000","19","000","IA","IOWA","347","700","13709"
"05","000","27","000","MN","MINNESOTA","339","819","16714"
"05","000","36","000","NY","NEW YORK","297","591","10905"
"05","000","21","000","KY","KENTUCKY","276","587","8557"
"05","000","35","000","NM","NEW MEXICO","248","499","7201"
"05","000","31","000","NE","NEBRASKA","231","508","9731"
"05","000","42","000","PA","PENNSYLVANIA","225","429","10122"
"05","000","32","000","NV","NEVADA","221","467","6469"
"05","000","45","000","SC","SOUTH CAROLINA","210","437","8944"
"05","000","41","000","OR","OREGON","165","367","5535"
"05","000","34","000","NJ","NEW JERSEY","144","312","9238"
"05","000","24","000","MD","MARYLAND","142","292","6755"
"05","000","49","000","UT","UTAH","127","312","5500"
"05","000","02","000","AK","ALASKA","119","268","4170"
"05","000","25","000","MA","MASSACHUSETTS","118","247","5135"
"05","000","16","000","ID","IDAHO","93","204","3139"
"05","000","15","000","HI","HAWAII","88","162","2350"
"05","000","56","000","WY","WYOMING","86","178","2467"
"05","000","46","000","SD","SOUTH DAKOTA","72","155","2557"
"05","000","09","000","CT","CONNECTICUT","64","127","4382"
"05","000","30","000","MT","MONTANA","63","149","1846"
"05","000","54","000","WV","WEST VIRGINIA","52","104","2256"
"05","000","38","000","ND","NORTH DAKOTA","41","89","1051"
"05","000","33","000","NH","NEW HAMPSHIRE","33","66","1465"
"05","000","23","000","ME","MAINE","31","53","950"
"05","000","10","000","DE","DELAWARE","21","46","659"
"05","000","44","000","RI","RHODE ISLAND","19","51","1336"
"05","000","11","000","DC","DISTRICT OF COLUMBIA","16","17","607"
