"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","US Total Mig - US & For",3317538,6226096,162625141
"00","000","97","000","US","US Total Mig - US",3100843,5901694,157061195
"00","000","98","000","US","US Total Mig - Foreign",216695,324402,5563946
"01","000","96","000","AL","AL Total Mig - US & For",47489,99886,2097035
"01","000","97","000","AL","AL Total Mig - US",45469,96146,2038953
"01","000","98","000","AL","AL Total Mig - Foreign",2020,3740,58082
"01","000","01","000","AL","AL Non-Migrants",1532800,3443705,78152182
"01","000","12","000","FL","FLORIDA",7396,15021,297835
"01","000","13","000","GA","GEORGIA",7386,15791,303128
"01","000","47","000","TN","TENNESSEE",3458,7012,150417
"01","000","28","000","MS","MISSISSIPPI",3123,6437,112555
"01","000","48","000","TX","TEXAS",2620,5863,125950
"01","000","57","000","FR","Foreign",2020,3740,58082
"01","000","06","000","CA","CALIFORNIA",1840,3920,83322
"01","000","37","000","NC","NORTH CAROLINA",1610,3557,71566
"01","000","51","000","VA","VIRGINIA",1503,3437,102695
"01","000","22","000","LA","LOUISIANA",1484,3211,70768
"01","000","26","000","MI","MICHIGAN",1225,2659,46659
"01","000","39","000","OH","OHIO",1188,2443,50731
"01","000","36","000","NY","NEW YORK",1042,1966,36965
"01","000","17","000","IL","ILLINOIS",1017,2082,46589
"01","000","45","000","SC","SOUTH CAROLINA",876,1874,41815
"01","000","21","000","KY","KENTUCKY",821,1795,36031
"01","000","18","000","IN","INDIANA",745,1571,33796
"01","000","29","000","MO","MISSOURI",609,1274,29450
"01","000","42","000","PA","PENNSYLVANIA",576,1152,30177
"01","000","24","000","MD","MARYLAND",563,1237,32977
"01","000","08","000","CO","COLORADO",537,1238,27405
"01","000","05","000","AR","ARKANSAS",502,1100,21951
"01","000","53","000","WA","WASHINGTON",497,1102,22094
"01","000","04","000","AZ","ARIZONA",483,1019,24570
"01","000","34","000","NJ","NEW JERSEY",415,862,48594
"01","000","40","000","OK","OKLAHOMA",359,814,14200
"01","000","25","000","MA","MASSACHUSETTS",322,630,15504
"01","000","55","000","WI","WISCONSIN",295,589,14402
"01","000","20","000","KS","KANSAS",292,690,14881
"01","000","15","000","HI","HAWAII",234,568,10412
"01","000","32","000","NV","NEVADA",228,499,20036
"01","000","09","000","CT","CONNECTICUT",193,358,9850
"01","000","35","000","NM","NEW MEXICO",189,423,8593
"01","000","27","000","MN","MINNESOTA",184,361,8633
"01","000","02","000","AK","ALASKA",176,456,9207
"01","000","19","000","IA","IOWA",174,369,6912
"01","000","41","000","OR","OREGON",159,306,5417
"01","000","54","000","WV","WEST VIRGINIA",148,303,5659
"01","000","31","000","NE","NEBRASKA",130,299,5874
"01","000","49","000","UT","UTAH",123,328,6519
"01","000","23","000","ME","MAINE",103,212,4603
"01","000","10","000","DE","DELAWARE",84,184,4646
"01","000","16","000","ID","IDAHO",80,184,3421
"01","000","11","000","DC","DISTRICT OF COLUMBIA",79,120,3928
"01","000","33","000","NH","NEW HAMPSHIRE",78,159,4478
"01","000","30","000","MT","MONTANA",72,148,2846
"01","000","44","000","RI","RHODE ISLAND",60,117,3111
"01","000","56","000","WY","WYOMING",55,112,2007
"01","000","38","000","ND","NORTH DAKOTA",51,119,2133
"01","000","46","000","SD","SOUTH DAKOTA",43,91,1706
"01","000","50","000","VT","VERMONT",42,84,1936
"02","000","96","000","AK","AK Total Mig - US & For",14673,28716,574584
"02","000","97","000","AK","AK Total Mig - US",13940,27209,551742
"02","000","98","000","AK","AK Total Mig - Foreign",733,1507,22842
"02","000","02","000","AK","AK Non-Migrants",227683,490179,13802387
"02","000","53","000","WA","WASHINGTON",1400,2547,54703
"02","000","06","000","CA","CALIFORNIA",1315,2364,48652
"02","000","48","000","TX","TEXAS",1143,2459,58851
"02","000","57","000","FR","Foreign",733,1507,22842
"02","000","41","000","OR","OREGON",688,1247,27497
"02","000","12","000","FL","FLORIDA",616,1197,22581
"02","000","04","000","AZ","ARIZONA",484,891,17470
"02","000","08","000","CO","COLORADO",464,845,17560
"02","000","37","000","NC","NORTH CAROLINA",390,851,13203
"02","000","13","000","GA","GEORGIA",384,824,13698
"02","000","26","000","MI","MICHIGAN",361,628,12177
"02","000","15","000","HI","HAWAII",360,853,15128
"02","000","27","000","MN","MINNESOTA",330,527,11358
"02","000","51","000","VA","VIRGINIA",330,745,14979
"02","000","30","000","MT","MONTANA",310,555,14087
"02","000","16","000","ID","IDAHO",308,643,12729
"02","000","36","000","NY","NEW YORK",301,513,8663
"02","000","39","000","OH","OHIO",295,541,9213
"02","000","32","000","NV","NEVADA",278,524,11749
"02","000","17","000","IL","ILLINOIS",260,423,10506
"02","000","55","000","WI","WISCONSIN",242,393,8410
"02","000","49","000","UT","UTAH",238,505,10210
"02","000","42","000","PA","PENNSYLVANIA",237,374,9848
"02","000","40","000","OK","OKLAHOMA",235,578,9997
"02","000","29","000","MO","MISSOURI",223,478,8898
"02","000","35","000","NM","NEW MEXICO",211,459,9080
"02","000","24","000","MD","MARYLAND",177,365,8218
"02","000","45","000","SC","SOUTH CAROLINA",174,414,6706
"02","000","47","000","TN","TENNESSEE",160,295,5668
"02","000","18","000","IN","INDIANA",159,312,5817
"02","000","01","000","AL","ALABAMA",157,396,7000
"02","000","20","000","KS","KANSAS",147,370,5894
"02","000","21","000","KY","KENTUCKY",136,334,5905
"02","000","22","000","LA","LOUISIANA",135,322,6384
"02","000","05","000","AR","ARKANSAS",126,266,4346
"02","000","25","000","MA","MASSACHUSETTS",116,189,3972
"02","000","31","000","NE","NEBRASKA",114,235,4930
"02","000","56","000","WY","WYOMING",112,217,6733
"02","000","23","000","ME","MAINE",104,165,3480
"02","000","46","000","SD","SOUTH DAKOTA",95,191,3739
"02","000","19","000","IA","IOWA",93,161,2522
"02","000","34","000","NJ","NEW JERSEY",93,171,4000
"02","000","28","000","MS","MISSISSIPPI",87,189,3177
"02","000","38","000","ND","NORTH DAKOTA",85,197,3463
"02","000","09","000","CT","CONNECTICUT",60,77,1526
"02","000","33","000","NH","NEW HAMPSHIRE",55,90,1658
"02","000","50","000","VT","VERMONT",44,74,1283
"02","000","54","000","WV","WEST VIRGINIA",44,88,1465
"02","000","10","000","DE","DELAWARE",30,70,1114
"02","000","11","000","DC","DISTRICT OF COLUMBIA",17,24,765
"02","000","44","000","RI","RHODE ISLAND",17,33,729
"04","000","96","000","AZ","AZ Total Mig - US & For",108618,208468,5455816
"04","000","97","000","AZ","AZ Total Mig - US",105104,202706,5359598
"04","000","98","000","AZ","AZ Total Mig - Foreign",3514,5762,96218
"04","000","04","000","AZ","AZ Non-Migrants",1888565,4256792,110701247
"04","000","06","000","CA","CALIFORNIA",26081,55911,1326089
"04","000","48","000","TX","TEXAS",6130,12178,294705
"04","000","17","000","IL","ILLINOIS",4700,8342,284078
"04","000","53","000","WA","WASHINGTON",4380,8010,241153
"04","000","26","000","MI","MICHIGAN",4010,7172,183246
"04","000","08","000","CO","COLORADO",3945,7420,220431
"04","000","35","000","NM","NEW MEXICO",3889,8025,151128
"04","000","12","000","FL","FLORIDA",3765,6674,185669
"04","000","32","000","NV","NEVADA",3708,7292,175068
"04","000","57","000","FR","Foreign",3514,5762,96218
"04","000","36","000","NY","NEW YORK",3426,6022,186055
"04","000","39","000","OH","OHIO",3209,5454,160386
"04","000","41","000","OR","OREGON",2392,4408,106462
"04","000","49","000","UT","UTAH",2377,5340,103076
"04","000","42","000","PA","PENNSYLVANIA",2219,3887,117627
"04","000","27","000","MN","MINNESOTA",2155,3687,131255
"04","000","55","000","WI","WISCONSIN",2106,3499,119009
"04","000","18","000","IN","INDIANA",1783,3294,91617
"04","000","51","000","VA","VIRGINIA",1752,3421,134797
"04","000","29","000","MO","MISSOURI",1592,2853,82182
"04","000","37","000","NC","NORTH CAROLINA",1500,2970,73456
"04","000","34","000","NJ","NEW JERSEY",1437,2672,104636
"04","000","13","000","GA","GEORGIA",1368,2753,72584
"04","000","25","000","MA","MASSACHUSETTS",1321,2199,74928
"04","000","19","000","IA","IOWA",1160,1991,51438
"04","000","20","000","KS","KANSAS",1110,2112,48372
"04","000","24","000","MD","MARYLAND",1064,1972,64855
"04","000","16","000","ID","IDAHO",961,1906,40794
"04","000","40","000","OK","OKLAHOMA",956,1867,36496
"04","000","47","000","TN","TENNESSEE",947,1742,41203
"04","000","31","000","NE","NEBRASKA",892,1484,41728
"04","000","15","000","HI","HAWAII",812,1564,38995
"04","000","09","000","CT","CONNECTICUT",714,1264,49390
"04","000","02","000","AK","ALASKA",690,1351,28443
"04","000","30","000","MT","MONTANA",689,1152,27323
"04","000","22","000","LA","LOUISIANA",535,1004,26993
"04","000","45","000","SC","SOUTH CAROLINA",524,1000,21761
"04","000","46","000","SD","SOUTH DAKOTA",516,885,22069
"04","000","21","000","KY","KENTUCKY",507,1018,27187
"04","000","05","000","AR","ARKANSAS",489,993,20059
"04","000","56","000","WY","WYOMING",482,898,20045
"04","000","01","000","AL","ALABAMA",457,915,20212
"04","000","33","000","NH","NEW HAMPSHIRE",400,701,19436
"04","000","38","000","ND","NORTH DAKOTA",381,643,17192
"04","000","23","000","ME","MAINE",343,580,13894
"04","000","28","000","MS","MISSISSIPPI",341,650,14587
"04","000","50","000","VT","VERMONT",198,336,8852
"04","000","10","000","DE","DELAWARE",189,342,10788
"04","000","54","000","WV","WEST VIRGINIA",186,377,9301
"04","000","44","000","RI","RHODE ISLAND",173,277,7877
"04","000","11","000","DC","DISTRICT OF COLUMBIA",143,199,10672
"05","000","96","000","AR","AR Total Mig - US & For",32425,68360,1292035
"05","000","97","000","AR","AR Total Mig - US",31547,66971,1273456
"05","000","98","000","AR","AR Total Mig - Foreign",878,1389,18578
"05","000","05","000","AR","AR Non-Migrants",903746,2030965,41869535
"05","000","48","000","TX","TEXAS",5197,10820,214877
"05","000","40","000","OK","OKLAHOMA",2919,6913,99346
"05","000","29","000","MO","MISSOURI",2697,5603,93071
"05","000","06","000","CA","CALIFORNIA",2660,5949,104842
"05","000","47","000","TN","TENNESSEE",1751,3489,64830
"05","000","12","000","FL","FLORIDA",1640,3126,62999
"05","000","22","000","LA","LOUISIANA",1450,3117,62503
"05","000","17","000","IL","ILLINOIS",1236,2553,51905
"05","000","28","000","MS","MISSISSIPPI",1003,2144,27390
"05","000","57","000","FR","Foreign",878,1389,18578
"05","000","20","000","KS","KANSAS",699,1420,32098
"05","000","13","000","GA","GEORGIA",681,1504,30412
"05","000","04","000","AZ","ARIZONA",645,1302,26250
"05","000","26","000","MI","MICHIGAN",609,1288,22783
"05","000","37","000","NC","NORTH CAROLINA",563,1207,24432
"05","000","08","000","CO","COLORADO",544,1176,24285
"05","000","51","000","VA","VIRGINIA",492,1028,22733
"05","000","01","000","AL","ALABAMA",474,1019,19280
"05","000","18","000","IN","INDIANA",462,990,17521
"05","000","39","000","OH","OHIO",461,985,21255
"05","000","55","000","WI","WISCONSIN",456,963,21402
"05","000","53","000","WA","WASHINGTON",394,866,15634
"05","000","19","000","IA","IOWA",375,807,15386
"05","000","36","000","NY","NEW YORK",366,761,15688
"05","000","27","000","MN","MINNESOTA",315,714,15087
"05","000","32","000","NV","NEVADA",304,593,11075
"05","000","42","000","PA","PENNSYLVANIA",291,552,13578
"05","000","45","000","SC","SOUTH CAROLINA",260,552,11066
"05","000","21","000","KY","KENTUCKY",253,525,10772
"05","000","35","000","NM","NEW MEXICO",231,483,9073
"05","000","31","000","NE","NEBRASKA",207,443,9857
"05","000","24","000","MD","MARYLAND",205,441,18071
"05","000","34","000","NJ","NEW JERSEY",185,415,10940
"05","000","41","000","OR","OREGON",175,353,7560
"05","000","02","000","AK","ALASKA",166,353,6841
"05","000","25","000","MA","MASSACHUSETTS",153,308,8895
"05","000","49","000","UT","UTAH",144,404,8752
"05","000","15","000","HI","HAWAII",121,271,4131
"05","000","09","000","CT","CONNECTICUT",94,188,6598
"05","000","56","000","WY","WYOMING",84,168,4041
"05","000","16","000","ID","IDAHO",82,186,3556
"05","000","54","000","WV","WEST VIRGINIA",74,159,3903
"05","000","46","000","SD","SOUTH DAKOTA",72,153,4433
"05","000","30","000","MT","MONTANA",63,128,1801
"05","000","33","000","NH","NEW HAMPSHIRE",55,110,2495
"05","000","44","000","RI","RHODE ISLAND",49,96,1905
"05","000","38","000","ND","NORTH DAKOTA",47,90,1701
"05","000","10","000","DE","DELAWARE",41,81,2408
"05","000","11","000","DC","DISTRICT OF COLUMBIA",41,58,2188
"05","000","23","000","ME","MAINE",40,75,1005
"05","000","50","000","VT","VERMONT",21,42,803
"06","000","96","000","CA","CA Total Mig - US & For",234018,394070,11214293
"06","000","97","000","CA","CA Total Mig - US",207960,357500,10540639
