"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"01","000","96","000","","TOTAL FLOW","46542","102913","0"
"01","000","13","000","Ga","Georgia","6594","14185","0"
"01","000","12","000","Fl","Florida","6524","13694","0"
"01","000","57","000","FR","Foreign","3965","9473","0"
"01","000","48","000","Tx","Texas","2925","6737","0"
"01","000","47","000","Tn","Tennessee","2920","6230","0"
"01","000","28","000","Ms","Mississippi","2582","5708","0"
"01","000","06","000","Ca","California","2072","4460","0"
"01","000","22","000","La","Louisiana","1608","3771","0"
"01","000","51","000","Va","Virginia","1338","3141","0"
"01","000","37","000","Nc","North Carolina","1316","2970","0"
"01","000","17","000","Il","Illinois","1153","2437","0"
"01","000","36","000","Ny","New York","1126","2297","0"
"01","000","39","000","Oh","Ohio","1014","2182","0"
"01","000","45","000","Sc","South Carolina","1010","2352","0"
"01","000","26","000","Mi","Michigan","980","2073","0"
"01","000","42","000","Pa","Pennsylvania","699","1441","0"
"01","000","21","000","Ky","Kentucky","629","1395","0"
"01","000","24","000","Md","Maryland","595","1342","0"
"01","000","18","000","In","Indiana","581","1226","0"
"01","000","29","000","Mo","Missouri","536","1227","0"
"01","000","34","000","Nj","New Jersey","507","1119","0"
"01","000","08","000","Co","Colorado","489","1177","0"
"01","000","53","000","Wa","Washington","472","1079","0"
"01","000","05","000","Ar","Arkansas","459","1036","0"
"01","000","40","000","Ok","Oklahoma","425","987","0"
"01","000","25","000","Ma","Massachusetts","378","801","0"
"01","000","20","000","Ks","Kansas","358","891","0"
"01","000","04","000","Az","Arizona","349","789","0"
"01","000","15","000","Hi","Hawaii","289","742","0"
"01","000","09","000","Ct","Connecticut","275","586","0"
"01","000","55","000","Wi","Wisconsin","240","531","0"
"01","000","02","000","Ak","Alaska","217","516","0"
"01","000","35","000","Nm","New Mexico","169","432","0"
"01","000","27","000","Mn","Minnesota","166","329","0"
"01","000","54","000","Wv","West Virginia","161","364","0"
"01","000","19","000","Ia","Iowa","156","300","0"
"01","000","32","000","Nv","Nevada","155","308","0"
"01","000","31","000","Ne","Nebraska","145","393","0"
"01","000","49","000","Ut","Utah","135","359","0"
"01","000","23","000","Me","Maine","128","302","0"
"01","000","41","000","Or","Oregon","128","283","0"
"01","000","11","000","Dc","District of Columbia","90","156","0"
"01","000","33","000","Nh","New Hampshire","89","203","0"
"01","000","16","000","Id","Idaho","66","149","0"
"01","000","10","000","De","Delaware","66","162","0"
"01","000","44","000","Ri","Rhode Island","59","119","0"
"01","000","30","000","Mt","Montana","51","108","0"
"01","000","46","000","Sd","South Dakota","45","110","0"
"01","000","38","000","Nd","North Dakota","40","96","0"
"01","000","56","000","Wy","Wyoming","38","91","0"
"01","000","50","000","Vt","Vermont","30","54","0"
"01","000","01","000","","State Non-Migrant","1360625","3198010","0"
"02","000","96","000","","TOTAL FLOW","18803","39702","0"
"02","000","06","000","Ca","California","2291","4534","0"
"02","000","53","000","Wa","Washington","2049","3970","0"
"02","000","48","000","Tx","Texas","1150","2718","0"
"02","000","41","000","Or","Oregon","1051","2007","0"
"02","000","12","000","Fl","Florida","876","1817","0"
"02","000","57","000","FR","Foreign","826","1936","0"
"02","000","04","000","Az","Arizona","649","1442","0"
"02","000","08","000","Co","Colorado","578","1230","0"
"02","000","37","000","Nc","North Carolina","455","1126","0"
"02","000","13","000","Ga","Georgia","437","1118","0"
"02","000","36","000","Ny","New York","435","784","0"
"02","000","51","000","Va","Virginia","407","1049","0"
"02","000","26","000","Mi","Michigan","404","806","0"
"02","000","30","000","Mt","Montana","378","782","0"
"02","000","27","000","Mn","Minnesota","368","619","0"
"02","000","16","000","Id","Idaho","347","749","0"
"02","000","17","000","Il","Illinois","302","616","0"
"02","000","22","000","La","Louisiana","301","752","0"
"02","000","40","000","Ok","Oklahoma","301","694","0"
"02","000","39","000","Oh","Ohio","296","566","0"
"02","000","42","000","Pa","Pennsylvania","268","438","0"
"02","000","35","000","Nm","New Mexico","259","626","0"
"02","000","32","000","Nv","Nevada","253","527","0"
"02","000","29","000","Mo","Missouri","248","528","0"
"02","000","15","000","Hi","Hawaii","236","494","0"
"02","000","49","000","Ut","Utah","226","562","0"
"02","000","47","000","Tn","Tennessee","223","475","0"
"02","000","55","000","Wi","Wisconsin","213","348","0"
"02","000","25","000","Ma","Massachusetts","206","342","0"
"02","000","45","000","Sc","South Carolina","205","500","0"
"02","000","01","000","Al","Alabama","205","502","0"
"02","000","21","000","Ky","Kentucky","197","514","0"
"02","000","20","000","Ks","Kansas","191","493","0"
"02","000","34","000","Nj","New Jersey","185","383","0"
"02","000","24","000","Md","Maryland","180","426","0"
"02","000","23","000","Me","Maine","168","321","0"
"02","000","05","000","Ar","Arkansas","168","350","0"
"02","000","18","000","In","Indiana","161","307","0"
"02","000","28","000","Ms","Mississippi","147","307","0"
"02","000","56","000","Wy","Wyoming","132","277","0"
"02","000","38","000","Nd","North Dakota","131","312","0"
"02","000","31","000","Ne","Nebraska","123","285","0"
"02","000","46","000","Sd","South Dakota","107","240","0"
"02","000","09","000","Ct","Connecticut","106","162","0"
"02","000","19","000","Ia","Iowa","88","152","0"
"02","000","33","000","Nh","New Hampshire","83","141","0"
