"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","US Total Mig - US & For","3065302","5874678","118965982"
"00","000","97","000","US","US Total Mig - US","2876024","5562608","114681825"
"00","000","98","000","US","US Total Mig - Foreign","189278","312070","4284157"
"01","000","96","000","AL","AL Total Mig - US & For","45096","96693","1558362"
"01","000","97","000","AL","AL Total Mig - US","42982","92546","1511533"
"01","000","98","000","AL","AL Total Mig - Foreign","2114","4147","46829"
"01","000","01","000","AL","AL Non-Migrants","1460439","3322368","53439052"
"01","000","13","000","GA","GEORGIA","6693","14181","220959"
"01","000","12","000","FL","FLORIDA","6072","12621","186239"
"01","000","47","000","TN","TENNESSEE","3142","6603","115876"
"01","000","48","000","TX","TEXAS","2812","6360","99378"
"01","000","28","000","MS","MISSISSIPPI","2791","5796","84529"
"01","000","57","000","FR","Foreign","2114","4147","46829"
"01","000","29","000","MO","MISSOURI","1574","3641","88430"
"01","000","06","000","CA","CALIFORNIA","1547","3347","52885"
"01","000","37","000","NC","NORTH CAROLINA","1545","3353","55464"
"01","000","17","000","IL","ILLINOIS","1524","3255","61747"
"01","000","22","000","LA","LOUISIANA","1446","3235","50471"
"01","000","51","000","VA","VIRGINIA","1271","2918","52408"
"01","000","39","000","OH","OHIO","1126","2414","40913"
"01","000","36","000","NY","NEW YORK","1045","2048","32580"
"01","000","26","000","MI","MICHIGAN","998","2103","35083"
"01","000","45","000","SC","SOUTH CAROLINA","860","1833","30193"
"01","000","21","000","KY","KENTUCKY","799","1840","28548"
"01","000","18","000","IN","INDIANA","765","1723","25700"
"01","000","42","000","PA","PENNSYLVANIA","556","1123","20905"
"01","000","08","000","CO","COLORADO","502","1070","16474"
"01","000","05","000","AR","ARKANSAS","492","1088","16069"
"01","000","53","000","WA","WASHINGTON","450","1004","14889"
"01","000","24","000","MD","MARYLAND","422","897","16554"
"01","000","34","000","NJ","NEW JERSEY","408","904","15357"
"01","000","40","000","OK","OKLAHOMA","399","876","14995"
"01","000","04","000","AZ","ARIZONA","349","750","11858"
"01","000","55","000","WI","WISCONSIN","308","693","10948"
"01","000","20","000","KS","KANSAS","294","682","10048"
"01","000","25","000","MA","MASSACHUSETTS","228","478","8443"
"01","000","15","000","HI","HAWAII","221","550","7101"
"01","000","27","000","MN","MINNESOTA","214","461","8164"
"01","000","09","000","CT","CONNECTICUT","208","394","6674"
"01","000","35","000","NM","NEW MEXICO","186","476","6044"
"01","000","54","000","WV","WEST VIRGINIA","181","388","6215"
"01","000","19","000","IA","IOWA","174","392","7697"
"01","000","02","000","AK","ALASKA","163","410","5321"
"01","000","31","000","NE","NEBRASKA","149","330","5122"
"01","000","32","000","NV","NEVADA","143","310","5243"
"01","000","49","000","UT","UTAH","141","369","5736"
"01","000","41","000","OR","OREGON","119","225","7502"
"01","000","38","000","ND","NORTH DAKOTA","76","171","2122"
