y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
,,00,96,US+FO,Total Migration-US and Foreign,2920977,5460987,132499511
,,00,97,US,Total Migration-US,2836418,5282519,128371628
,,00,98,FO,Total Migration-Foreign,84559,178468,4127883
AL,Alabama,01,96,US+FO,Total Migration-US and Foreign,42627,89395,1761417
AL,Alabama,01,97,US,Total Migration-US,41700,87143,1718268
AL,Alabama,01,98,FO,Total Migration-Foreign,927,2252,43148
AL,Alabama,01,01,AL,Alabama,1604990,3609606,79341033
AL,Alabama,01,13,GA,Georgia,7269,15404,256014
AL,Alabama,01,12,FL,Florida,6086,12305,240772
AL,Alabama,01,47,TN,Tennessee,3336,6819,128374
AL,Alabama,01,48,TX,Texas,2613,5751,118517
AL,Alabama,01,28,MS,Mississippi,2597,5504,99163
AL,Alabama,01,06,CA,California,1510,3107,65910
AL,Alabama,01,37,NC,North Carolina,1476,3208,64372
AL,Alabama,01,51,VA,Virginia,1240,2669,74025
AL,Alabama,01,22,LA,Louisiana,1136,2330,50084
AL,Alabama,01,26,MI,Michigan,1116,2295,41505
AL,Alabama,01,39,OH,Ohio,1009,2032,42037
AL,Alabama,01,36,NY,New York,1001,1980,36542
AL,Alabama,01,17,IL,Illinois,968,1942,39116
AL,Alabama,01,57,FR,Foreign,927,2252,43148
AL,Alabama,01,21,KY,Kentucky,848,1841,35217
AL,Alabama,01,45,SC,South Carolina,840,1826,35883
AL,Alabama,01,18,IN,Indiana,713,1406,27767
AL,Alabama,01,29,MO,Missouri,619,1238,26936
AL,Alabama,01,08,CO,Colorado,563,1251,24828
AL,Alabama,01,53,WA,Washington,550,1202,26340
AL,Alabama,01,42,PA,Pennsylvania,509,972,25728
AL,Alabama,01,04,AZ,Arizona,465,1005,22913
AL,Alabama,01,24,MD,Maryland,443,897,24626
AL,Alabama,01,05,AR,Arkansas,431,926,18390
AL,Alabama,01,20,KS,Kansas,397,981,18616
AL,Alabama,01,40,OK,Oklahoma,379,874,17665
AL,Alabama,01,34,NJ,New Jersey,328,625,15025
AL,Alabama,01,55,WI,Wisconsin,279,576,11467
AL,Alabama,01,25,MA,Massachusetts,253,448,10713
AL,Alabama,01,15,HI,Hawaii,249,617,10516
AL,Alabama,01,32,NV,Nevada,225,466,9510
AL,Alabama,01,02,AK,Alaska,209,528,9065
AL,Alabama,01,19,IA,Iowa,202,420,10594
AL,Alabama,01,09,CT,Connecticut,197,327,8873
AL,Alabama,01,27,MN,Minnesota,178,337,6354
AL,Alabama,01,49,UT,Utah,172,402,6355
AL,Alabama,01,35,NM,New Mexico,156,344,7474
AL,Alabama,01,41,OR,Oregon,138,287,5870
AL,Alabama,01,54,WV,West Virginia,122,268,7193
AL,Alabama,01,31,NE,Nebraska,117,229,5161
AL,Alabama,01,23,ME,Maine,97,189,4424
AL,Alabama,01,33,NH,New Hampshire,95,179,4079
AL,Alabama,01,46,SD,South Dakota,76,154,2719
AL,Alabama,01,16,ID,Idaho,75,171,2635
AL,Alabama,01,56,WY,Wyoming,73,144,2488
AL,Alabama,01,11,DC,District of Columbia,71,99,4168
AL,Alabama,01,30,MT,Montana,66,147,2449
AL,Alabama,01,44,RI,Rhode Island,65,136,3028
AL,Alabama,01,38,ND,North Dakota,60,129,3518
AL,Alabama,01,10,DE,Delaware,59,113,2327
AL,Alabama,01,50,VT,Vermont,24,43,924
AK,Alaska,02,96,US+FO,Total Migration-US and Foreign,16559,32657,637746
AK,Alaska,02,97,US,Total Migration-US,15820,31007,609492
AK,Alaska,02,98,FO,Total Migration-Foreign,739,1650,28254
AK,Alaska,02,02,AK,Alaska,246182,518613,15662324
AK,Alaska,02,06,CA,California,1629,2959,57688
AK,Alaska,02,53,WA,Washington,1593,2858,56867
AK,Alaska,02,48,TX,Texas,1122,2506,56952
AK,Alaska,02,41,OR,Oregon,846,1539,29731
AK,Alaska,02,12,FL,Florida,832,1607,31784
AK,Alaska,02,57,FR,Foreign,739,1650,28254
AK,Alaska,02,08,CO,Colorado,617,1153,26165
AK,Alaska,02,04,AZ,Arizona,520,965,20051
AK,Alaska,02,13,GA,Georgia,464,1039,20614
AK,Alaska,02,26,MI,Michigan,446,788,15222
AK,Alaska,02,51,VA,Virginia,392,876,16736
AK,Alaska,02,37,NC,North Carolina,386,840,13944
AK,Alaska,02,32,NV,Nevada,372,704,13464
AK,Alaska,02,16,ID,Idaho,362,705,13614
AK,Alaska,02,27,MN,Minnesota,341,558,13438
AK,Alaska,02,30,MT,Montana,338,599,12899
AK,Alaska,02,36,NY,New York,319,544,10754
AK,Alaska,02,17,IL,Illinois,307,552,10375
AK,Alaska,02,15,HI,Hawaii,300,646,10697
AK,Alaska,02,39,OH,Ohio,290,529,10075
AK,Alaska,02,40,OK,Oklahoma,274,649,11664
AK,Alaska,02,49,UT,Utah,272,661,10890
AK,Alaska,02,29,MO,Missouri,263,606,10039
AK,Alaska,02,47,TN,Tennessee,247,564,9800
AK,Alaska,02,55,WI,Wisconsin,244,458,10475
AK,Alaska,02,42,PA,Pennsylvania,240,374,7193
AK,Alaska,02,01,AL,Alabama,230,534,10033
AK,Alaska,02,45,SC,South Carolina,185,431,6528
AK,Alaska,02,35,NM,New Mexico,179,368,7754
AK,Alaska,02,21,KY,Kentucky,173,414,6727
AK,Alaska,02,22,LA,Louisiana,171,384,7305
AK,Alaska,02,20,KS,Kansas,167,382,6194
AK,Alaska,02,18,IN,Indiana,166,301,5571
AK,Alaska,02,24,MD,Maryland,153,314,6567
AK,Alaska,02,25,MA,Massachusetts,129,192,4760
AK,Alaska,02,56,WY,Wyoming,126,249,5158
AK,Alaska,02,05,AR,Arkansas,119,243,4247
AK,Alaska,02,34,NJ,New Jersey,115,232,4448
AK,Alaska,02,28,MS,Mississippi,110,237,4202
AK,Alaska,02,19,IA,Iowa,107,190,3176
AK,Alaska,02,23,ME,Maine,100,183,3572
AK,Alaska,02,46,SD,South Dakota,96,198,4522
AK,Alaska,02,31,NE,Nebraska,87,200,3375
AK,Alaska,02,38,ND,North Dakota,83,169,3318
AK,Alaska,02,09,CT,Connecticut,76,105,2196
AK,Alaska,02,33,NH,New Hampshire,56,90,1580
AK,Alaska,02,54,WV,West Virginia,49,84,2240
AK,Alaska,02,50,VT,Vermont,44,73,1452
AK,Alaska,02,10,DE,Delaware,33,66,1363
AK,Alaska,02,11,DC,District of Columbia,26,48,1458
AK,Alaska,02,44,RI,Rhode Island,24,41,617
AZ,Arizona,04,96,US+FO,Total Migration-US and Foreign,84059,159212,3743382
AZ,Arizona,04,97,US,Total Migration-US,82371,155609,3670191
AZ,Arizona,04,98,FO,Total Migration-Foreign,1688,3603,73192
AZ,Arizona,04,04,AZ,Arizona,2003461,4508213,104078548
AZ,Arizona,04,06,CA,California,16057,30663,696341
AZ,Arizona,04,48,TX,Texas,5163,10302,240368
AZ,Arizona,04,53,WA,Washington,4075,7462,184387
AZ,Arizona,04,17,IL,Illinois,3674,6518,207347
AZ,Arizona,04,08,CO,Colorado,3672,6961,157065
AZ,Arizona,04,32,NV,Nevada,3272,6526,118943
AZ,Arizona,04,35,NM,New Mexico,3239,6802,109747
AZ,Arizona,04,26,MI,Michigan,3067,5445,119341
AZ,Arizona,04,12,FL,Florida,2978,5305,129546
AZ,Arizona,04,36,NY,New York,2589,4509,121226
AZ,Arizona,04,39,OH,Ohio,2366,4132,116366
