y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
,,00,96,US+FO,Total Migration-US and Foreign,3392164,6244600,167151511
,,00,97,US,Total Migration-US,3169383,5913702,161029631
,,00,98,FO,Total Migration-Foreign,222781,330898,6121881
AL,Alabama,01,96,US+FO,Total Migration-US and Foreign,49164,101331,2208428
AL,Alabama,01,97,US,Total Migration-US,47122,97786,2137968
AL,Alabama,01,98,FO,Total Migration-Foreign,2042,3545,70460
AL,Alabama,01,01,AL,AL Non-migrants,1612276,3579529,83887827
AL,Alabama,01,13,GA,Georgia,7933,16756,324991
AL,Alabama,01,12,FL,Florida,7880,15773,305938
AL,Alabama,01,47,TN,Tennessee,3649,7359,155490
AL,Alabama,01,28,MS,Mississippi,3075,6351,126767
AL,Alabama,01,48,TX,Texas,2780,6120,149980
AL,Alabama,01,57,FR,Foreign,2042,3545,70460
AL,Alabama,01,06,CA,California,1726,3556,83006
AL,Alabama,01,37,NC,North Carolina,1544,3171,69630
AL,Alabama,01,51,VA,Virginia,1470,3244,94131
AL,Alabama,01,22,LA,Louisiana,1395,2895,65347
AL,Alabama,01,26,MI,Michigan,1344,2744,51725
AL,Alabama,01,39,OH,Ohio,1188,2420,54020
AL,Alabama,01,17,IL,Illinois,1146,2252,46266
AL,Alabama,01,36,NY,New York,1137,2150,46992
AL,Alabama,01,45,SC,South Carolina,886,1901,43686
AL,Alabama,01,21,KY,Kentucky,800,1770,35838
AL,Alabama,01,18,IN,Indiana,752,1564,76067
AL,Alabama,01,29,MO,Missouri,679,1463,36745
AL,Alabama,01,42,PA,Pennsylvania,634,1291,35132
AL,Alabama,01,08,CO,Colorado,532,1115,28407
AL,Alabama,01,53,WA,Washington,532,1244,26061
AL,Alabama,01,04,AZ,Arizona,528,1077,23123
AL,Alabama,01,24,MD,Maryland,524,1070,30756
AL,Alabama,01,05,AR,Arkansas,456,986,17315
AL,Alabama,01,40,OK,Oklahoma,417,901,16892
AL,Alabama,01,34,NJ,New Jersey,398,784,20096
AL,Alabama,01,55,WI,Wisconsin,349,687,14540
AL,Alabama,01,20,KS,Kansas,299,674,12935
AL,Alabama,01,25,MA,Massachusetts,295,576,15430
AL,Alabama,01,32,NV,Nevada,256,536,11449
AL,Alabama,01,15,HI,Hawaii,243,608,10277
AL,Alabama,01,27,MN,Minnesota,206,401,10035
AL,Alabama,01,09,CT,Connecticut,198,398,8911
AL,Alabama,01,19,IA,Iowa,190,385,8246
AL,Alabama,01,02,AK,Alaska,186,476,10876
AL,Alabama,01,35,NM,New Mexico,180,403,8596
AL,Alabama,01,41,OR,Oregon,156,293,6351
AL,Alabama,01,54,WV,West Virginia,154,309,6814
AL,Alabama,01,49,UT,Utah,136,337,6818
AL,Alabama,01,31,NE,Nebraska,121,251,6016
AL,Alabama,01,23,ME,Maine,104,194,4969
AL,Alabama,01,11,DC,District of Columbia,87,138,5384
AL,Alabama,01,16,ID,Idaho,82,184,3541
AL,Alabama,01,33,NH,New Hampshire,76,165,3707
AL,Alabama,01,56,WY,Wyoming,70,131,3281
AL,Alabama,01,30,MT,Montana,66,133,2782
AL,Alabama,01,10,DE,Delaware,65,128,2934
