y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
,,00,96,US+FO,Total Migration-US and Foreign,3175443,5901881,139768211
,,00,97,US,Total Migration-US,2962865,5573964,134772492
,,00,98,FO,Total Migration-Foreign,212578,327917,4995719
AL,Alabama,01,96,US+FO,Total Migration-US and Foreign,40994,84568,1563446
AL,Alabama,01,97,US,Total Migration-US,38714,80472,1508748
AL,Alabama,01,98,FO,Total Migration-Foreign,2280,4096,54698
AL,Alabama,01,01,AL,AL Non-migrants,1506891,3390671,63342589
AL,Alabama,01,13,GA,Georgia,6677,13762,241132
AL,Alabama,01,12,FL,Florida,5353,10848,185993
AL,Alabama,01,47,TN,Tennessee,3068,6266,122493
AL,Alabama,01,28,MS,Mississippi,2609,5247,89322
AL,Alabama,01,48,TX,Texas,2527,5458,121378
AL,Alabama,01,57,FR,Foreign,2280,4096,54698
AL,Alabama,01,37,NC,North Carolina,1466,3234,59386
AL,Alabama,01,06,CA,California,1447,2966,60047
AL,Alabama,01,22,LA,Louisiana,1282,2712,50430
AL,Alabama,01,51,VA,Virginia,1087,2483,55274
AL,Alabama,01,39,OH,Ohio,993,2012,41956
AL,Alabama,01,17,IL,Illinois,991,1983,46241
AL,Alabama,01,26,MI,Michigan,917,1858,35122
AL,Alabama,01,36,NY,New York,893,1695,28927
AL,Alabama,01,45,SC,South Carolina,755,1529,28190
AL,Alabama,01,21,KY,Kentucky,743,1650,27354
AL,Alabama,01,18,IN,Indiana,659,1321,21846
AL,Alabama,01,08,CO,Colorado,582,1215,23673
AL,Alabama,01,29,MO,Missouri,560,1164,20533
AL,Alabama,01,42,PA,Pennsylvania,498,982,21822
AL,Alabama,01,05,AR,Arkansas,472,1019,19444
AL,Alabama,01,24,MD,Maryland,442,949,22338
AL,Alabama,01,53,WA,Washington,409,890,16566
AL,Alabama,01,04,AZ,Arizona,390,811,15313
AL,Alabama,01,40,OK,Oklahoma,388,827,14447
AL,Alabama,01,34,NJ,New Jersey,338,707,14239
AL,Alabama,01,20,KS,Kansas,279,686,10220
AL,Alabama,01,55,WI,Wisconsin,263,557,10823
AL,Alabama,01,25,MA,Massachusetts,244,459,10411
AL,Alabama,01,15,HI,Hawaii,222,556,8073
AL,Alabama,01,09,CT,Connecticut,170,314,8384
AL,Alabama,01,27,MN,Minnesota,170,336,6417
AL,Alabama,01,35,NM,New Mexico,169,400,7920
AL,Alabama,01,32,NV,Nevada,161,320,6199
AL,Alabama,01,02,AK,Alaska,154,388,5665
AL,Alabama,01,19,IA,Iowa,152,331,6461
AL,Alabama,01,41,OR,Oregon,152,284,4416
AL,Alabama,01,54,WV,West Virginia,144,314,5206
AL,Alabama,01,49,UT,Utah,131,340,5173
AL,Alabama,01,31,NE,Nebraska,126,293,6134
AL,Alabama,01,16,ID,Idaho,103,215,3186
AL,Alabama,01,23,ME,Maine,69,149,2202
AL,Alabama,01,30,MT,Montana,66,135,1686
AL,Alabama,01,11,DC,District of Columbia,64,115,3745
AL,Alabama,01,10,DE,Delaware,58,133,2634
AL,Alabama,01,33,NH,New Hampshire,56,97,2413
AL,Alabama,01,56,WY,Wyoming,48,97,1702
AL,Alabama,01,38,ND,North Dakota,47,118,1846
AL,Alabama,01,44,RI,Rhode Island,44,91,1671
AL,Alabama,01,46,SD,South Dakota,44,99,1886
AL,Alabama,01,50,VT,Vermont,32,57,808
AK,Alaska,02,96,US+FO,Total Migration-US and Foreign,14634,29497,504873
AK,Alaska,02,97,US,Total Migration-US,13997,28041,486015
AK,Alaska,02,98,FO,Total Migration-Foreign,637,1456,18858
AK,Alaska,02,02,AK,AK Non-migrants,211261,465216,11404252
AK,Alaska,02,53,WA,Washington,1600,3073,54081
AK,Alaska,02,06,CA,California,1409,2663,47303
AK,Alaska,02,48,TX,Texas,1004,2164,48734
AK,Alaska,02,41,OR,Oregon,772,1392,21754
AK,Alaska,02,57,FR,Foreign,637,1456,18858
AK,Alaska,02,12,FL,Florida,592,1149,18612
AK,Alaska,02,08,CO,Colorado,576,1096,21477
