y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
,,00,96,US+FO,Total Migration-US and Foreign,3317538,6226096,162625141
,,00,97,US,Total Migration-US,3100843,5901694,157061195
,,00,98,FO,Total Migration-Foreign,216695,324402,5563946
AL,Alabama,01,96,US+FO,Total Migration-US and Foreign,47489,99886,2097035
AL,Alabama,01,97,US,Total Migration-US,45469,96146,2038953
AL,Alabama,01,98,FO,Total Migration-Foreign,2020,3740,58082
AL,Alabama,01,01,AL,AL Non-migrants,1532800,3443705,78152182
AL,Alabama,01,12,FL,Florida,7396,15021,297835
AL,Alabama,01,13,GA,Georgia,7386,15791,303128
AL,Alabama,01,47,TN,Tennessee,3458,7012,150417
AL,Alabama,01,28,MS,Mississippi,3123,6437,112555
AL,Alabama,01,48,TX,Texas,2620,5863,125950
AL,Alabama,01,57,FR,Foreign,2020,3740,58082
AL,Alabama,01,06,CA,California,1840,3920,83322
AL,Alabama,01,37,NC,North Carolina,1610,3557,71566
AL,Alabama,01,51,VA,Virginia,1503,3437,102695
AL,Alabama,01,22,LA,Louisiana,1484,3211,70768
AL,Alabama,01,26,MI,Michigan,1225,2659,46659
AL,Alabama,01,39,OH,Ohio,1188,2443,50731
AL,Alabama,01,36,NY,New York,1042,1966,36965
AL,Alabama,01,17,IL,Illinois,1017,2082,46589
AL,Alabama,01,45,SC,South Carolina,876,1874,41815
AL,Alabama,01,21,KY,Kentucky,821,1795,36031
AL,Alabama,01,18,IN,Indiana,745,1571,33796
AL,Alabama,01,29,MO,Missouri,609,1274,29450
AL,Alabama,01,42,PA,Pennsylvania,576,1152,30177
AL,Alabama,01,24,MD,Maryland,563,1237,32977
AL,Alabama,01,08,CO,Colorado,537,1238,27405
AL,Alabama,01,05,AR,Arkansas,502,1100,21951
AL,Alabama,01,53,WA,Washington,497,1102,22094
AL,Alabama,01,04,AZ,Arizona,483,1019,24570
AL,Alabama,01,34,NJ,New Jersey,415,862,48594
AL,Alabama,01,40,OK,Oklahoma,359,814,14200
AL,Alabama,01,25,MA,Massachusetts,322,630,15504
AL,Alabama,01,55,WI,Wisconsin,295,589,14402
AL,Alabama,01,20,KS,Kansas,292,690,14881
AL,Alabama,01,15,HI,Hawaii,234,568,10412
AL,Alabama,01,32,NV,Nevada,228,499,20036
AL,Alabama,01,09,CT,Connecticut,193,358,9850
AL,Alabama,01,35,NM,New Mexico,189,423,8593
AL,Alabama,01,27,MN,Minnesota,184,361,8633
AL,Alabama,01,02,AK,Alaska,176,456,9207
AL,Alabama,01,19,IA,Iowa,174,369,6912
AL,Alabama,01,41,OR,Oregon,159,306,5417
AL,Alabama,01,54,WV,West Virginia,148,303,5659
AL,Alabama,01,31,NE,Nebraska,130,299,5874
AL,Alabama,01,49,UT,Utah,123,328,6519
AL,Alabama,01,23,ME,Maine,103,212,4603
AL,Alabama,01,10,DE,Delaware,84,184,4646
AL,Alabama,01,16,ID,Idaho,80,184,3421
AL,Alabama,01,11,DC,District of Columbia,79,120,3928
AL,Alabama,01,33,NH,New Hampshire,78,159,4478
AL,Alabama,01,30,MT,Montana,72,148,2846
AL,Alabama,01,44,RI,Rhode Island,60,117,3111
AL,Alabama,01,56,WY,Wyoming,55,112,2007
AL,Alabama,01,38,ND,North Dakota,51,119,2133
AL,Alabama,01,46,SD,South Dakota,43,91,1706
AL,Alabama,01,50,VT,Vermont,42,84,1936
AK,Alaska,02,96,US+FO,Total Migration-US and Foreign,14673,28716,574584
AK,Alaska,02,97,US,Total Migration-US,13940,27209,551742
AK,Alaska,02,98,FO,Total Migration-Foreign,733,1507,22842
AK,Alaska,02,02,AK,AK Non-migrants,227683,490179,13802387
AK,Alaska,02,53,WA,Washington,1400,2547,54703
AK,Alaska,02,06,CA,California,1315,2364,48652
AK,Alaska,02,48,TX,Texas,1143,2459,58851
AK,Alaska,02,57,FR,Foreign,733,1507,22842
AK,Alaska,02,41,OR,Oregon,688,1247,27497
AK,Alaska,02,12,FL,Florida,616,1197,22581
AK,Alaska,02,04,AZ,Arizona,484,891,17470
AK,Alaska,02,08,CO,Colorado,464,845,17560
AK,Alaska,02,37,NC,North Carolina,390,851,13203
AK,Alaska,02,13,GA,Georgia,384,824,13698
AK,Alaska,02,26,MI,Michigan,361,628,12177
AK,Alaska,02,15,HI,Hawaii,360,853,15128
AK,Alaska,02,27,MN,Minnesota,330,527,11358
AK,Alaska,02,51,VA,Virginia,330,745,14979
AK,Alaska,02,30,MT,Montana,310,555,14087
AK,Alaska,02,16,ID,Idaho,308,643,12729
AK,Alaska,02,36,NY,New York,301,513,8663
AK,Alaska,02,39,OH,Ohio,295,541,9213
AK,Alaska,02,32,NV,Nevada,278,524,11749
AK,Alaska,02,17,IL,Illinois,260,423,10506
AK,Alaska,02,55,WI,Wisconsin,242,393,8410
AK,Alaska,02,49,UT,Utah,238,505,10210
AK,Alaska,02,42,PA,Pennsylvania,237,374,9848
AK,Alaska,02,40,OK,Oklahoma,235,578,9997
AK,Alaska,02,29,MO,Missouri,223,478,8898
AK,Alaska,02,35,NM,New Mexico,211,459,9080
AK,Alaska,02,24,MD,Maryland,177,365,8218
AK,Alaska,02,45,SC,South Carolina,174,414,6706
AK,Alaska,02,47,TN,Tennessee,160,295,5668
AK,Alaska,02,18,IN,Indiana,159,312,5817
AK,Alaska,02,01,AL,Alabama,157,396,7000
AK,Alaska,02,20,KS,Kansas,147,370,5894
