y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
AL,Alabama,01,96,US+FO,AL Total Migration-US and Foreign,44067,92183,2349190
AL,Alabama,01,97,US,Total Migration-US,43204,90052,2295405
AL,Alabama,01,98,FO,Total Migration-Foreign,863,2131,53785
AL,Alabama,01,97,US,AL Total Migration-Same State,56323,115151,2486684
AL,Alabama,01,01,AL,AL Non-migrants,1586719,3527365,98693046
AL,Alabama,01,13,GA,Georgia,7152,15067,335831
AL,Alabama,01,12,FL,Florida,5714,11350,271917
AL,Alabama,01,48,TX,Texas,3787,8154,206770
AL,Alabama,01,47,TN,Tennessee,3501,7195,171200
AL,Alabama,01,28,MS,Mississippi,2779,5727,131920
AL,Alabama,01,06,CA,California,1568,3202,104649
AL,Alabama,01,37,NC,North Carolina,1491,3216,81640
AL,Alabama,01,51,VA,Virginia,1341,2940,97499
AL,Alabama,01,22,LA,Louisiana,1263,2540,67463
AL,Alabama,01,17,IL,Illinois,1131,2299,64621
AL,Alabama,01,36,NY,New York,1042,1955,52742
AL,Alabama,01,39,OH,Ohio,962,1992,53346
AL,Alabama,01,45,SC,South Carolina,875,1861,50751
AL,Alabama,01,57,FR,Foreign,863,2131,53785
AL,Alabama,01,26,MI,Michigan,797,1560,36457
AL,Alabama,01,21,KY,Kentucky,791,1815,40821
AL,Alabama,01,18,IN,Indiana,697,1422,37289
AL,Alabama,01,08,CO,Colorado,696,1491,38369
AL,Alabama,01,29,MO,Missouri,623,1271,32434
AL,Alabama,01,42,PA,Pennsylvania,615,1225,40484
AL,Alabama,01,53,WA,Washington,524,1191,29262
AL,Alabama,01,05,AR,Arkansas,490,1015,25852
AL,Alabama,01,24,MD,Maryland,453,931,37659
AL,Alabama,01,04,AZ,Arizona,439,855,27100
AL,Alabama,01,40,OK,Oklahoma,434,1000,24453
AL,Alabama,01,34,NJ,New Jersey,359,715,18475
AL,Alabama,01,20,KS,Kansas,359,888,20661
AL,Alabama,01,55,WI,Wisconsin,280,571,18796
AL,Alabama,01,15,HI,Hawaii,251,646,12289
AL,Alabama,01,25,MA,Massachusetts,250,470,13621
AL,Alabama,01,02,AK,Alaska,220,569,14641
AL,Alabama,01,32,NV,Nevada,217,479,11177
AL,Alabama,01,19,IA,Iowa,205,440,13196
AL,Alabama,01,27,MN,Minnesota,183,376,14551
AL,Alabama,01,35,NM,New Mexico,176,386,9885
AL,Alabama,01,09,CT,Connecticut,174,344,9505
AL,Alabama,01,54,WV,West Virginia,173,370,10251
AL,Alabama,01,41,OR,Oregon,150,264,7317
AL,Alabama,01,31,NE,Nebraska,137,362,9389
AL,Alabama,01,49,UT,Utah,134,331,7411
AL,Alabama,01,23,ME,Maine,94,177,4418
AL,Alabama,01,38,ND,North Dakota,84,178,4718
AL,Alabama,01,30,MT,Montana,81,163,3298
AL,Alabama,01,16,ID,Idaho,79,185,4293
AL,Alabama,01,11,DC,District of Columbia,77,140,6366
AL,Alabama,01,33,NH,New Hampshire,76,154,4727
AL,Alabama,01,56,WY,Wyoming,73,145,4033
AL,Alabama,01,46,SD,South Dakota,65,132,3519
AL,Alabama,01,10,DE,Delaware,63,143,3932
AL,Alabama,01,44,RI,Rhode Island,48,101,3043
AL,Alabama,01,50,VT,Vermont,31,49,1363
AK,Alaska,02,96,US+FO,AK Total Migration-US and Foreign,15019,30063,780577
AK,Alaska,02,97,US,Total Migration-US,14538,28892,747552
AK,Alaska,02,98,FO,Total Migration-Foreign,481,1171,33024
AK,Alaska,02,97,US,AK Total Migration-Same State,6977,13185,400587
AK,Alaska,02,02,AK,AK Non-migrants,263504,551228,21573844
AK,Alaska,02,06,CA,California,1564,2924,75430
AK,Alaska,02,53,WA,Washington,1427,2673,72395
AK,Alaska,02,48,TX,Texas,1212,2656,90385
AK,Alaska,02,12,FL,Florida,711,1390,31004
AK,Alaska,02,41,OR,Oregon,686,1238,33221
AK,Alaska,02,08,CO,Colorado,645,1238,34376
AK,Alaska,02,04,AZ,Arizona,549,1084,24419
AK,Alaska,02,57,FR,Foreign,481,1171,33024
AK,Alaska,02,13,GA,Georgia,478,1095,21120
AK,Alaska,02,37,NC,North Carolina,440,1064,19375
AK,Alaska,02,51,VA,Virginia,407,898,23100
AK,Alaska,02,15,HI,Hawaii,374,841,15332
AK,Alaska,02,36,NY,New York,351,644,16175
AK,Alaska,02,32,NV,Nevada,283,555,14716
AK,Alaska,02,16,ID,Idaho,279,581,16234
AK,Alaska,02,30,MT,Montana,272,482,15037
AK,Alaska,02,26,MI,Michigan,256,417,11422
AK,Alaska,02,49,UT,Utah,255,563,15746
AK,Alaska,02,42,PA,Pennsylvania,249,411,10917
AK,Alaska,02,17,IL,Illinois,248,433,11838
AK,Alaska,02,27,MN,Minnesota,245,369,10730
AK,Alaska,02,39,OH,Ohio,239,418,10786
AK,Alaska,02,47,TN,Tennessee,238,480,11246
AK,Alaska,02,29,MO,Missouri,233,516,11186
AK,Alaska,02,40,OK,Oklahoma,226,508,12789
AK,Alaska,02,20,KS,Kansas,214,539,11395
AK,Alaska,02,01,AL,Alabama,195,475,10526
AK,Alaska,02,22,LA,Louisiana,176,393,9955
AK,Alaska,02,45,SC,South Carolina,171,373,7704
AK,Alaska,02,55,WI,Wisconsin,167,275,7437
AK,Alaska,02,24,MD,Maryland,167,341,9420
AK,Alaska,02,35,NM,New Mexico,157,346,9000
AK,Alaska,02,25,MA,Massachusetts,130,235,6609
AK,Alaska,02,18,IN,Indiana,127,221,6574
AK,Alaska,02,21,KY,Kentucky,125,282,5464
AK,Alaska,02,56,WY,Wyoming,112,229,6975
AK,Alaska,02,05,AR,Arkansas,103,225,4999
AK,Alaska,02,28,MS,Mississippi,102,199,4513
AK,Alaska,02,38,ND,North Dakota,99,190,5586
AK,Alaska,02,34,NJ,New Jersey,87,167,4375
AK,Alaska,02,46,SD,South Dakota,79,146,4391
AK,Alaska,02,31,NE,Nebraska,74,140,3764
AK,Alaska,02,19,IA,Iowa,69,106,3400
