y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
,,00,96,US+FO,Total Migration-US and Foreign,3214070,5974429,152516147
,,00,97,US,Total Migration-US,2994723,5639250,147106608
,,00,98,FO,Total Migration-Foreign,219347,335179,5409539
AL,Alabama,01,96,US+FO,Total Migration-US and Foreign,40762,85133,1600673
AL,Alabama,01,97,US,Total Migration-US,38664,81358,1552024
AL,Alabama,01,98,FO,Total Migration-Foreign,2098,3775,48649
AL,Alabama,01,01,AL,AL Non-migrants,1505759,3392308,63339805
AL,Alabama,01,13,GA,Georgia,6453,13341,238921
AL,Alabama,01,12,FL,Florida,5324,10816,211904
AL,Alabama,01,47,TN,Tennessee,3132,6428,126772
AL,Alabama,01,28,MS,Mississippi,2656,5372,84068
AL,Alabama,01,48,TX,Texas,2580,5695,115568
AL,Alabama,01,57,FR,Foreign,2098,3775,48649
AL,Alabama,01,06,CA,California,1482,3179,59942
AL,Alabama,01,22,LA,Louisiana,1394,3060,58107
AL,Alabama,01,37,NC,North Carolina,1370,2963,55894
AL,Alabama,01,51,VA,Virginia,1109,2525,56098
AL,Alabama,01,39,OH,Ohio,1072,2286,49897
AL,Alabama,01,17,IL,Illinois,1016,2113,40553
AL,Alabama,01,36,NY,New York,947,1838,33615
AL,Alabama,01,26,MI,Michigan,887,1738,31924
AL,Alabama,01,45,SC,South Carolina,772,1724,33743
AL,Alabama,01,21,KY,Kentucky,745,1614,28402
AL,Alabama,01,18,IN,Indiana,681,1345,26465
AL,Alabama,01,29,MO,Missouri,576,1187,24917
AL,Alabama,01,05,AR,Arkansas,495,1099,18513
AL,Alabama,01,42,PA,Pennsylvania,495,1023,25113
AL,Alabama,01,08,CO,Colorado,476,993,19627
AL,Alabama,01,53,WA,Washington,427,1023,16935
AL,Alabama,01,24,MD,Maryland,425,919,20626
AL,Alabama,01,40,OK,Oklahoma,382,912,13984
AL,Alabama,01,34,NJ,New Jersey,365,767,15905
AL,Alabama,01,04,AZ,Arizona,362,719,15171
AL,Alabama,01,20,KS,Kansas,280,690,11744
AL,Alabama,01,55,WI,Wisconsin,267,564,9338
AL,Alabama,01,25,MA,Massachusetts,256,514,12259
AL,Alabama,01,19,IA,Iowa,197,432,9046
AL,Alabama,01,15,HI,Hawaii,180,459,6793
AL,Alabama,01,27,MN,Minnesota,163,308,5837
AL,Alabama,01,09,CT,Connecticut,159,292,9153
AL,Alabama,01,49,UT,Utah,157,372,7339
