y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
,,00,96,US+FO,Total Migration-US and Foreign,2946646,5775811,99780343
,,00,97,US,Total Migration-US,2771108,5467521,96171859
,,00,98,FO,Total Migration-Foreign,175538,308290,3608483
AL,Alabama,01,96,US+FO,Total Migration-US and Foreign,43967,95171,1352022
AL,Alabama,01,97,US,Total Migration-US,42042,91072,1306032
AL,Alabama,01,98,FO,Total Migration-Foreign,1925,4099,45989
AL,Alabama,01,01,AL,AL Non-migrants,1424386,3271520,49296909
AL,Alabama,01,13,GA,Georgia,6771,14342,193249
AL,Alabama,01,12,FL,Florida,6116,12814,167435
AL,Alabama,01,47,TN,Tennessee,3117,6511,97880
AL,Alabama,01,48,TX,Texas,2777,6507,93228
AL,Alabama,01,28,MS,Mississippi,2614,5499,74784
AL,Alabama,01,57,FR,Foreign,1925,4099,45989
AL,Alabama,01,06,CA,California,1853,4053,54231
AL,Alabama,01,22,LA,Louisiana,1526,3361,49691
AL,Alabama,01,37,NC,North Carolina,1489,3307,49110
AL,Alabama,01,51,VA,Virginia,1360,3186,61213
AL,Alabama,01,17,IL,Illinois,1207,2647,39441
AL,Alabama,01,39,OH,Ohio,1114,2362,38113
AL,Alabama,01,36,NY,New York,1112,2240,30202
AL,Alabama,01,26,MI,Michigan,913,1860,24938
AL,Alabama,01,45,SC,South Carolina,911,2077,31264
AL,Alabama,01,21,KY,Kentucky,739,1594,22450
AL,Alabama,01,18,IN,Indiana,736,1585,21890
AL,Alabama,01,42,PA,Pennsylvania,566,1293,23342
AL,Alabama,01,08,CO,Colorado,559,1294,17356
AL,Alabama,01,29,MO,Missouri,498,1122,16871
AL,Alabama,01,24,MD,Maryland,472,985,17244
AL,Alabama,01,05,AR,Arkansas,457,985,14845
AL,Alabama,01,40,OK,Oklahoma,436,974,11953
AL,Alabama,01,34,NJ,New Jersey,399,884,14717
AL,Alabama,01,53,WA,Washington,396,913,11430
AL,Alabama,01,04,AZ,Arizona,384,845,12166
AL,Alabama,01,20,KS,Kansas,360,852,12201
AL,Alabama,01,25,MA,Massachusetts,287,578,9396
AL,Alabama,01,55,WI,Wisconsin,283,574,9810
AL,Alabama,01,15,HI,Hawaii,271,648,8264
AL,Alabama,01,54,WV,West Virginia,228,524,8249
AL,Alabama,01,09,CT,Connecticut,220,458,9954
AL,Alabama,01,35,NM,New Mexico,203,515,6629
AL,Alabama,01,32,NV,Nevada,167,342,4888
AL,Alabama,01,02,AK,Alaska,165,407,5774
AL,Alabama,01,19,IA,Iowa,164,328,4766
AL,Alabama,01,27,MN,Minnesota,153,338,5840
AL,Alabama,01,41,OR,Oregon,129,272,3547
AL,Alabama,01,49,UT,Utah,120,301,3758
AL,Alabama,01,31,NE,Nebraska,117,281,4444
AL,Alabama,01,10,DE,Delaware,75,159,2217
AL,Alabama,01,23,ME,Maine,74,140,2135
AL,Alabama,01,33,NH,New Hampshire,72,154,2853
AL,Alabama,01,30,MT,Montana,67,144,1787
AL,Alabama,01,11,DC,District of Columbia,65,120,1848
AL,Alabama,01,56,WY,Wyoming,62,146,1918
