y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
AL,Alabama,01,96,US+FO,Total Migration-US and Foreign,46542,102913,0
AL,Alabama,01,13,GA,Georgia,6594,14185,0
AL,Alabama,01,12,FL,Florida,6524,13694,0
AL,Alabama,01,57,FR,Foreign,3965,9473,0
AL,Alabama,01,48,TX,Texas,2925,6737,0
AL,Alabama,01,47,TN,Tennessee,2920,6230,0
AL,Alabama,01,28,MS,Mississippi,2582,5708,0
AL,Alabama,01,06,CA,California,2072,4460,0
AL,Alabama,01,22,LA,Louisiana,1608,3771,0
AL,Alabama,01,51,VA,Virginia,1338,3141,0
AL,Alabama,01,37,NC,North Carolina,1316,2970,0
AL,Alabama,01,17,IL,Illinois,1153,2437,0
AL,Alabama,01,36,NY,New York,1126,2297,0
AL,Alabama,01,39,OH,Ohio,1014,2182,0
AL,Alabama,01,45,SC,South Carolina,1010,2352,0
AL,Alabama,01,26,MI,Michigan,980,2073,0
AL,Alabama,01,42,PA,Pennsylvania,699,1441,0
AL,Alabama,01,21,KY,Kentucky,629,1395,0
AL,Alabama,01,24,MD,Maryland,595,1342,0
AL,Alabama,01,18,IN,Indiana,581,1226,0
AL,Alabama,01,29,MO,Missouri,536,1227,0
AL,Alabama,01,34,NJ,New Jersey,507,1119,0
AL,Alabama,01,08,CO,Colorado,489,1177,0
AL,Alabama,01,53,WA,Washington,472,1079,0
AL,Alabama,01,05,AR,Arkansas,459,1036,0
AL,Alabama,01,40,OK,Oklahoma,425,987,0
AL,Alabama,01,25,MA,Massachusetts,378,801,0
AL,Alabama,01,20,KS,Kansas,358,891,0
AL,Alabama,01,04,AZ,Arizona,349,789,0
AL,Alabama,01,15,HI,Hawaii,289,742,0
AL,Alabama,01,09,CT,Connecticut,275,586,0
AL,Alabama,01,55,WI,Wisconsin,240,531,0
AL,Alabama,01,02,AK,Alaska,217,516,0
AL,Alabama,01,35,NM,New Mexico,169,432,0
AL,Alabama,01,27,MN,Minnesota,166,329,0
AL,Alabama,01,54,WV,West Virginia,161,364,0
AL,Alabama,01,19,IA,Iowa,156,300,0
AL,Alabama,01,32,NV,Nevada,155,308,0
AL,Alabama,01,31,NE,Nebraska,145,393,0
AL,Alabama,01,49,UT,Utah,135,359,0
AL,Alabama,01,23,ME,Maine,128,302,0
AL,Alabama,01,41,OR,Oregon,128,283,0
AL,Alabama,01,11,DC,District of Columbia,90,156,0
AL,Alabama,01,33,NH,New Hampshire,89,203,0
AL,Alabama,01,16,ID,Idaho,66,149,0
AL,Alabama,01,10,DE,Delaware,66,162,0
AL,Alabama,01,44,RI,Rhode Island,59,119,0
AL,Alabama,01,30,MT,Montana,51,108,0
AL,Alabama,01,46,SD,South Dakota,45,110,0
AL,Alabama,01,38,ND,North Dakota,40,96,0
AL,Alabama,01,56,WY,Wyoming,38,91,0
AL,Alabama,01,50,VT,Vermont,30,54,0
AL,Alabama,01,01,AL,AL Non-migrants,1360625,3198010,0
AK,Alaska,02,96,US+FO,Total Migration-US and Foreign,18803,39702,0
AK,Alaska,02,06,CA,California,2291,4534,0
AK,Alaska,02,53,WA,Washington,2049,3970,0
AK,Alaska,02,48,TX,Texas,1150,2718,0
AK,Alaska,02,41,OR,Oregon,1051,2007,0
AK,Alaska,02,12,FL,Florida,876,1817,0
AK,Alaska,02,57,FR,Foreign,826,1936,0
AK,Alaska,02,04,AZ,Arizona,649,1442,0
AK,Alaska,02,08,CO,Colorado,578,1230,0
AK,Alaska,02,37,NC,North Carolina,455,1126,0
AK,Alaska,02,13,GA,Georgia,437,1118,0
AK,Alaska,02,36,NY,New York,435,784,0
AK,Alaska,02,51,VA,Virginia,407,1049,0
AK,Alaska,02,26,MI,Michigan,404,806,0
AK,Alaska,02,30,MT,Montana,378,782,0
AK,Alaska,02,27,MN,Minnesota,368,619,0
AK,Alaska,02,16,ID,Idaho,347,749,0
AK,Alaska,02,17,IL,Illinois,302,616,0
AK,Alaska,02,22,LA,Louisiana,301,752,0
AK,Alaska,02,40,OK,Oklahoma,301,694,0
AK,Alaska,02,39,OH,Ohio,296,566,0
AK,Alaska,02,42,PA,Pennsylvania,268,438,0
AK,Alaska,02,35,NM,New Mexico,259,626,0
AK,Alaska,02,32,NV,Nevada,253,527,0
AK,Alaska,02,29,MO,Missouri,248,528,0
AK,Alaska,02,15,HI,Hawaii,236,494,0
AK,Alaska,02,49,UT,Utah,226,562,0
AK,Alaska,02,47,TN,Tennessee,223,475,0
AK,Alaska,02,55,WI,Wisconsin,213,348,0
AK,Alaska,02,25,MA,Massachusetts,206,342,0
AK,Alaska,02,45,SC,South Carolina,205,500,0
AK,Alaska,02,01,AL,Alabama,205,502,0
AK,Alaska,02,21,KY,Kentucky,197,514,0
AK,Alaska,02,20,KS,Kansas,191,493,0
AK,Alaska,02,34,NJ,New Jersey,185,383,0
AK,Alaska,02,24,MD,Maryland,180,426,0
AK,Alaska,02,23,ME,Maine,168,321,0
AK,Alaska,02,05,AR,Arkansas,168,350,0
AK,Alaska,02,18,IN,Indiana,161,307,0
AK,Alaska,02,28,MS,Mississippi,147,307,0
AK,Alaska,02,56,WY,Wyoming,132,277,0
AK,Alaska,02,38,ND,North Dakota,131,312,0
AK,Alaska,02,31,NE,Nebraska,123,285,0
AK,Alaska,02,46,SD,South Dakota,107,240,0
AK,Alaska,02,09,CT,Connecticut,106,162,0
AK,Alaska,02,19,IA,Iowa,88,152,0
AK,Alaska,02,33,NH,New Hampshire,83,141,0
AK,Alaska,02,50,VT,Vermont,51,85,0
AK,Alaska,02,54,WV,West Virginia,44,82,0
AK,Alaska,02,10,DE,Delaware,39,91,0
AK,Alaska,02,44,RI,Rhode Island,31,63,0
AK,Alaska,02,11,DC,District of Columbia,28,54,0
AK,Alaska,02,02,AK,AK Non-migrants,179456,414175,0
AZ,Arizona,04,96,US+FO,Total Migration-US and Foreign,81208,164093,0
AZ,Arizona,04,06,CA,California,20461,43301,0
AZ,Arizona,04,48,TX,Texas,4599,9868,0
AZ,Arizona,04,57,FR,Foreign,3995,8642,0
AZ,Arizona,04,35,NM,New Mexico,3880,10091,0
AZ,Arizona,04,17,IL,Illinois,3638,6695,0
AZ,Arizona,04,08,CO,Colorado,3446,6532,0
AZ,Arizona,04,32,NV,Nevada,2736,5512,0
AZ,Arizona,04,36,NY,New York,2732,4915,0
AZ,Arizona,04,53,WA,Washington,2624,5086,0
AZ,Arizona,04,26,MI,Michigan,2166,3963,0
AZ,Arizona,04,12,FL,Florida,2153,3967,0
AZ,Arizona,04,39,OH,Ohio,1820,3323,0
AZ,Arizona,04,49,UT,Utah,1534,3705,0
AZ,Arizona,04,41,OR,Oregon,1493,2939,0
AZ,Arizona,04,27,MN,Minnesota,1436,2384,0
AZ,Arizona,04,42,PA,Pennsylvania,1377,2569,0
AZ,Arizona,04,55,WI,Wisconsin,1326,2260,0
AZ,Arizona,04,34,NJ,New Jersey,1268,2331,0
AZ,Arizona,04,29,MO,Missouri,1209,2307,0
AZ,Arizona,04,18,IN,Indiana,1123,2088,0
AZ,Arizona,04,25,MA,Massachusetts,1107,1853,0
AZ,Arizona,04,19,IA,Iowa,966,1651,0
AZ,Arizona,04,51,VA,Virginia,934,1830,0
AZ,Arizona,04,40,OK,Oklahoma,903,1907,0
AZ,Arizona,04,20,KS,Kansas,873,1724,0
AZ,Arizona,04,37,NC,North Carolina,786,1722,0
AZ,Arizona,04,13,GA,Georgia,763,1676,0
AZ,Arizona,04,09,CT,Connecticut,753,1336,0
AZ,Arizona,04,15,HI,Hawaii,752,1566,0
AZ,Arizona,04,31,NE,Nebraska,748,1385,0
AZ,Arizona,04,24,MD,Maryland,689,1351,0
AZ,Arizona,04,16,ID,Idaho,658,1475,0
AZ,Arizona,04,47,TN,Tennessee,541,1071,0
AZ,Arizona,04,02,AK,Alaska,539,1093,0
AZ,Arizona,04,30,MT,Montana,528,981,0
AZ,Arizona,04,56,WY,Wyoming,492,937,0
AZ,Arizona,04,05,AR,Arkansas,467,989,0
AZ,Arizona,04,22,LA,Louisiana,445,916,0
AZ,Arizona,04,45,SC,South Carolina,406,890,0
AZ,Arizona,04,46,SD,South Dakota,389,706,0
AZ,Arizona,04,33,NH,New Hampshire,342,616,0
AZ,Arizona,04,38,ND,North Dakota,334,605,0
AZ,Arizona,04,21,KY,Kentucky,329,623,0
AZ,Arizona,04,01,AL,Alabama,308,660,0
AZ,Arizona,04,23,ME,Maine,300,506,0
AZ,Arizona,04,28,MS,Mississippi,218,425,0
AZ,Arizona,04,44,RI,Rhode Island,144,254,0
AZ,Arizona,04,54,WV,West Virginia,143,291,0
AZ,Arizona,04,50,VT,Vermont,140,240,0
AZ,Arizona,04,11,DC,District of Columbia,100,151,0
AZ,Arizona,04,10,DE,Delaware,95,185,0
AZ,Arizona,04,04,AZ,AZ Non-migrants,1236886,2834454,0
AR,Arkansas,05,96,US+FO,Total Migration-US and Foreign,32095,71169,0
AR,Arkansas,05,48,TX,Texas,5372,12212,0
AR,Arkansas,05,06,CA,California,2733,5944,0
AR,Arkansas,05,40,OK,Oklahoma,2690,5991,0
AR,Arkansas,05,29,MO,Missouri,2417,5393,0
AR,Arkansas,05,47,TN,Tennessee,1735,3749,0
AR,Arkansas,05,22,LA,Louisiana,1538,3628,0
AR,Arkansas,05,57,FR,Foreign,1450,3014,0
AR,Arkansas,05,17,IL,Illinois,1440,3041,0
AR,Arkansas,05,12,FL,Florida,1297,2707,0
AR,Arkansas,05,28,MS,Mississippi,991,2309,0
AR,Arkansas,05,20,KS,Kansas,821,1838,0
AR,Arkansas,05,26,MI,Michigan,658,1356,0
AR,Arkansas,05,13,GA,Georgia,631,1425,0
AR,Arkansas,05,37,NC,North Carolina,525,1299,0
AR,Arkansas,05,04,AZ,Arizona,518,1163,0
AR,Arkansas,05,51,VA,Virginia,499,1051,0
AR,Arkansas,05,18,IN,Indiana,494,1132,0
AR,Arkansas,05,01,AL,Alabama,457,1090,0
AR,Arkansas,05,39,OH,Ohio,453,994,0
AR,Arkansas,05,08,CO,Colorado,450,1005,0
AR,Arkansas,05,19,IA,Iowa,406,834,0
AR,Arkansas,05,36,NY,New York,353,710,0
AR,Arkansas,05,55,WI,Wisconsin,347,732,0
AR,Arkansas,05,53,WA,Washington,336,728,0
AR,Arkansas,05,21,KY,Kentucky,289,674,0
AR,Arkansas,05,45,SC,South Carolina,288,692,0
AR,Arkansas,05,42,PA,Pennsylvania,261,560,0
AR,Arkansas,05,41,OR,Oregon,253,617,0
AR,Arkansas,05,35,NM,New Mexico,233,510,0
AR,Arkansas,05,31,NE,Nebraska,228,519,0
AR,Arkansas,05,27,MN,Minnesota,227,457,0
AR,Arkansas,05,32,NV,Nevada,214,477,0
AR,Arkansas,05,24,MD,Maryland,181,397,0
AR,Arkansas,05,34,NJ,New Jersey,171,371,0
AR,Arkansas,05,02,AK,Alaska,152,341,0
AR,Arkansas,05,25,MA,Massachusetts,139,266,0
AR,Arkansas,05,15,HI,Hawaii,119,262,0
AR,Arkansas,05,09,CT,Connecticut,90,203,0
AR,Arkansas,05,49,UT,Utah,76,199,0
AR,Arkansas,05,16,ID,Idaho,65,160,0
AR,Arkansas,05,46,SD,South Dakota,64,137,0
AR,Arkansas,05,56,WY,Wyoming,62,150,0
AR,Arkansas,05,30,MT,Montana,60,139,0
AR,Arkansas,05,54,WV,West Virginia,51,111,0
AR,Arkansas,05,23,ME,Maine,50,136,0
AR,Arkansas,05,33,NH,New Hampshire,43,89,0
AR,Arkansas,05,38,ND,North Dakota,42,96,0
AR,Arkansas,05,44,RI,Rhode Island,41,97,0
AR,Arkansas,05,10,DE,Delaware,39,72,0
AR,Arkansas,05,11,DC,District of Columbia,29,53,0
AR,Arkansas,05,50,VT,Vermont,17,39,0
AR,Arkansas,05,05,AR,AR Non-migrants,774789,1816590,0
CA,California,06,96,US+FO,Total Migration-US and Foreign,236007,429962,0
CA,California,06,57,FR,Foreign,30168,57708,0
CA,California,06,48,TX,Texas,17442,34867,0
CA,California,06,36,NY,New York,14141,21663,0
CA,California,06,04,AZ,Arizona,12453,23849,0
CA,California,06,53,WA,Washington,11353,22065,0
CA,California,06,12,FL,Florida,10325,18558,0
CA,California,06,17,IL,Illinois,9833,17712,0
CA,California,06,32,NV,Nevada,8515,15681,0
CA,California,06,41,OR,Oregon,7965,14855,0
CA,California,06,25,MA,Massachusetts,7423,10863,0
CA,California,06,08,CO,Colorado,6899,12217,0
CA,California,06,51,VA,Virginia,6340,12745,0
