y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
AL,Alabama,01,96,US+FO,AL Total Migration-US and Foreign,33716,67747,1515297
AL,Alabama,01,97,US,Total Migration-US,32868,65647,1467218
AL,Alabama,01,98,FO,Total Migration-Foreign,848,2100,48079
AL,Alabama,01,97,US,AL Total Migration-Same State,46630,95832,1871804
AL,Alabama,01,01,AL,AL Non-migrants,1598458,3579600,96406319
AL,Alabama,01,13,GA,Georgia,5972,12269,249108
AL,Alabama,01,12,FL,Florida,4489,8446,185502
AL,Alabama,01,48,TX,Texas,3435,7041,135165
AL,Alabama,01,47,TN,Tennessee,2608,5304,124203
AL,Alabama,01,28,MS,Mississippi,2212,4562,90723
AL,Alabama,01,06,CA,California,1169,2274,55689
AL,Alabama,01,37,NC,North Carolina,1056,2158,49972
AL,Alabama,01,22,LA,Louisiana,883,1671,40723
AL,Alabama,01,57,FR,Foreign,848,2100,48079
AL,Alabama,01,51,VA,Virginia,819,1624,48796
AL,Alabama,01,36,NY,New York,772,1518,34582
AL,Alabama,01,17,IL,Illinois,717,1443,34167
AL,Alabama,01,39,OH,Ohio,713,1430,29911
AL,Alabama,01,45,SC,South Carolina,637,1220,31594
AL,Alabama,01,26,MI,Michigan,594,1125,22176
AL,Alabama,01,21,KY,Kentucky,574,1213,27082
AL,Alabama,01,08,CO,Colorado,473,932,24958
AL,Alabama,01,29,MO,Missouri,459,901,20884
AL,Alabama,01,18,IN,Indiana,457,895,21821
AL,Alabama,01,42,PA,Pennsylvania,440,850,23033
AL,Alabama,01,53,WA,Washington,351,742,17875
AL,Alabama,01,24,MD,Maryland,340,647,18685
AL,Alabama,01,05,AR,Arkansas,338,703,15223
AL,Alabama,01,40,OK,Oklahoma,300,615,15592
AL,Alabama,01,04,AZ,Arizona,285,575,16478
AL,Alabama,01,34,NJ,New Jersey,261,489,12404
AL,Alabama,01,20,KS,Kansas,242,549,12081
AL,Alabama,01,55,WI,Wisconsin,198,385,9052
AL,Alabama,01,15,HI,Hawaii,197,440,8578
AL,Alabama,01,25,MA,Massachusetts,171,315,8548
AL,Alabama,01,32,NV,Nevada,166,299,7457
AL,Alabama,01,35,NM,New Mexico,143,310,7926
AL,Alabama,01,27,MN,Minnesota,133,252,7129
AL,Alabama,01,09,CT,Connecticut,130,248,7706
AL,Alabama,01,54,WV,West Virginia,119,235,5459
AL,Alabama,01,19,IA,Iowa,118,205,4816
AL,Alabama,01,02,AK,Alaska,107,223,4869
AL,Alabama,01,49,UT,Utah,99,201,4551
AL,Alabama,01,41,OR,Oregon,97,179,5421
AL,Alabama,01,31,NE,Nebraska,75,149,3165
AL,Alabama,01,16,ID,Idaho,69,142,2370
AL,Alabama,01,30,MT,Montana,56,116,2494
AL,Alabama,01,38,ND,North Dakota,54,113,2763
AL,Alabama,01,11,DC,District of Columbia,54,92,5309
AL,Alabama,01,56,WY,Wyoming,53,100,1885
AL,Alabama,01,23,ME,Maine,52,86,2041
AL,Alabama,01,46,SD,South Dakota,48,129,2095
AL,Alabama,01,33,NH,New Hampshire,42,68,1548
AL,Alabama,01,10,DE,Delaware,38,61,1461
AL,Alabama,01,44,RI,Rhode Island,31,70,1432
AL,Alabama,01,50,VT,Vermont,22,33,716
