y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
AL,Alabama,01,96,US+FO,AL Total Migration-US and Foreign,46548,94055,2851457
AL,Alabama,01,97,US,Total Migration-US,45926,92608,2811933
AL,Alabama,01,98,FO,Total Migration-Foreign,622,1447,39524
AL,Alabama,01,97,US,AL Total Migration-Same State,57330,114686,2839499
AL,Alabama,01,01,AL,AL Non-migrants,1591032,3464654,109282679
AL,Alabama,01,13,GA,Georgia,7254,14693,412108
AL,Alabama,01,12,FL,Florida,6975,13712,371894
AL,Alabama,01,47,TN,Tennessee,3914,7616,226697
AL,Alabama,01,48,TX,Texas,3089,6500,191238
AL,Alabama,01,28,MS,Mississippi,2842,5715,142189
AL,Alabama,01,06,CA,California,1926,3876,156039
AL,Alabama,01,37,NC,North Carolina,1540,3171,90010
AL,Alabama,01,51,VA,Virginia,1380,2924,111202
AL,Alabama,01,22,LA,Louisiana,1198,2378,69285
AL,Alabama,01,17,IL,Illinois,1116,2204,82864
AL,Alabama,01,45,SC,South Carolina,1021,2031,60647
AL,Alabama,01,39,OH,Ohio,998,2015,59508
AL,Alabama,01,36,NY,New York,990,1822,58657
AL,Alabama,01,08,CO,Colorado,899,1888,58511
AL,Alabama,01,21,KY,Kentucky,850,1733,50085
AL,Alabama,01,26,MI,Michigan,824,1640,43557
AL,Alabama,01,18,IN,Indiana,753,1533,44530
AL,Alabama,01,42,PA,Pennsylvania,633,1223,42613
AL,Alabama,01,57,FR,Foreign,622,1447,39524
AL,Alabama,01,29,MO,Missouri,621,1240,37402
AL,Alabama,01,53,WA,Washington,605,1324,39558
AL,Alabama,01,24,MD,Maryland,593,1158,71951
AL,Alabama,01,04,AZ,Arizona,548,1162,35964
AL,Alabama,01,05,AR,Arkansas,464,923,27471
AL,Alabama,01,20,KS,Kansas,426,930,24294
AL,Alabama,01,40,OK,Oklahoma,422,900,30179
AL,Alabama,01,55,WI,Wisconsin,338,667,19621
AL,Alabama,01,34,NJ,New Jersey,312,638,19498
AL,Alabama,01,32,NV,Nevada,272,550,17169
AL,Alabama,01,25,MA,Massachusetts,268,482,18773
AL,Alabama,01,27,MN,Minnesota,252,512,18603
AL,Alabama,01,15,HI,Hawaii,245,608,16351
AL,Alabama,01,41,OR,Oregon,230,405,12344
AL,Alabama,01,19,IA,Iowa,224,442,14379
AL,Alabama,01,02,AK,Alaska,217,539,13715
AL,Alabama,01,49,UT,Utah,216,583,13360
AL,Alabama,01,54,WV,West Virginia,198,412,13973
AL,Alabama,01,09,CT,Connecticut,189,326,12196
AL,Alabama,01,35,NM,New Mexico,183,387,15331
AL,Alabama,01,31,NE,Nebraska,139,289,7969
AL,Alabama,01,16,ID,Idaho,96,172,4048
AL,Alabama,01,30,MT,Montana,90,183,4666
AL,Alabama,01,33,NH,New Hampshire,81,144,15265
AL,Alabama,01,11,DC,District of Columbia,77,120,9234
AL,Alabama,01,56,WY,Wyoming,76,156,5846
AL,Alabama,01,10,DE,Delaware,74,150,3992
AL,Alabama,01,38,ND,North Dakota,67,152,3840
AL,Alabama,01,23,ME,Maine,64,105,3212
AL,Alabama,01,46,SD,South Dakota,61,117,5009
AL,Alabama,01,44,RI,Rhode Island,51,104,3567
AL,Alabama,01,50,VT,Vermont,25,54,1520
AK,Alaska,02,96,US+FO,AK Total Migration-US and Foreign,13780,26353,786200
AK,Alaska,02,97,US,Total Migration-US,13352,25399,764220
AK,Alaska,02,98,FO,Total Migration-Foreign,428,954,21980
AK,Alaska,02,97,US,AK Total Migration-Same State,6164,11411,366972
AK,Alaska,02,02,AK,AK Non-migrants,259648,541084,21951886
AK,Alaska,02,06,CA,California,1367,2462,75456
AK,Alaska,02,53,WA,Washington,1281,2277,75056
AK,Alaska,02,48,TX,Texas,1104,2405,79891
AK,Alaska,02,12,FL,Florida,745,1364,39423
AK,Alaska,02,41,OR,Oregon,640,1113,35949
AK,Alaska,02,08,CO,Colorado,609,1139,36002
AK,Alaska,02,04,AZ,Arizona,566,1048,33527
AK,Alaska,02,37,NC,North Carolina,458,969,22598
AK,Alaska,02,57,FR,Foreign,428,954,21980
AK,Alaska,02,13,GA,Georgia,377,793,18169
AK,Alaska,02,51,VA,Virginia,364,744,22499
AK,Alaska,02,32,NV,Nevada,303,581,16436
AK,Alaska,02,36,NY,New York,298,466,14150
AK,Alaska,02,49,UT,Utah,280,607,15124
AK,Alaska,02,16,ID,Idaho,278,535,19005
AK,Alaska,02,15,HI,Hawaii,275,553,15037
AK,Alaska,02,26,MI,Michigan,229,385,14298
AK,Alaska,02,30,MT,Montana,225,407,14157
AK,Alaska,02,17,IL,Illinois,221,393,11344
AK,Alaska,02,40,OK,Oklahoma,220,501,12485
AK,Alaska,02,47,TN,Tennessee,219,441,11546
AK,Alaska,02,39,OH,Ohio,218,358,10606
AK,Alaska,02,27,MN,Minnesota,209,353,10100
AK,Alaska,02,42,PA,Pennsylvania,204,364,9927
AK,Alaska,02,29,MO,Missouri,197,372,10576
AK,Alaska,02,55,WI,Wisconsin,181,292,10391
AK,Alaska,02,45,SC,South Carolina,174,361,9855
AK,Alaska,02,01,AL,Alabama,170,370,9353
AK,Alaska,02,35,NM,New Mexico,158,352,9145
AK,Alaska,02,20,KS,Kansas,150,382,7704
AK,Alaska,02,22,LA,Louisiana,150,370,9062
AK,Alaska,02,24,MD,Maryland,145,281,9940
AK,Alaska,02,18,IN,Indiana,138,209,6484
AK,Alaska,02,21,KY,Kentucky,119,242,8033
AK,Alaska,02,34,NJ,New Jersey,118,201,5570
AK,Alaska,02,25,MA,Massachusetts,102,148,4906
AK,Alaska,02,56,WY,Wyoming,90,163,6230
AK,Alaska,02,05,AR,Arkansas,85,167,3775
AK,Alaska,02,28,MS,Mississippi,81,155,5140
AK,Alaska,02,31,NE,Nebraska,74,154,4197
AK,Alaska,02,46,SD,South Dakota,71,146,4109
AK,Alaska,02,19,IA,Iowa,71,124,5056
AK,Alaska,02,38,ND,North Dakota,68,128,3851
AK,Alaska,02,09,CT,Connecticut,62,82,3402
AK,Alaska,02,23,ME,Maine,62,96,3462
AK,Alaska,02,33,NH,New Hampshire,49,75,2369
AK,Alaska,02,54,WV,West Virginia,40,69,2294
AK,Alaska,02,50,VT,Vermont,34,59,1756
AK,Alaska,02,11,DC,District of Columbia,31,48,2736
AK,Alaska,02,10,DE,Delaware,26,66,1382
AK,Alaska,02,44,RI,Rhode Island,16,29,660
AZ,Arizona,04,96,US+FO,AZ Total Migration-US and Foreign,120611,221212,9375905
AZ,Arizona,04,97,US,Total Migration-US,119462,218713,9313123
AZ,Arizona,04,98,FO,Total Migration-Foreign,1149,2499,62782
AZ,Arizona,04,97,US,AZ Total Migration-Same State,42948,83871,2214751
AZ,Arizona,04,04,AZ,AZ Non-migrants,2407913,5114729,181724024
AZ,Arizona,04,06,CA,California,28696,53476,2182242
AZ,Arizona,04,48,TX,Texas,7314,14091,605810
AZ,Arizona,04,53,WA,Washington,6866,12386,595038
AZ,Arizona,04,08,CO,Colorado,6178,10919,451318
AZ,Arizona,04,17,IL,Illinois,6168,11026,609385
AZ,Arizona,04,12,FL,Florida,4144,7192,262311
AZ,Arizona,04,32,NV,Nevada,3790,6966,238499
AZ,Arizona,04,35,NM,New Mexico,3644,7286,191238
AZ,Arizona,04,41,OR,Oregon,3481,6084,356550
AZ,Arizona,04,27,MN,Minnesota,3074,5290,330109
AZ,Arizona,04,36,NY,New York,3051,4999,142314
AZ,Arizona,04,26,MI,Michigan,2836,4871,202196
AZ,Arizona,04,49,UT,Utah,2800,5975,203879
AZ,Arizona,04,55,WI,Wisconsin,2459,4341,196551
AZ,Arizona,04,39,OH,Ohio,2435,4308,179188
AZ,Arizona,04,42,PA,Pennsylvania,1967,3390,168533
AZ,Arizona,04,37,NC,North Carolina,1838,3514,116490
AZ,Arizona,04,51,VA,Virginia,1809,3349,159593
AZ,Arizona,04,29,MO,Missouri,1803,3347,151529
AZ,Arizona,04,18,IN,Indiana,1779,3207,124922
AZ,Arizona,04,13,GA,Georgia,1692,3248,201621
AZ,Arizona,04,16,ID,Idaho,1457,2819,98873
AZ,Arizona,04,19,IA,Iowa,1369,2421,147191
AZ,Arizona,04,34,NJ,New Jersey,1339,2275,136869
AZ,Arizona,04,47,TN,Tennessee,1216,2263,73569
AZ,Arizona,04,57,FR,Foreign,1149,2499,62782
AZ,Arizona,04,20,KS,Kansas,1139,2254,89364
AZ,Arizona,04,25,MA,Massachusetts,1118,1735,90418
AZ,Arizona,04,31,NE,Nebraska,1117,2058,75882
AZ,Arizona,04,30,MT,Montana,1051,1848,66515
AZ,Arizona,04,24,MD,Maryland,1024,1849,83471
AZ,Arizona,04,15,HI,Hawaii,985,1842,67910
AZ,Arizona,04,40,OK,Oklahoma,925,1838,67953
AZ,Arizona,04,02,AK,Alaska,899,1718,64821
AZ,Arizona,04,46,SD,South Dakota,825,1509,63752
AZ,Arizona,04,45,SC,South Carolina,821,1531,53615
AZ,Arizona,04,38,ND,North Dakota,765,1374,56978
AZ,Arizona,04,21,KY,Kentucky,646,1201,35878
AZ,Arizona,04,56,WY,Wyoming,645,1214,48398
AZ,Arizona,04,09,CT,Connecticut,644,1104,87938
AZ,Arizona,04,22,LA,Louisiana,586,1079,33621
AZ,Arizona,04,01,AL,Alabama,582,1141,38938
AZ,Arizona,04,05,AR,Arkansas,543,1062,29749
AZ,Arizona,04,28,MS,Mississippi,386,705,21833
AZ,Arizona,04,33,NH,New Hampshire,377,598,25828
AZ,Arizona,04,23,ME,Maine,302,532,20814
AZ,Arizona,04,50,VT,Vermont,193,343,13170
AZ,Arizona,04,11,DC,District of Columbia,182,237,18806
AZ,Arizona,04,44,RI,Rhode Island,180,293,11392
AZ,Arizona,04,10,DE,Delaware,177,331,10238
AZ,Arizona,04,54,WV,West Virginia,145,274,10023
AR,Arkansas,05,96,US+FO,AR Total Migration-US and Foreign,29926,60119,1662067
AR,Arkansas,05,97,US,Total Migration-US,29646,59489,1648741
AR,Arkansas,05,98,FO,Total Migration-Foreign,280,630,13326
AR,Arkansas,05,97,US,AR Total Migration-Same State,40471,81785,1720238
AR,Arkansas,05,05,AR,AR Non-migrants,951248,2101586,66558740
AR,Arkansas,05,48,TX,Texas,5524,11293,314384
AR,Arkansas,05,29,MO,Missouri,2757,5482,130164
AR,Arkansas,05,40,OK,Oklahoma,2499,5172,116296
AR,Arkansas,05,06,CA,California,1963,3870,116070
AR,Arkansas,05,47,TN,Tennessee,1641,3279,79918
AR,Arkansas,05,12,FL,Florida,1373,2653,76822
AR,Arkansas,05,22,LA,Louisiana,1279,2564,63577
AR,Arkansas,05,17,IL,Illinois,963,1799,57380
AR,Arkansas,05,28,MS,Mississippi,888,1849,44578
AR,Arkansas,05,08,CO,Colorado,849,1623,52800
AR,Arkansas,05,13,GA,Georgia,703,1450,41763
AR,Arkansas,05,20,KS,Kansas,640,1306,38122
AR,Arkansas,05,04,AZ,Arizona,575,1150,29949
AR,Arkansas,05,37,NC,North Carolina,538,1110,37658
AR,Arkansas,05,53,WA,Washington,456,902,23403
AR,Arkansas,05,36,NY,New York,446,818,26032
AR,Arkansas,05,26,MI,Michigan,427,860,23806
AR,Arkansas,05,39,OH,Ohio,417,845,29424
AR,Arkansas,05,01,AL,Alabama,411,811,27855
AR,Arkansas,05,51,VA,Virginia,410,830,28366
AR,Arkansas,05,18,IN,Indiana,377,725,16091
AR,Arkansas,05,19,IA,Iowa,332,664,18540
AR,Arkansas,05,55,WI,Wisconsin,328,652,19410
AR,Arkansas,05,42,PA,Pennsylvania,306,627,20028
AR,Arkansas,05,21,KY,Kentucky,301,588,16849
AR,Arkansas,05,27,MN,Minnesota,281,555,19039
AR,Arkansas,05,57,FR,Foreign,280,630,13326
AR,Arkansas,05,32,NV,Nevada,258,529,17407
AR,Arkansas,05,45,SC,South Carolina,254,535,15157
AR,Arkansas,05,34,NJ,New Jersey,237,464,17033
AR,Arkansas,05,41,OR,Oregon,234,483,11493
AR,Arkansas,05,31,NE,Nebraska,224,485,12946
AR,Arkansas,05,49,UT,Utah,214,488,11923
AR,Arkansas,05,35,NM,New Mexico,207,412,13376
AR,Arkansas,05,24,MD,Maryland,192,372,14180
AR,Arkansas,05,25,MA,Massachusetts,160,260,13625
AR,Arkansas,05,15,HI,Hawaii,125,290,5679
AR,Arkansas,05,02,AK,Alaska,111,224,6039
AR,Arkansas,05,16,ID,Idaho,110,240,5873
AR,Arkansas,05,56,WY,Wyoming,87,184,4447
AR,Arkansas,05,30,MT,Montana,83,157,3435
AR,Arkansas,05,46,SD,South Dakota,72,149,3980
AR,Arkansas,05,54,WV,West Virginia,70,143,3258
AR,Arkansas,05,09,CT,Connecticut,70,133,5557
AR,Arkansas,05,38,ND,North Dakota,57,129,3660
AR,Arkansas,05,11,DC,District of Columbia,51,63,3473
AR,Arkansas,05,23,ME,Maine,37,67,2042
AR,Arkansas,05,33,NH,New Hampshire,36,68,1496
AR,Arkansas,05,10,DE,Delaware,27,56,1828
AR,Arkansas,05,50,VT,Vermont,24,43,1054
AR,Arkansas,05,44,RI,Rhode Island,22,38,1456
