"State_Code_Origin","County_Code_Origin","State_Code_Dest","County_Code_Dest","State_Abbrv","County_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","Total Mig - US & For","6826974","13018600","272074430"
"00","000","97","000","US","Total Mig - US","6711480","12800546","268111409"
"00","000","97","001","US","Total Mig - US Same St","3803650","7221528","143410291"
"00","000","97","003","US","Total Mig - US Diff St","2907830","5579018","124701118"
"00","000","98","000","US","Total Mig - Foreign","115494","218054","3963021"
"01","000","96","000","AL","Total Mig - US & For","96145","197060","3177731"
"01","000","97","000","AL","Total Mig - US","94529","193797","3128309"
"01","000","97","001","AL","Total Mig - US Same St","51839","105996","1582983"
"01","000","97","003","AL","Total Mig - US Diff St","42690","87801","1545326"
"01","000","98","000","AL","Total Mig - Foreign","1616","3263","49422"
"01","001","96","000","AL","Autauga County Tot Mig-US & For","1352","3226","47117"
"01","001","97","000","AL","Autauga County Tot Mig-US","1318","3119","45792"
"01","001","97","001","AL","Autauga County Tot Mig-Same St","825","1755","23782"
"01","001","97","003","AL","Autauga County Tot Mig-Diff St","493","1364","22009"
"01","001","98","000","AL","Autauga County Tot Mig-Foreign","34","107","1325"
"01","001","01","001","AL","Autauga County Non-Migrants","14256","34054","555362"
"01","001","01","101","AL","Montgomery County","284","561","7175"
"01","001","01","051","AL","Elmore County","232","523","7397"
"01","001","01","021","AL","Chilton County","53","134","1325"
"01","001","01","047","AL","Dallas County","42","86","1155"
"01","001","01","073","AL","Jefferson County","28","53","1052"
"01","001","01","117","AL","Shelby County","19","35","858"
"01","001","01","097","AL","Mobile County","15","27","287"
"01","001","01","081","AL","Lee County","14","24","274"
"01","001","51","059","VA","Fairfax County","13","46","1008"
"01","001","01","003","AL","Baldwin County","12","25","388"
"01","001","01","125","AL","Tuscaloosa County","11","22","404"
"01","001","08","041","CO","El Paso County","11","45","567"
"01","001","58","000","SS","Other Flows - Same State","115","265","3467"
"01","001","59","000","DS","Other Flows - Diff State","469","1273","20434"
"01","001","59","001","DS","Other Flows - Northeast","16","35","611"
"01","001","59","003","DS","Other Flows - Midwest","73","215","2938"
"01","001","59","005","DS","Other Flows - South","322","860","14841"
"01","001","59","007","DS","Other Flows - West","58","163","2044"
"01","001","57","009","FR","Foreign - Other flows","34","107","1325"
"01","003","96","000","AL","Baldwin County Tot Mig-US & For","2863","5576","103577"
"01","003","97","000","AL","Baldwin County Tot Mig-US","2848","5545","103151"
"01","003","97","001","AL","Baldwin County Tot Mig-Same St","1103","2057","32791"
"01","003","97","003","AL","Baldwin County Tot Mig-Diff St","1745","3488","70360"
"01","003","98","000","AL","Baldwin County Tot Mig-Foreign","15","31","427"
"01","003","01","003","AL","Baldwin County Non-Migrants","44468","99589","1864913"
"01","003","01","097","AL","Mobile County","574","1057","17109"
"01","003","12","033","FL","Escambia County","220","405","6650"
"01","003","01","073","AL","Jefferson County","115","195","3539"
"01","003","01","053","AL","Escambia County","48","102","884"
"01","003","01","081","AL","Lee County","39","61","867"
"01","003","01","101","AL","Montgomery County","33","52","1172"
"01","003","01","117","AL","Shelby County","33","63","1604"
"01","003","12","113","FL","Santa Rosa County","32","57","691"
"01","003","48","201","TX","Harris County","32","75","1643"
"01","003","01","125","AL","Tuscaloosa County","31","46","872"
"01","003","12","091","FL","Okaloosa County","27","68","1069"
"01","003","28","047","MS","Harrison County","23","43","675"
"01","003","47","157","TN","Shelby County","22","39","1182"
"01","003","13","121","GA","Fulton County","21","33","1055"
"01","003","13","067","GA","Cobb County","19","32","867"
"01","003","01","089","AL","Madison County","18","35","611"
"01","003","01","025","AL","Clarke County","17","37","403"
"01","003","22","103","LA","St Tammany Parish","16","34","719"
"01","003","28","059","MS","Jackson County","16","34","475"
"01","003","22","033","LA","East Baton Rouge Par","15","28","714"
"01","003","06","085","CA","Santa Clara County","14","20","923"
"01","003","47","037","TN","Davidson County","14","30","345"
"01","003","48","113","TX","Dallas County","14","16","531"
"01","003","12","057","FL","Hillsborough County","13","22","538"
"01","003","12","095","FL","Orange County","13","22","547"
"01","003","13","089","GA","De Kalb County","12","20","470"
"01","003","01","001","AL","Autauga County","11","20","398"
"01","003","01","043","AL","Cullman County","11","23","282"
"01","003","01","099","AL","Monroe County","11","28","319"
"01","003","06","073","CA","San Diego County","11","23","365"
"01","003","12","005","FL","Bay County","11","27","342"
"01","003","04","013","AZ","Maricopa County","10","25","484"
"01","003","12","103","FL","Pinellas County","10","18","718"
"01","003","13","057","GA","Cherokee County","10","22","465"
"01","003","13","135","GA","Gwinnett County","10","28","444"
"01","003","51","810","VA","Virginia Beach","10","21","236"
"01","003","58","000","SS","Other Flows - Same State","162","338","4731"
"01","003","59","000","DS","Other Flows - Diff State","1150","2346","48213"
"01","003","59","001","DS","Other Flows - Northeast","103","182","6395"
"01","003","59","003","DS","Other Flows - Midwest","206","407","6217"
"01","003","59","005","DS","Other Flows - South","699","1472","30908"
"01","003","59","007","DS","Other Flows - West","142","285","4693"
"01","003","57","009","FR","Foreign - Other flows","15","31","427"
"01","005","96","000","AL","Barbour County Tot Mig-US & For","603","1286","16356"
"01","005","97","000","AL","Barbour County Tot Mig-US","603","1286","16356"
"01","005","97","001","AL","Barbour County Tot Mig-Same St","332","692","9661"
"01","005","97","003","AL","Barbour County Tot Mig-Diff St","271","594","6695"
"01","005","01","005","AL","Barbour County Non-Migrants","8341","19098","262685"
"01","005","01","069","AL","Houston County","38","72","994"
"01","005","01","067","AL","Henry County","37","71","984"
"01","005","01","045","AL","Dale County","33","68","656"
"01","005","01","101","AL","Montgomery County","33","60","747"
"01","005","13","239","GA","Quitman County","30","68","504"
"01","005","01","081","AL","Lee County","29","61","1560"
"01","005","13","215","GA","Muscogee County","25","61","451"
"01","005","01","011","AL","Bullock County","20","40","436"
"01","005","01","113","AL","Russell County","20","48","380"
"01","005","01","109","AL","Pike County","17","42","300"
"01","005","01","031","AL","Coffee County","15","27","492"
"01","005","01","073","AL","Jefferson County","14","24","611"
"01","005","58","000","SS","Other Flows - Same State","76","179","2501"
"01","005","59","000","DS","Other Flows - Diff State","216","465","5740"
"01","007","96","000","AL","Bibb County Tot Mig-US & For","418","898","11081"
"01","007","97","000","AL","Bibb County Tot Mig-US","418","898","11081"
"01","007","97","001","AL","Bibb County Tot Mig-Same St","337","731","8720"
"01","007","97","003","AL","Bibb County Tot Mig-Diff St","81","167","2361"
"01","007","01","007","AL","Bibb County Non-Migrants","6000","14386","199469"
"01","007","01","073","AL","Jefferson County","94","205","2782"
"01","007","01","125","AL","Tuscaloosa County","79","176","2002"
"01","007","01","117","AL","Shelby County","49","106","965"
"01","007","01","021","AL","Chilton County","30","66","671"
"01","007","01","105","AL","Perry County","16","37","274"
"01","007","58","000","SS","Other Flows - Same State","69","141","2025"
"01","007","59","000","DS","Other Flows - Diff State","81","167","2361"
"01","009","96","000","AL","Blount County Tot Mig-US & For","976","2090","24623"
"01","009","97","000","AL","Blount County Tot Mig-US","976","2090","24623"
"01","009","97","001","AL","Blount County Tot Mig-Same St","784","1681","19317"
"01","009","97","003","AL","Blount County Tot Mig-Diff St","192","409","5306"
"01","009","01","009","AL","Blount County Non-Migrants","15129","36860","550232"
"01","009","01","073","AL","Jefferson County","355","692","9379"
"01","009","01","095","AL","Marshall County","94","219","2187"
"01","009","01","055","AL","Etowah County","66","164","1594"
"01","009","01","043","AL","Cullman County","65","137","2220"
"01","009","01","115","AL","St Clair County","60","146","1490"
"01","009","01","117","AL","Shelby County","26","56","973"
"01","009","01","049","AL","De Kalb County","18","45","-1315"
"01","009","01","127","AL","Walker County","14","25","361"
"01","009","01","089","AL","Madison County","12","21","358"
"01","009","58","000","SS","Other Flows - Same State","74","176","2071"
"01","009","59","000","DS","Other Flows - Diff State","192","409","5306"
"01","011","96","000","AL","Bullock County Tot Mig-US & For","214","464","4241"
"01","011","97","000","AL","Bullock County Tot Mig-US","214","464","4241"
"01","011","97","001","AL","Bullock County Tot Mig-Same St","164","368","3370"
"01","011","97","003","AL","Bullock County Tot Mig-Diff St","50","96","872"
"01","011","01","011","AL","Bullock County Non-Migrants","3559","8068","86011"
"01","011","01","101","AL","Montgomery County","44","87","942"
"01","011","01","109","AL","Pike County","21","51","320"
"01","011","01","005","AL","Barbour County","17","46","325"
"01","011","01","087","AL","Macon County","17","36","247"
"01","011","01","113","AL","Russell County","11","29","215"
"01","011","58","000","SS","Other Flows - Same State","54","119","1320"
"01","011","59","000","DS","Other Flows - Diff State","50","96","872"
"01","013","96","000","AL","Butler County Tot Mig-US & For","418","864","9859"
"01","013","97","000","AL","Butler County Tot Mig-US","418","864","9859"
"01","013","97","001","AL","Butler County Tot Mig-Same St","277","577","6619"
"01","013","97","003","AL","Butler County Tot Mig-Diff St","141","287","3240"
"01","013","01","013","AL","Butler County Non-Migrants","7214","16736","201703"
"01","013","01","101","AL","Montgomery County","63","110","1536"
"01","013","01","041","AL","Crenshaw County","34","79","725"
"01","013","01","085","AL","Lowndes County","31","75","657"
"01","013","01","039","AL","Covington County","26","50","637"
"01","013","01","035","AL","Conecuh County","11","21","196"
"01","013","01","003","AL","Baldwin County","10","27","312"
"01","013","01","051","AL","Elmore County","10","21","212"
"01","013","58","000","SS","Other Flows - Same State","92","194","2344"
"01","013","59","000","DS","Other Flows - Diff State","141","287","3240"
"01","013","59","001","DS","Other Flows - Northeast","10","21","126"
"01","013","59","003","DS","Other Flows - Midwest","17","33","320"
"01","013","59","005","DS","Other Flows - South","103","212","2594"
"01","013","59","007","DS","Other Flows - West","11","21","199"
"01","015","96","000","AL","Calhoun County Tot Mig-US & For","2944","6281","89026"
"01","015","97","000","AL","Calhoun County Tot Mig-US","2826","6020","86142"
"01","015","97","001","AL","Calhoun County Tot Mig-Same St","1229","2434","35789"
"01","015","97","003","AL","Calhoun County Tot Mig-Diff St","1597","3586","50353"
"01","015","98","000","AL","Calhoun County Tot Mig-Foreign","118","261","2885"
"01","015","01","015","AL","Calhoun County Non-Migrants","41252","92692","1422722"
"01","015","01","121","AL","Talladega County","230","499","6107"
"01","015","01","055","AL","Etowah County","198","398","4655"
"01","015","01","073","AL","Jefferson County","149","241","4382"
"01","015","57","005","FR","Foreign - APO/FPO ZIPs","104","238","2595"
"01","015","01","115","AL","St Clair County","85","171","2681"
"01","015","01","029","AL","Cleburne County","73","148","3055"
"01","015","01","089","AL","Madison County","47","82","1604"
"01","015","29","169","MO","Pulaski County","47","140","2009"
"01","015","01","019","AL","Cherokee County","45","99","1020"
"01","015","01","117","AL","Shelby County","43","77","1605"
"01","015","01","125","AL","Tuscaloosa County","37","71","1091"
"01","015","13","067","GA","Cobb County","35","50","780"
"01","015","01","097","AL","Mobile County","34","54","948"
"01","015","22","115","LA","Vernon Parish","31","82","542"
"01","015","01","027","AL","Clay County","30","64","787"
"01","015","01","095","AL","Marshall County","27","55","794"
"01","015","37","051","NC","Cumberland County","27","63","765"
"01","015","48","027","TX","Bell County","26","57","626"
"01","015","13","121","GA","Fulton County","25","46","608"
"01","015","13","135","GA","Gwinnett County","25","44","708"
"01","015","13","045","GA","Carroll County","23","40","359"
"01","015","15","003","HI","Honolulu County","21","51","508"
"01","015","01","081","AL","Lee County","19","33","522"
"01","015","01","049","AL","De Kalb County","18","36","439"
"01","015","01","003","AL","Baldwin County","17","37","866"
"01","015","01","101","AL","Montgomery County","17","30","430"
"01","015","01","111","AL","Randolph County","17","39","548"
"01","015","13","089","GA","De Kalb County","17","34","477"
"01","015","12","005","FL","Bay County","16","38","402"
"01","015","13","115","GA","Floyd County","16","30","435"
"01","015","47","125","TN","Montgomery County","16","39","449"
"01","015","51","059","VA","Fairfax County","16","27","787"
"01","015","01","051","AL","Elmore County","14","27","515"
"01","015","45","079","SC","Richland County","14","39","707"
"01","015","06","073","CA","San Diego County","13","26","202"
"01","015","12","091","FL","Okaloosa County","13","25","599"
"01","015","13","179","GA","Liberty County","13","39","383"
"01","015","13","215","GA","Muscogee County","13","40","680"
"01","015","13","233","GA","Polk County","13","28","306"
"01","015","48","029","TX","Bexar County","13","31","358"
"01","015","53","053","WA","Pierce County","13","34","370"
"01","015","01","103","AL","Morgan County","12","26","413"
"01","015","12","031","FL","Duval County","12","32","205"
"01","015","13","097","GA","Douglas County","12","28","369"
"01","015","47","037","TN","Davidson County","12","19","354"
"01","015","08","041","CO","El Paso County","11","25","421"
"01","015","12","095","FL","Orange County","11","22","284"
"01","015","20","103","KS","Leavenworth County","11","30","348"
"01","015","28","047","MS","Harrison County","11","21","305"
"01","015","36","045","NY","Jefferson County","11","21","270"
"01","015","48","141","TX","El Paso County","11","27","386"
"01","015","01","009","AL","Blount County","10","17","282"
"01","015","01","123","AL","Tallapoosa County","10","23","447"
"01","015","12","033","FL","Escambia County","10","25","156"
"01","015","13","063","GA","Clayton County","10","22","307"
"01","015","13","245","GA","Richmond County","10","23","276"
"01","015","29","161","MO","Phelps County","10","35","653"
"01","015","45","013","SC","Beaufort County","10","20","337"
"01","015","48","099","TX","Coryell County","10","30","382"
"01","015","48","113","TX","Dallas County","10","22","289"
"01","015","58","000","SS","Other Flows - Same State","97","207","2596"
"01","015","59","000","DS","Other Flows - Diff State","979","2181","31948"
"01","015","59","001","DS","Other Flows - Northeast","64","139","2298"
"01","015","59","003","DS","Other Flows - Midwest","182","416","5006"
"01","015","59","005","DS","Other Flows - South","619","1386","20962"
"01","015","59","007","DS","Other Flows - West","114","240","3683"
"01","015","57","009","FR","Foreign - Other flows","14","23","290"
"01","017","96","000","AL","Chambers County Tot Mig-US & For","818","1752","22421"
"01","017","97","000","AL","Chambers County Tot Mig-US","818","1752","22421"
"01","017","97","001","AL","Chambers County Tot Mig-Same St","451","977","11113"
"01","017","97","003","AL","Chambers County Tot Mig-Diff St","367","775","11308"
"01","017","01","017","AL","Chambers County Non-Migrants","13665","30495","413034"
"01","017","01","081","AL","Lee County","260","557","6538"
"01","017","13","285","GA","Troup County","106","226","3205"
"01","017","01","111","AL","Randolph County","50","111","1124"
"01","017","13","145","GA","Harris County","26","56","762"
"01","017","01","123","AL","Tallapoosa County","23","57","561"
"01","017","01","073","AL","Jefferson County","13","20","283"
"01","017","13","121","GA","Fulton County","13","21","219"
"01","017","01","117","AL","Shelby County","12","24","289"
"01","017","01","101","AL","Montgomery County","10","23","243"
"01","017","13","215","GA","Muscogee County","10","20","212"
"01","017","58","000","SS","Other Flows - Same State","83","185","2074"
"01","017","59","000","DS","Other Flows - Diff State","212","452","6910"
"01","019","96","000","AL","Cherokee County Tot Mig-US & For","495","1027","12542"
"01","019","97","000","AL","Cherokee County Tot Mig-US","495","1027","12542"
"01","019","97","001","AL","Cherokee County Tot Mig-Same St","268","570","6734"
"01","019","97","003","AL","Cherokee County Tot Mig-Diff St","227","457","5808"
"01","019","01","019","AL","Cherokee County Non-Migrants","7545","17115","245730"
"01","019","01","049","AL","De Kalb County","101","224","2301"
"01","019","01","055","AL","Etowah County","59","123","1326"
"01","019","13","115","GA","Floyd County","49","90","1087"
"01","019","01","015","AL","Calhoun County","41","96","1030"
"01","019","13","055","GA","Chattooga County","24","45","657"
"01","019","01","073","AL","Jefferson County","10","19","301"
"01","019","01","095","AL","Marshall County","10","16","163"
"01","019","13","015","GA","Bartow County","10","24","189"
"01","019","58","000","SS","Other Flows - Same State","47","92","1612"
"01","019","59","000","DS","Other Flows - Diff State","144","298","3875"
"01","021","96","000","AL","Chilton County Tot Mig-US & For","615","1319","16014"
"01","021","97","000","AL","Chilton County Tot Mig-US","615","1319","16014"
"01","021","97","001","AL","Chilton County Tot Mig-Same St","460","973","12328"
"01","021","97","003","AL","Chilton County Tot Mig-Diff St","155","346","3686"
"01","021","01","021","AL","Chilton County Non-Migrants","11383","26672","384162"
"01","021","01","117","AL","Shelby County","141","305","4208"
"01","021","01","001","AL","Autauga County","58","137","1341"
"01","021","01","073","AL","Jefferson County","55","89","1328"
"01","021","01","007","AL","Bibb County","34","85","863"
"01","021","01","101","AL","Montgomery County","30","49","698"
"01","021","01","047","AL","Dallas County","22","49","391"
"01","021","01","051","AL","Elmore County","20","45","429"
"01","021","58","000","SS","Other Flows - Same State","100","214","3071"
"01","021","59","000","DS","Other Flows - Diff State","155","346","3686"
"01","023","96","000","AL","Choctaw County Tot Mig-US & For","306","658","7280"
"01","023","97","000","AL","Choctaw County Tot Mig-US","306","658","7280"
"01","023","97","001","AL","Choctaw County Tot Mig-Same St","143","306","3531"
"01","023","97","003","AL","Choctaw County Tot Mig-Diff St","163","352","3750"
"01","023","01","023","AL","Choctaw County Non-Migrants","5122","12121","180368"
"01","023","28","075","MS","Lauderdale County","33","75","809"
"01","023","01","097","AL","Mobile County","27","54","506"
"01","023","01","119","AL","Sumter County","19","42","301"
"01","023","01","025","AL","Clarke County","15","33","418"
"01","023","28","023","MS","Clarke County","15","34","403"
"01","023","01","091","AL","Marengo County","14","41","420"
"01","023","01","129","AL","Washington County","14","36","401"
"01","023","58","000","SS","Other Flows - Same State","54","100","1486"
"01","023","59","000","DS","Other Flows - Diff State","115","243","2537"
"01","025","96","000","AL","Clarke County Tot Mig-US & For","455","948","12367"
