"State_Code_Origin","County_Code_Origin","State_Code_Dest","County_Code_Dest","State_Abbrv","County_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"02","020","06","073","Ca","San Diego","56","104","1433"
"02","020","04","019","Az","Pima","56","101","1289"
"02","020","02","050","Ak","Bethel","49","99","1177"
"02","020","57","001","FR","Foreign / Overseas","48","95","3332"
"02","020","41","039","Or","Lane","46","74","841"
"02","020","41","067","Or","Washington","46","89","1581"
"02","020","02","180","Ak","Nome","43","77","1051"
"02","020","16","001","Id","Ada","40","89","2058"
"02","020","32","031","Nv","Washoe","39","76","1501"
"02","020","47","125","Tn","Montgomery","39","108","917"
"02","020","35","001","NM","Bernalillo","37","86","1091"
"02","020","53","067","Wa","Thurston","37","79","840"
"02","020","53","011","Wa","Clark","36","76","1100"
"02","020","41","005","Or","Clackamas","34","75","1374"
"02","020","06","059","Ca","Orange","34","64","1939"
"02","020","02","185","Ak","North Slope Borough","34","60","1331"
"02","020","02","188","Ak","Northwest Arctic","33","76","1110"
"02","020","12","091","Fl","Okaloosa","33","92","1027"
"02","020","06","065","Ca","Riverside","33","78","770"
"02","020","53","073","Wa","Whatcom","32","57","1789"
"02","020","06","075","Ca","San Francisco","32","41","720"
"02","020","17","031","Il","Cook","31","64","1209"
"02","020","02","016","Ak","Aleutians West","30","45","759"
"02","020","41","047","Or","Marion","30","61","787"
"02","020","12","057","Fl","Hillsborough","30","63","959"
"02","020","36","045","NY","Jefferson","30","93","746"
"02","020","08","031","Co","Denver","30","49","994"
"02","020","21","047","Ky","Christian","30","64","486"
"02","020","47","157","Tn","Shelby","29","58","1914"
"02","020","04","003","Az","Cochise","28","81","712"
"02","020","24","033","Md","Prince George's","27","64","666"
"02","020","06","071","Ca","San Bernardino","27","61","405"
"02","020","08","005","Co","Arapahoe","27","59","1313"
"02","020","06","085","Ca","Santa Clara","26","51","566"
"02","020","40","031","Ok","Comanche","26","98","717"
"02","020","06","067","Ca","Sacramento","26","56","625"
"02","020","08","059","Co","Jefferson","25","58","1650"
"02","020","13","179","Ga","Liberty","25","75","570"
"02","020","53","035","Wa","Kitsap","25","55","1319"
"02","020","51","059","Va","Fairfax","24","66","1102"
"02","020","49","035","Ut","Salt Lake","24","52","983"
"02","020","53","077","Wa","Yakima","23","41","508"
"02","020","41","029","Or","Jackson","23","47","684"
"02","020","02","240","Ak","Southeast Fairbanks","22","46","523"
"02","020","48","453","Tx","Travis","22","31","807"
"02","020","49","049","Ut","Utah","21","74","912"
"02","020","06","029","Ca","Kern","21","53","843"
"02","020","13","215","Ga","Muscogee","21","69","615"
"02","020","08","069","Co","Larimer","20","32","659"
"02","020","48","113","Tx","Dallas","20","39","952"
"02","020","06","095","Ca","Solano","20","58","583"
"02","020","02","070","Ak","Dillingham","20","41","648"
"02","020","08","013","Co","Boulder","19","27","410"
"02","020","06","083","Ca","Santa Barbara","19","41","344"
"02","020","27","053","Mn","Hennepin","19","23","500"
"02","020","40","109","Ok","Oklahoma","19","42","597"
"02","020","02","290","Ak","Yukon-Koyukuk","18","30","449"
"02","020","11","001","DC","Wash.,D.C.","18","21","372"
"02","020","48","439","Tx","Tarrant","18","48","866"
"02","020","02","130","Ak","Ketchikan Gateway Boroug","17","40","424"
"02","020","30","029","Mt","Flathead","17","27","747"
"02","020","30","013","Mt","Cascade","17","49","523"
"02","020","45","019","SC","Charleston","17","35","498"
"02","020","48","085","Tx","Collin","17","59","2333"
"02","020","30","063","Mt","Missoula","17","28","515"
"02","020","06","053","Ca","Monterey","16","30","294"
"02","020","17","163","Il","St. Clair","16","50","570"
"02","020","12","005","Fl","Bay","16","35","535"
"02","020","16","039","Id","Elmore","16","46","536"
"02","020","46","103","SD","Pennington","16","46","481"
"02","020","15","001","Hi","Hawaii","16","33","426"
"02","020","13","245","Ga","Richmond","16","40","379"
"02","020","12","095","Fl","Orange","16","25","233"
"02","020","05","119","Ar","Pulaski","16","42","455"
"02","020","48","441","Tx","Taylor","16","45","337"
"02","020","37","191","NC","Wayne","16","46","333"
"02","020","21","093","Ky","Hardin","16","56","448"
"02","020","41","017","Or","Deschutes","16","27","651"
"02","020","36","061","NY","New York","16","18","502"
"02","020","12","025","Fl","Dade","15","31","269"
"02","020","06","111","Ca","Ventura","15","23","760"
"02","020","35","035","NM","Otero","15","51","435"
"02","020","48","141","Tx","El Paso","15","37","407"
"02","020","22","115","La","Vernon","15","41","417"
"02","020","12","103","Fl","Pinellas","15","29","298"
"02","020","40","027","Ok","Cleveland","15","37","526"
"02","020","45","079","SC","Richland","15","39","418"
"02","020","08","077","Co","Mesa","15","32","519"
"02","020","51","199","Va","York","15","54","619"
"02","020","06","013","Ca","Contra Costa","14","34","521"
"02","020","10","001","De","Kent","14","45","455"
"02","020","06","089","Ca","Shasta","14","30","442"
"02","020","53","005","Wa","Benton","14","25","509"
"02","020","51","650","Va","Hampton city","14","39","345"
"02","020","06","001","Ca","Alameda","14","16","368"
"02","020","24","003","Md","Anne Arundel","13","36","288"
"02","020","01","101","Al","Montgomery","13","40","583"
"02","020","48","485","Tx","Wichita","13","40","374"
"02","020","38","035","ND","Grand Forks","13","34","286"
"02","020","16","055","Id","Kootenai","13","33","484"
"02","020","20","091","Ks","Johnson","13","34","845"
"02","020","08","001","Co","Adams","13","33","492"
"02","020","48","355","Tx","Nueces","12","33","866"
"02","020","02","220","Ak","Sitka Borough","12","25","357"
"02","020","36","065","NY","Oneida","12","33","264"
"02","020","04","025","Az","Yavapai","12","17","319"
"02","020","41","007","Or","Clatsop","12","28","332"
"02","020","17","043","Il","Du Page","12","29","647"
"02","020","30","031","Mt","Gallatin","12","23","180"
"02","020","12","011","Fl","Broward","12","23","430"
"02","020","35","009","NM","Curry","12","30","248"
"02","020","02","060","Ak","Bristol Bay Borough","12","21","412"
"02","020","24","031","Md","Montgomery","12","21","407"
"02","020","06","081","Ca","San Mateo","12","15","322"
"02","020","53","009","Wa","Clallam","12","24","437"
"02","020","53","057","Wa","Skagit","12","25","881"
"02","020","47","037","Tn","Davidson","12","23","433"
"02","020","41","033","Or","Josephine","12","21","314"
"02","020","48","099","Tx","Coryell","11","48","296"
"02","020","08","123","Co","Weld","11","16","448"
"02","020","51","153","Va","Prince William","11","41","467"
"02","020","53","029","Wa","Island","11","23","431"
"02","020","12","105","Fl","Polk","11","29","305"
"02","020","02","270","Ak","Wade Hampton","11","18","239"
"02","020","18","097","In","Marion","11","36","367"
"02","020","01","015","Al","Calhoun","11","33","342"
"02","020","48","491","Tx","Williamson","11","29","486"
"02","020","13","121","Ga","Fulton","10","20","403"
"02","020","04","015","Az","Mohave","10","16","295"
"02","020","09","003","Ct","Hartford","10","19","321"
"02","020","36","019","NY","Clinton","10","17","162"
"02","020","13","067","Ga","Cobb","10","23","305"
"02","020","39","113","Oh","Montgomery","10","23","420"
"02","020","39","151","Oh","Stark","10","22","515"
"02","020","41","003","Or","Benton","10","12","132"
"02","020","29","101","Mo","Johnson","10","34","237"
"02","020","29","077","Mo","Greene","10","21","210"
"02","020","13","051","Ga","Chatham","10","16","192"
"02","020","22","015","La","Bossier","10","22","158"
"02","020","06","019","Ca","Fresno","10","21","201"
"02","020","56","021","Wy","Laramie","10","27","374"
"02","020","35","013","NM","Dona Ana","10","19","353"
"02","020","06","061","Ca","Placer","10","16","504"
"02","020","01","073","Al","Jefferson","10","21","181"
"02","020","53","007","Wa","Chelan","10","19","716"
"02","020","30","111","Mt","Yellowstone","10","20","352"
"02","020","02","164","Ak","Lake And Peninsula Borou","10","22","106"
"02","020","63","010","XX","Same State","44","77","1110"
"02","020","63","011","XX","Region 1: Northeast","321","606","9069"
"02","020","63","012","XX","Region 2: Midwest","637","1413","16916"
"02","020","63","013","XX","Region 3: South","965","2368","34029"
"02","020","63","014","XX","Region 4: West","567","1162","18649"
"02","020","63","050","Ak","County Non-Migrant","79763","177512","3613016"
"02","050","96","000","Ak","Bethel (Total Migrant)","249","528","9804"
"02","050","02","020","Ak","Anchorage Borough","70","141","2300"
"02","050","02","090","Ak","Fairbanks North Star Bor","16","44","975"
"02","050","02","180","Ak","Nome","10","20","246"
"02","050","63","020","XX","Same State","64","141","2620"
"02","050","63","021","XX","Same Region, Diff. State","46","92","1727"
"02","050","63","022","XX","Different Region","43","90","1936"
"02","050","63","050","Ak","County Non-Migrant","3595","9663","87043"
"02","060","96","000","Ak","Bristol Bay Borough (Total Migrant)","176","353","4542"
"02","060","02","020","Ak","Anchorage Borough","22","42","561"
"02","060","57","005","FR","APO / FPO Zip Code","10","16","198"
"02","060","63","010","XX","Same State","21","52","794"
"02","060","63","011","XX","Region 1: Northeast","10","15","320"
"02","060","63","012","XX","Region 2: Midwest","19","42","490"
"02","060","63","013","XX","Region 3: South","44","92","1000"
"02","060","63","014","XX","Region 4: West","50","94","1179"
"02","060","63","050","Ak","County Non-Migrant","399","902","14852"
"02","068","96","000","Ak","Denali Borough (Total Migrant)","112","171","2341"
"02","068","02","020","Ak","Anchorage Borough","13","19","309"
"02","068","02","090","Ak","Fairbanks North Star Bor","12","23","381"
"02","068","08","041","Co","El Paso","11","19","248"
"02","068","63","020","XX","Same State","11","23","267"
"02","068","63","021","XX","Same Region, Diff. State","30","39","492"
"02","068","63","022","XX","Different Region","35","48","644"
"02","068","63","050","Ak","County Non-Migrant","490","1114","22716"
"02","070","96","000","Ak","Dillingham (Total Migrant)","117","270","4016"
"02","070","02","020","Ak","Anchorage Borough","40","94","1334"
"02","070","02","050","Ak","Bethel","10","29","216"
"02","070","63","020","XX","Same State","36","84","1503"
"02","070","63","021","XX","Same Region, Diff. State","17","34","590"
"02","070","63","022","XX","Different Region","14","29","373"
"02","070","63","050","Ak","County Non-Migrant","1079","2829","33738"
"02","090","96","000","Ak","Fairbanks North Star Bor (Total Migrant)","3615","8073","93429"
"02","090","02","020","Ak","Anchorage Borough","339","644","10867"
"02","090","57","005","FR","APO / FPO Zip Code","63","127","1571"
"02","090","53","033","Wa","King","63","91","1626"
"02","090","47","125","Tn","Montgomery","60","185","1486"
"02","090","37","051","NC","Cumberland","58","156","1579"
"02","090","48","027","Tx","Bell","58","169","1322"
"02","090","02","290","Ak","Yukon-Koyukuk","52","114","1136"
"02","090","08","041","Co","El Paso","49","143","1329"
"02","090","04","013","Az","Maricopa","47","96","1517"
"02","090","02","122","Ak","Kenai Peninsula Borough","45","99","1421"
"02","090","02","240","Ak","Southeast Fairbanks","43","108","1247"
"02","090","02","110","Ak","Juneau Borough","39","68","1288"
"02","090","02","170","Ak","Matanuska-Susitna Boroug","38","81","1293"
"02","090","53","053","Wa","Pierce","37","84","841"
"02","090","48","029","Tx","Bexar","32","91","747"
"02","090","21","047","Ky","Christian","28","59","471"
"02","090","01","045","Al","Dale","26","75","741"
"02","090","02","050","Ak","Bethel","23","39","673"
"02","090","02","185","Ak","North Slope Borough","23","47","773"
"02","090","32","003","Nv","Clark","23","47","549"
"02","090","48","141","Tx","El Paso","22","70","502"
"02","090","13","179","Ga","Liberty","22","59","479"
"02","090","13","215","Ga","Muscogee","21","57","440"
"02","090","06","037","Ca","Los Angeles","21","35","276"
"02","090","02","068","Ak","Denali Borough","20","40","806"
"02","090","51","700","Va","Newport News city","20","51","546"
"02","090","02","261","Ak","Valdez-Cordova","20","34","558"
"02","090","15","003","Hi","Honolulu","20","44","541"
"02","090","53","063","Wa","Spokane","19","50","698"
"02","090","04","019","Az","Pima","19","41","584"
"02","090","22","115","La","Vernon","19","64","485"
"02","090","41","051","Or","Multnomah","18","33","429"
"02","090","40","031","Ok","Comanche","18","46","463"
"02","090","48","113","Tx","Dallas","18","40","398"
"02","090","35","001","NM","Bernalillo","17","27","381"
"02","090","51","059","Va","Fairfax","17","56","742"
"02","090","06","095","Ca","Solano","16","36","371"
"02","090","36","045","NY","Jefferson","16","46","406"
"02","090","53","067","Wa","Thurston","16","42","582"
"02","090","12","091","Fl","Okaloosa","16","44","525"
"02","090","20","061","Ks","Geary","16","49","365"
"02","090","20","161","Ks","Riley","15","46","349"
"02","090","45","079","SC","Richland","15","42","417"
"02","090","13","051","Ga","Chatham","14","28","237"
"02","090","21","093","Ky","Hardin","13","40","403"
"02","090","06","073","Ca","San Diego","13","14","180"
"02","090","48","099","Tx","Coryell","13","41","307"
"02","090","06","071","Ca","San Bernardino","13","42","340"
"02","090","53","011","Wa","Clark","13","25","512"
"02","090","41","039","Or","Lane","13","19","269"
"02","090","29","169","Mo","Pulaski","13","45","304"
"02","090","57","001","FR","Foreign / Overseas","12","13","406"
"02","090","48","485","Tx","Wichita","12","35","346"
"02","090","06","085","Ca","Santa Clara","11","21","226"
"02","090","02","188","Ak","Northwest Arctic","11","17","302"
"02","090","02","180","Ak","Nome","11","20","243"
"02","090","05","119","Ar","Pulaski","11","39","342"
"02","090","53","035","Wa","Kitsap","11","22","281"
"02","090","08","001","Co","Adams","11","25","278"
"02","090","31","153","Ne","Sarpy","11","29","374"
"02","090","49","011","Ut","Davis","11","31","302"
"02","090","08","005","Co","Arapahoe","10","22","350"
"02","090","06","065","Ca","Riverside","10","14","288"
"02","090","30","013","Mt","Cascade","10","29","225"
"02","090","40","109","Ok","Oklahoma","10","26","263"
"02","090","06","067","Ca","Sacramento","10","19","245"
"02","090","02","220","Ak","Sitka Borough","10","21","207"
"02","090","45","085","SC","Sumter","10","24","229"
"02","090","49","035","Ut","Salt Lake","10","23","303"
"02","090","48","453","Tx","Travis","10","15","113"
"02","090","63","010","XX","Same State","39","74","1110"
"02","090","63","011","XX","Region 1: Northeast","211","417","4384"
"02","090","63","012","XX","Region 2: Midwest","395","863","8304"
"02","090","63","013","XX","Region 3: South","634","1488","16079"
"02","090","63","014","XX","Region 4: West","462","957","11857"
"02","090","63","050","Ak","County Non-Migrant","25332","59569","965191"
"02","100","96","000","Ak","Haines Borough (Total Migrant)","78","144","1479"
"02","100","02","110","Ak","Juneau Borough","12","23","257"
"02","100","63","020","XX","Same State","18","35","370"
"02","100","63","021","XX","Same Region, Diff. State","38","62","580"
"02","100","63","022","XX","Different Region","10","24","272"
"02","100","63","050","Ak","County Non-Migrant","770","1745","23544"
"02","110","96","000","Ak","Juneau Borough (Total Migrant)","1048","2140","34710"
"02","110","02","020","Ak","Anchorage Borough","119","227","4383"
"02","110","53","033","Wa","King","74","149","2431"
"02","110","02","231","Ak","Skagway-Yakutat-Angoon","29","54","777"
"02","110","02","090","Ak","Fairbanks North Star Bor","27","43","762"
"02","110","02","170","Ak","Matanuska-Susitna Boroug","24","56","899"
"02","110","02","220","Ak","Sitka Borough","20","41","635"
"02","110","02","130","Ak","Ketchikan Gateway Boroug","19","32","539"
"02","110","53","053","Wa","Pierce","18","31","448"
"02","110","02","122","Ak","Kenai Peninsula Borough","18","54","807"
"02","110","02","100","Ak","Haines Borough","17","37","530"
"02","110","53","061","Wa","Snohomish","16","37","536"
"02","110","53","073","Wa","Whatcom","16","26","718"
"02","110","41","039","Or","Lane","14","22","270"
"02","110","02","280","Ak","Wrangell-Petersburg","14","21","350"
"02","110","02","261","Ak","Valdez-Cordova","13","26","373"
"02","110","41","067","Or","Washington","13","22","259"
"02","110","04","013","Az","Maricopa","12","27","368"
"02","110","06","073","Ca","San Diego","11","18","231"
"02","110","41","051","Or","Multnomah","11","12","206"
"02","110","32","001","Nv","Churchill","10","39","683"
"02","110","15","003","Hi","Honolulu","10","22","247"
"02","110","63","010","XX","Same State","27","51","930"
"02","110","63","011","XX","Region 1: Northeast","27","51","744"
"02","110","63","012","XX","Region 2: Midwest","66","128","2224"
"02","110","63","013","XX","Region 3: South","85","178","2888"
"02","110","63","014","XX","Region 4: West","327","714","11091"
"02","110","63","015","XX","Foreign","11","22","381"
"02","110","63","050","Ak","County Non-Migrant","10103","21933","465429"
"02","122","96","000","Ak","Kenai Peninsula Borough (Total Migrant)","1245","2387","31944"
"02","122","02","020","Ak","Anchorage Borough","288","505","8533"
"02","122","02","170","Ak","Matanuska-Susitna Boroug","53","142","1544"
"02","122","02","090","Ak","Fairbanks North Star Bor","46","86","938"
"02","122","53","033","Wa","King","21","37","403"
"02","122","04","013","Az","Maricopa","21","37","326"
"02","122","02","261","Ak","Valdez-Cordova","20","36","515"
"02","122","02","150","Ak","Kodiak Island Borough","16","45","445"
"02","122","41","047","Or","Marion","15","45","299"
"02","122","02","110","Ak","Juneau Borough","14","27","383"
"02","122","16","001","Id","Ada","11","24","211"
"02","122","02","220","Ak","Sitka Borough","10","22","326"
"02","122","63","010","XX","Same State","65","101","1728"
"02","122","63","011","XX","Region 1: Northeast","28","46","557"
"02","122","63","012","XX","Region 2: Midwest","113","242","2912"
"02","122","63","013","XX","Region 3: South","134","266","3599"
"02","122","63","014","XX","Region 4: West","378","713","9009"
"02","122","63","015","XX","Foreign","12","13","216"
"02","122","63","050","Ak","County Non-Migrant","13674","32830","519297"
"02","130","96","000","Ak","Ketchikan Gateway Boroug (Total Migrant)","582","1216","17929"
"02","130","02","201","Ak","Prince of Wales-Outer Ke","48","119","1732"
"02","130","02","020","Ak","Anchorage Borough","41","83","1189"
"02","130","02","110","Ak","Juneau Borough","32","60","806"
"02","130","53","033","Wa","King","28","51","718"
"02","130","02","280","Ak","Wrangell-Petersburg","17","33","368"
"02","130","53","061","Wa","Snohomish","14","32","343"
"02","130","02","220","Ak","Sitka Borough","11","32","344"
"02","130","04","013","Az","Maricopa","11","20","176"
"02","130","02","090","Ak","Fairbanks North Star Bor","10","19","193"
"02","130","41","039","Or","Lane","10","21","293"
"02","130","02","150","Ak","Kodiak Island Borough","10","23","305"
"02","130","63","010","XX","Same State","25","56","904"
"02","130","63","011","XX","Region 1: Northeast","18","42","563"
"02","130","63","012","XX","Region 2: Midwest","22","37","435"
"02","130","63","013","XX","Region 3: South","50","129","1390"
"02","130","63","014","XX","Region 4: West","235","459","8170"
"02","130","63","050","Ak","County Non-Migrant","5006","11146","216383"
"02","150","96","000","Ak","Kodiak Island Borough (Total Migrant)","686","1545","18408"
"02","150","02","020","Ak","Anchorage Borough","79","143","2102"
"02","150","53","033","Wa","King","32","63","874"
"02","150","06","037","Ca","Los Angeles","20","48","353"
"02","150","37","139","NC","Pasquotank","20","65","534"
"02","150","12","103","Fl","Pinellas","14","32","397"
"02","150","02","110","Ak","Juneau Borough","11","26","410"
"02","150","41","011","Or","Coos","11","36","309"
"02","150","02","170","Ak","Matanuska-Susitna Boroug","10","21","453"
"02","150","02","122","Ak","Kenai Peninsula Borough","10","20","332"
"02","150","63","010","XX","Same State","39","100","1060"
"02","150","63","011","XX","Region 1: Northeast","34","80","891"
"02","150","63","012","XX","Region 2: Midwest","46","104","1130"
"02","150","63","013","XX","Region 3: South","117","262","3049"
"02","150","63","014","XX","Region 4: West","229","517","6171"
"02","150","63","015","XX","Foreign","14","28","343"
"02","150","63","050","Ak","County Non-Migrant","4325","10736","157464"
"02","164","96","000","Ak","Lake And Peninsula Borou (Total Migrant)","53","105","1475"
"02","164","63","030","XX","Suppress All Flows","53","105","1475"
"02","164","63","050","Ak","County Non-Migrant","372","984","8237"
"02","170","96","000","Ak","Matanuska-Susitna Boroug (Total Migrant)","1175","2402","34388"
"02","170","02","020","Ak","Anchorage Borough","404","746","12844"
"02","170","02","122","Ak","Kenai Peninsula Borough","45","98","1226"
"02","170","02","090","Ak","Fairbanks North Star Bor","33","63","679"
"02","170","53","033","Wa","King","27","37","467"
"02","170","04","013","Az","Maricopa","20","47","499"
"02","170","02","261","Ak","Valdez-Cordova","18","39","523"
"02","170","53","061","Wa","Snohomish","12","28","287"
"02","170","32","003","Nv","Clark","11","26","773"
"02","170","63","010","XX","Same State","79","157","2037"
"02","170","63","011","XX","Region 1: Northeast","20","30","474"
"02","170","63","012","XX","Region 2: Midwest","89","203","2258"
"02","170","63","013","XX","Region 3: South","149","330","5130"
"02","170","63","014","XX","Region 4: West","258","581","7076"
"02","170","63","015","XX","Foreign","10","17","115"
"02","170","63","050","Ak","County Non-Migrant","12597","31768","498437"
"02","180","96","000","Ak","Nome (Total Migrant)","181","363","5936"
"02","180","02","020","Ak","Anchorage Borough","39","91","1228"
"02","180","02","090","Ak","Fairbanks North Star Bor","20","49","822"
"02","180","02","170","Ak","Matanuska-Susitna Boroug","11","19","381"
"02","180","63","020","XX","Same State","35","78","1294"
"02","180","63","021","XX","Same Region, Diff. State","32","59","989"
"02","180","63","022","XX","Different Region","44","67","1222"
"02","180","63","050","Ak","County Non-Migrant","2221","5581","64791"
"02","185","96","000","Ak","North Slope Borough (Total Migrant)","195","396","9633"
"02","185","02","020","Ak","Anchorage Borough","53","109","2726"
"02","185","02","090","Ak","Fairbanks North Star Bor","28","55","1142"
"02","185","63","020","XX","Same State","29","55","1654"
"02","185","63","021","XX","Same Region, Diff. State","56","118","2568"
"02","185","63","022","XX","Different Region","29","59","1543"
"02","185","63","050","Ak","County Non-Migrant","1958","4791","89801"
"02","188","96","000","Ak","Northwest Arctic (Total Migrant)","143","277","4672"
"02","188","02","020","Ak","Anchorage Borough","47","89","1337"
"02","188","02","090","Ak","Fairbanks North Star Bor","11","15","318"
"02","188","63","020","XX","Same State","33","71","1375"
"02","188","63","021","XX","Same Region, Diff. State","34","68","1093"
"02","188","63","022","XX","Different Region","18","34","549"
"02","188","63","050","Ak","County Non-Migrant","1505","4090","46190"
"02","201","96","000","Ak","Prince of Wales-Outer Ke (Total Migrant)","202","457","6156"
"02","201","02","130","Ak","Ketchikan Gateway Boroug","31","74","1082"
"02","201","02","020","Ak","Anchorage Borough","12","27","277"
"02","201","02","280","Ak","Wrangell-Petersburg","11","28","373"
"02","201","63","020","XX","Same State","36","75","1217"
"02","201","63","021","XX","Same Region, Diff. State","88","195","2411"
"02","201","63","022","XX","Different Region","24","58","796"
"02","201","63","050","Ak","County Non-Migrant","1567","3782","50684"
"02","220","96","000","Ak","Sitka Borough (Total Migrant)","458","1007","15470"
"02","220","02","110","Ak","Juneau Borough","42","63","1133"
"02","220","53","033","Wa","King","22","45","635"
"02","220","02","020","Ak","Anchorage Borough","22","58","748"
"02","220","02","122","Ak","Kenai Peninsula Borough","16","49","822"
"02","220","02","130","Ak","Ketchikan Gateway Boroug","14","27","726"
"02","220","02","280","Ak","Wrangell-Petersburg","12","38","483"
"02","220","63","010","XX","Same State","40","92","1374"
"02","220","63","011","XX","Region 1: Northeast","32","58","750"
"02","220","63","012","XX","Region 2: Midwest","39","83","1173"
"02","220","63","013","XX","Region 3: South","35","85","1438"
"02","220","63","014","XX","Region 4: West","184","409","6188"
"02","220","63","050","Ak","County Non-Migrant","3028","6903","124872"
"02","231","96","000","Ak","Skagway-Yakutat-Angoon (Total Migrant)","133","230","2943"
"02","231","02","110","Ak","Juneau Borough","30","58","657"
"02","231","63","020","XX","Same State","33","56","836"
"02","231","63","021","XX","Same Region, Diff. State","57","97","1230"
"02","231","63","022","XX","Different Region","13","19","220"
"02","231","63","050","Ak","County Non-Migrant","1128","2537","35955"
"02","240","96","000","Ak","Southeast Fairbanks (Total Migrant)","339","816","7901"
"02","240","02","090","Ak","Fairbanks North Star Bor","48","97","1207"
"02","240","02","020","Ak","Anchorage Borough","27","51","514"
"02","240","48","027","Tx","Bell","12","29","225"
"02","240","63","010","XX","Same State","25","54","718"
"02","240","63","011","XX","Region 1: Northeast","22","63","437"
"02","240","63","012","XX","Region 2: Midwest","40","109","866"
"02","240","63","013","XX","Region 3: South","110","280","2464"
"02","240","63","014","XX","Region 4: West","55","133","1470"
"02","240","63","050","Ak","County Non-Migrant","1703","4364","49447"
"02","261","96","000","Ak","Valdez-Cordova (Total Migrant)","472","902","14703"
"02","261","02","020","Ak","Anchorage Borough","112","204","4181"
"02","261","02","122","Ak","Kenai Peninsula Borough","21","48","734"
"02","261","02","170","Ak","Matanuska-Susitna Boroug","18","35","556"
"02","261","53","033","Wa","King","16","34","437"
"02","261","02","090","Ak","Fairbanks North Star Bor","15","28","415"
"02","261","02","110","Ak","Juneau Borough","13","20","552"
"02","261","63","010","XX","Same State","27","60","1045"
"02","261","63","011","XX","Region 1: Northeast","35","67","767"
"02","261","63","012","XX","Region 2: Midwest","26","59","716"
"02","261","63","013","XX","Region 3: South","50","93","1842"
"02","261","63","014","XX","Region 4: West","139","254","3458"
"02","261","63","050","Ak","County Non-Migrant","3188","7385","130444"
"02","270","96","000","Ak","Wade Hampton (Total Migrant)","73","161","1885"
"02","270","02","020","Ak","Anchorage Borough","21","43","398"
"02","270","02","050","Ak","Bethel","21","54","443"
"02","270","63","030","XX","Suppress All Flows","31","64","1044"
"02","270","63","050","Ak","County Non-Migrant","1299","3791","21820"
"02","280","96","000","Ak","Wrangell-Petersburg (Total Migrant)","247","487","5707"
