"State_Code_Origin","County_Code_Origin","State_Code_Dest","County_Code_Dest","State_Abbrv","County_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","Total Mig - US & For",7459465,14180062,337943858
"00","000","97","000","US","Total Mig - US",7356945,13988164,333271379
"00","000","97","001","US","Total Mig - US Same St",4171221,7880604,178022600
"00","000","97","003","US","Total Mig - US Diff St",3185724,6107560,155248779
"00","000","98","000","US","Total Mig - Foreign",102520,191898,4672479
"01","000","96","000","AL","Total Mig - US & For",95381,193875,3695211
"01","000","97","000","AL","Total Mig - US",94243,191466,3647772
"01","000","97","001","AL","Total Mig - US Same St",55534,113379,2024156
"01","000","97","003","AL","Total Mig - US Diff St",38709,78087,1623616
"01","000","98","000","AL","Total Mig - Foreign",1138,2409,47439
"01","001","96","000","AL","Autauga County Tot Mig-US & For",1742,4214,73455
"01","001","97","000","AL","Autauga County Tot Mig-US",1695,4045,70104
"01","001","97","001","AL","Autauga County Tot Mig-Same St",1078,2325,34928
"01","001","97","003","AL","Autauga County Tot Mig-Diff St",617,1720,35175
"01","001","98","000","AL","Autauga County Tot Mig-Foreign",47,169,3352
"01","001","01","001","AL","Autauga County Non-Migrants",15473,36850,756692
"01","001","01","101","AL","Montgomery County",351,773,10327
"01","001","01","051","AL","Elmore County",345,768,12570
"01","001","01","021","AL","Chilton County",56,134,1537
"01","001","01","047","AL","Dallas County",54,122,1403
"01","001","01","073","AL","Jefferson County",39,80,1206
"01","001","01","117","AL","Shelby County",27,49,1102
"01","001","51","059","VA","Fairfax County",23,86,2179
"01","001","01","081","AL","Lee County",22,36,816
"01","001","01","125","AL","Tuscaloosa County",19,35,831
"01","001","08","041","CO","El Paso County",17,62,1275
"01","001","15","003","HI","Honolulu County",15,54,1032
"01","001","48","029","TX","Bexar County",15,46,952
"01","001","01","089","AL","Madison County",13,23,431
"01","001","01","097","AL","Mobile County",13,21,306
"01","001","01","003","AL","Baldwin County",12,25,598
"01","001","32","003","NV","Clark County",11,39,878
"01","001","01","069","AL","Houston County",10,18,293
"01","001","01","109","AL","Pike County",10,18,237
"01","001","58","000","SS","Other Flows - Same State",107,223,3271
"01","001","59","000","DS","Other Flows - Diff State",536,1433,28860
"01","001","59","001","DS","Other Flows - Northeast",27,75,1408
"01","001","59","003","DS","Other Flows - Midwest",53,151,3245
"01","001","59","005","DS","Other Flows - South",384,1014,19979
"01","001","59","007","DS","Other Flows - West",72,193,4227
"01","001","57","009","FR","Foreign - Other flows",47,169,3352
"01","003","96","000","AL","Baldwin County Tot Mig-US & For",3587,6917,166561
"01","003","97","000","AL","Baldwin County Tot Mig-US",3559,6868,165124
"01","003","97","001","AL","Baldwin County Tot Mig-Same St",1435,2710,58191
"01","003","97","003","AL","Baldwin County Tot Mig-Diff St",2124,4158,106934
"01","003","98","000","AL","Baldwin County Tot Mig-Foreign",28,49,1437
"01","003","01","003","AL","Baldwin County Non-Migrants",50765,111825,2747812
"01","003","01","097","AL","Mobile County",600,1143,20176
"01","003","12","033","FL","Escambia County",232,417,11005
"01","003","01","073","AL","Jefferson County",118,183,4055
"01","003","01","053","AL","Escambia County",77,155,1905
"01","003","01","117","AL","Shelby County",59,116,11212
"01","003","01","101","AL","Montgomery County",49,103,2376
"01","003","01","125","AL","Tuscaloosa County",48,72,1544
"01","003","01","081","AL","Lee County",45,65,1461
"01","003","12","113","FL","Santa Rosa County",43,84,2513
"01","003","12","091","FL","Okaloosa County",30,50,1619
"01","003","01","103","AL","Morgan County",25,44,584
"01","003","01","051","AL","Elmore County",23,49,842
"01","003","01","089","AL","Madison County",23,36,625
"01","003","01","095","AL","Marshall County",23,39,1323
"01","003","01","099","AL","Monroe County",22,47,592
"01","003","13","121","GA","Fulton County",21,33,889
"01","003","13","067","GA","Cobb County",20,37,878
"01","003","47","157","TN","Shelby County",20,45,857
"01","003","01","001","AL","Autauga County",19,35,501
"01","003","01","069","AL","Houston County",18,33,641
"01","003","01","077","AL","Lauderdale County",18,33,891
"01","003","12","057","FL","Hillsborough County",18,32,471
"01","003","06","037","CA","Los Angeles County",17,24,471
"01","003","12","005","FL","Bay County",17,32,12249
"01","003","28","047","MS","Harrison County",17,43,774
"01","003","28","059","MS","Jackson County",17,34,771
"01","003","01","055","AL","Etowah County",16,32,560
"01","003","32","003","NV","Clark County",16,25,409
"01","003","48","201","TX","Harris County",16,27,1068
"01","003","01","115","AL","St Clair County",15,31,807
"01","003","06","073","CA","San Diego County",15,30,535
"01","003","15","003","HI","Honolulu County",15,28,496
"01","003","04","013","AZ","Maricopa County",14,34,1497
"01","003","12","031","FL","Duval County",14,27,725
"01","003","37","119","NC","Mecklenburg County",14,27,634
"01","003","01","043","AL","Cullman County",13,21,232
"01","003","12","011","FL","Broward County",13,21,606
"01","003","47","037","TN","Davidson County",13,25,524
"01","003","48","029","TX","Bexar County",13,24,696
"01","003","01","015","AL","Calhoun County",12,28,492
"01","003","01","129","AL","Washington County",12,28,242
"01","003","12","095","FL","Orange County",12,21,485
"01","003","12","105","FL","Polk County",12,20,1121
"01","003","13","135","GA","Gwinnett County",12,21,419
"01","003","48","439","TX","Tarrant County",12,18,302
"01","003","01","021","AL","Chilton County",11,26,616
"01","003","01","033","AL","Colbert County",11,24,332
"01","003","01","035","AL","Conecuh County",11,32,275
"01","003","01","039","AL","Covington County",11,34,428
"01","003","28","121","MS","Rankin County",11,23,374
"01","003","47","035","TN","Cumberland County",11,19,1045
"01","003","01","083","AL","Limestone County",10,21,588
"01","003","04","019","AZ","Pima County",10,21,271
"01","003","22","103","LA","St Tammany Parish",10,25,805
"01","003","36","061","NY","New York County",10,13,392
"01","003","48","339","TX","Montgomery County",10,27,812
"01","003","58","000","SS","Other Flows - Same State",146,280,4888
"01","003","59","000","DS","Other Flows - Diff State",1419,2851,61220
"01","003","59","001","DS","Other Flows - Northeast",83,142,3185
"01","003","59","003","DS","Other Flows - Midwest",260,519,9568
"01","003","59","005","DS","Other Flows - South",912,1856,41903
"01","003","59","007","DS","Other Flows - West",164,334,6563
"01","003","57","009","FR","Foreign - Other flows",28,49,1437
"01","005","96","000","AL","Barbour County Tot Mig-US & For",586,1196,18333
"01","005","97","000","AL","Barbour County Tot Mig-US",586,1196,18333
"01","005","97","001","AL","Barbour County Tot Mig-Same St",353,738,10710
"01","005","97","003","AL","Barbour County Tot Mig-Diff St",233,458,7623
"01","005","98","000","AL","Barbour County Tot Mig-Foreign",-1,-1,-1
"01","005","01","005","AL","Barbour County Non-Migrants",8004,18161,313412
"01","005","01","045","AL","Dale County",54,130,1490
"01","005","01","069","AL","Houston County",54,111,1862
"01","005","01","101","AL","Montgomery County",47,104,1327
"01","005","01","067","AL","Henry County",41,80,1293
"01","005","13","239","GA","Quitman County",33,65,752
"01","005","01","109","AL","Pike County",32,66,957
"01","005","01","081","AL","Lee County",28,54,966
"01","005","01","113","AL","Russell County",18,37,609
"01","005","01","011","AL","Bullock County",12,28,244
"01","005","01","073","AL","Jefferson County",12,20,366
"01","005","01","097","AL","Mobile County",10,18,194
"01","005","58","000","SS","Other Flows - Same State",45,90,1401
"01","005","59","000","DS","Other Flows - Diff State",200,393,6871
"01","007","96","000","AL","Bibb County Tot Mig-US & For",478,982,14518
"01","007","97","000","AL","Bibb County Tot Mig-US",478,982,14518
"01","007","97","001","AL","Bibb County Tot Mig-Same St",391,813,11763
"01","007","97","003","AL","Bibb County Tot Mig-Diff St",87,169,2755
"01","007","98","000","AL","Bibb County Tot Mig-Foreign",-1,-1,-1
"01","007","01","007","AL","Bibb County Non-Migrants",6199,14881,255661
"01","007","01","125","AL","Tuscaloosa County",106,221,3106
"01","007","01","073","AL","Jefferson County",103,209,2884
"01","007","01","117","AL","Shelby County",74,168,2787
"01","007","01","021","AL","Chilton County",34,77,881
"01","007","58","000","SS","Other Flows - Same State",74,138,2105
"01","007","59","000","DS","Other Flows - Diff State",87,169,2755
"01","009","96","000","AL","Blount County Tot Mig-US & For",1014,2251,33795
"01","009","97","000","AL","Blount County Tot Mig-US",1014,2251,33795
"01","009","97","001","AL","Blount County Tot Mig-Same St",821,1826,27303
"01","009","97","003","AL","Blount County Tot Mig-Diff St",193,425,6492
"01","009","98","000","AL","Blount County Tot Mig-Foreign",-1,-1,-1
"01","009","01","009","AL","Blount County Non-Migrants",15516,37727,697322
"01","009","01","073","AL","Jefferson County",346,731,12297
"01","009","01","043","AL","Cullman County",94,208,2714
"01","009","01","095","AL","Marshall County",84,204,2128
"01","009","01","055","AL","Etowah County",58,144,1668
"01","009","01","115","AL","St Clair County",51,113,1607
"01","009","01","117","AL","Shelby County",41,84,1799
"01","009","01","089","AL","Madison County",19,35,595
"01","009","01","127","AL","Walker County",19,41,1135
"01","009","01","103","AL","Morgan County",13,23,205
"01","009","01","003","AL","Baldwin County",12,33,526
"01","009","01","049","AL","De Kalb County",11,29,102
"01","009","01","015","AL","Calhoun County",10,21,204
"01","009","01","125","AL","Tuscaloosa County",10,26,378
"01","009","58","000","SS","Other Flows - Same State",53,134,1944
"01","009","59","000","DS","Other Flows - Diff State",193,425,6492
"01","009","59","001","DS","Other Flows - Northeast",10,15,554
"01","009","59","003","DS","Other Flows - Midwest",27,54,679
"01","009","59","005","DS","Other Flows - South",134,305,4706
"01","009","59","007","DS","Other Flows - West",22,51,552
"01","011","96","000","AL","Bullock County Tot Mig-US & For",176,381,3443
"01","011","97","000","AL","Bullock County Tot Mig-US",176,381,3443
"01","011","97","001","AL","Bullock County Tot Mig-Same St",133,290,3856
"01","011","97","003","AL","Bullock County Tot Mig-Diff St",43,91,-413
"01","011","98","000","AL","Bullock County Tot Mig-Foreign",-1,-1,-1
"01","011","01","011","AL","Bullock County Non-Migrants",2551,5727,80021
"01","011","01","101","AL","Montgomery County",45,97,1574
